Date,Open,High,Low,Close,Volume,SMAVG (15)
29/1/2018,94.0122,94.4503,93.6039,94.1018,3667923,4471603
26/1/2018,93.9026,94.5001,93.6437,94.4304,3634491,4589641
25/1/2018,93.6637,93.9026,93.2653,93.6836,3937326,4583674
24/1/2018,93.4944,93.6736,92.9666,93.4346,4080739,4590061
23/1/2018,93.6238,93.7234,92.8869,93.2653,4262570,4665707
22/1/2018,92.9666,93.6338,92.7177,93.6039,5266755,4558191
19/1/2018,92.6778,93.4047,92.1501,92.9666,5456436,4310453
18/1/2018,91.9409,92.628,91.6322,92.5782,3953032,4176504
17/1/2018,91.8613,91.8712,91.2041,91.7816,2907364,4047580
16/1/2018,92.0106,92.0306,91.224,91.5227,3971849,4264675
12/1/2018,91.4231,91.7669,90.9651,91.6621,3068271,4643351
11/1/2018,91.5127,91.8115,91.1642,91.5028,3150478,4783331
10/1/2018,91.692,91.8912,90.9352,91.702,3981986,4821623
9/1/2018,92.0604,92.5782,91.6721,91.8912,4620763,4886535
8/1/2018,92.4753,92.703,91.692,92.2671,11114059,5312308
5/1/2018,91.9597,93.1991,91.454,92.8025,5438495,4976533
4/1/2018,90.7204,91.8407,90.5915,91.8407,3544977,5182573
3/1/2018,91.4144,91.5135,90.4824,90.7204,4033141,5359442
2/1/2018,90.9583,91.4689,90.8592,91.1269,5215419,5287554
29/12/2017,90.7501,90.9583,90.5617,90.6906,2649836,5145039
28/12/2017,90.6807,90.8691,90.4229,90.8294,1550678,5448093
27/12/2017,91.0674,91.107,90.1255,90.5915,3447205,5658325
26/12/2017,91.6523,91.8011,90.7501,90.8691,2019179,5731410
22/12/2017,92.0985,92.3761,91.4739,91.5928,6163778,6001992
21/12/2017,89.9668,92.1679,89.9371,92.158,9652003,5877159
20/12/2017,89.2827,90.0065,89.1439,89.8082,5167969,5803916
19/12/2017,89.1836,89.4711,88.9952,89.1142,3724847,6011442
18/12/2017,89.6694,90.2147,89.015,89.0249,4955667,6084152
15/12/2017,89.3521,89.6793,88.9159,89.481,11007358,5983972
14/12/2017,89.3323,89.6099,88.8861,88.8861,6077444,5368043
13/12/2017,89.7289,90.0858,89.134,89.2926,8529089,5329413
12/12/2017,90.4229,90.5022,89.4215,89.8776,6198013,5722483
11/12/2017,89.9966,90.3634,89.6099,90.0461,2954814,6161415
8/12/2017,89.5107,89.9916,89.134,89.9371,3077694,6527074
7/12/2017,89.7884,90.4031,89.0745,89.6,7195648,7225614
6/12/2017,90.3436,90.3932,89.4314,89.6099,4704163,7647646
5/12/2017,91.8605,91.9795,89.9767,90.3039,4543485,8134512
4/12/2017,91.0872,92.2819,91.0574,91.92,6077899,8686313
1/12/2017,90.5617,91.1169,89.947,90.5221,4291282,10072030
30/11/2017,90.4824,90.988,90.0759,90.7303,8553363,11885386
29/11/2017,89.3521,90.2246,89.0348,90.1453,8280867,15059695
28/11/2017,88.6283,89.1836,88.2417,88.8564,4815483,14859749
27/11/2017,88.8167,88.8465,88.2615,88.3111,3452969,14986239
24/11/2017,89.253,89.4314,88.7374,88.7374,1768431,15740443
22/11/2017,88.8564,89.4909,88.8068,89.243,5497987,17808366
21/11/2017,87.4485,89.1637,87.4485,88.7969,14425149,17949058
20/11/2017,87.9938,88.0929,86.2884,86.9626,12781993,17460052
17/11/2017,87.4485,88.3458,87.0618,87.964,8439691,16941842
16/11/2017,86.9527,87.9442,86.0108,87.2601,13555798,17039102
15/11/2017,85.2077,86.8238,85.1482,86.6255,13526128,16624745
14/11/2017,87.8847,87.8847,86.4967,86.7643,12007151,16354437
13/11/2017,87.8451,88.7374,87.6666,87.736,12820500,15935978
10/11/2017,87.6368,90.7104,87.4187,89.828,26863656,15392995
9/11/2017,87.0023,88.6382,85.644,86.3083,31491622,13968966
8/11/2017,91.0178,91.6424,87.3691,87.7459,56168000,12224029
7/11/2017,93.5857,94.3095,93.3973,93.8534,5281680,8804320
6/11/2017,92.1481,93.7543,92.0093,93.6551,6712828,8709235
3/11/2017,94.1013,94.5475,92.0787,92.4852,14766031,8501906
2/11/2017,97.4426,98.9992,91.2359,93.8931,32787284,7976544
1/11/2017,97.7797,98.2937,96.9468,97.5516,7608361,6302854
31/10/2017,97.6012,97.864,97.1749,97.4525,7090047,6129437
30/10/2017,97.8094,98.1465,96.7386,97.6508,5008854,5874734
27/10/2017,98.1564,98.5729,97.8689,97.9482,9898603,5755549
26/10/2017,98.6918,98.8009,98.1267,98.1267,7340434,5258334
25/10/2017,99.3165,99.3165,97.8392,97.8788,9471499,5513437
24/10/2017,100.3873,100.5112,99.6338,99.6437,5730275,5149064
23/10/2017,100.8533,101.2399,100.417,100.4666,4675753,4962670
20/10/2017,101.6564,101.6564,100.6996,100.9623,5503223,4938829
19/10/2017,101.0714,101.8249,100.9425,101.3292,5317569,4922097
18/10/2017,100.5459,100.9722,100.07,100.6153,4872365,4838330
17/10/2017,100.3377,100.6847,100.189,100.5955,3855399,4828902
16/10/2017,100.1295,100.8434,99.9361,100.2584,3602887,4773192
13/10/2017,100.5856,100.8235,99.7329,100.0799,6885599,4908531
12/10/2017,102.1323,102.1769,100.4765,100.5856,7681943,4714563
11/10/2017,102.628,103.0048,102.4694,102.4991,5007096,4369834
10/10/2017,102.4694,102.7668,102.3107,102.4694,3269501,4387150
9/10/2017,102.4198,102.6478,102.1918,102.4694,3221089,4420034
6/10/2017,102.4198,102.519,101.9786,102.4198,2440374,4468468
5/10/2017,102.2393,102.6146,102.0813,102.3578,11166985,4684555
4/10/2017,102.0714,102.4368,101.9233,102.2196,4005903,4096777
3/10/2017,101.8048,102.1702,101.7257,102.0023,2934354,3962727
2/10/2017,101.3603,102.0517,101.1974,101.8048,4318150,3946221
29/9/2017,100.9554,101.2319,100.5307,101.1825,5252231,3799612
28/9/2017,100.827,101.8245,100.8179,100.9752,4061065,3777507
27/9/2017,101.6566,101.7257,101.0838,101.1332,4730946,4038761
26/9/2017,101.8443,102.101,101.627,101.6566,3019753,3949917
25/9/2017,101.4887,102.1405,101.3109,101.943,5632976,3973896
22/9/2017,101.2912,101.5183,100.7776,101.1332,3976076,3772676
21/9/2017,101.5875,101.7159,101.143,101.2221,2511004,3816928
20/9/2017,101.4393,101.864,101.3998,101.6171,5266838,3792804
19/9/2017,100.8566,101.6665,100.7184,101.5085,3762764,3592108
18/9/2017,100.669,100.9455,100.4813,100.7085,3947597,3527250
15/9/2017,100.0567,100.7381,99.6517,100.6097,5681684,3468602
14/9/2017,100.0172,100.2443,99.5925,99.7604,2350315,3232328
13/9/2017,99.7505,100.1752,99.7505,100.0468,1995144,3183622
12/9/2017,99.3061,99.9974,99.2567,99.7505,2686767,3205807
11/9/2017,99.2172,99.4552,99.069,99.3258,2119024,3250146
8/9/2017,99.1875,99.2567,98.4369,98.9604,4920644,3336640
7/9/2017,99.632,101.469,99.0888,99.2271,7979878,3211568
6/9/2017,100.1159,100.2097,99.4048,99.553,3398292,2858261
5/9/2017,100.2937,100.4715,99.6715,99.9678,3379436,2807374
1/9/2017,100.1554,100.669,99.7999,100.3431,2614675,2772188
31/8/2017,100.2937,100.6887,99.6122,99.8493,4639859,2752958
30/8/2017,100.0962,100.2443,99.9875,100.0863,2149147,2672772
29/8/2017,100.3332,100.59,100.0567,100.1258,2256389,2741831
28/8/2017,100.2048,100.6196,100.1554,100.4418,2789899,2823790
25/8/2017,100.2245,100.6184,99.9668,100.1653,3067882,2826421
24/8/2017,100.4813,100.59,100.0369,100.0665,2137572,2801119
23/8/2017,100.4023,100.7282,100.3431,100.3924,1619719,2912495
22/8/2017,100.3924,100.7085,100.027,100.5406,2327926,3114592
21/8/2017,99.9085,101.1825,99.8986,100.8468,3351845,3185769
18/8/2017,100.8665,100.8665,99.7505,99.9381,3416438,3204046
17/8/2017,100.5603,100.7579,99.9875,100.3529,3044559,3200706
16/8/2017,100.4517,100.748,100.4221,100.6591,2680275,3316617
15/8/2017,101.0937,101.227,100.4418,100.4418,2634981,3572330
14/8/2017,100.7677,101.2411,100.6887,101.0245,2851654,3697488
11/8/2017,100.5603,101.0443,100.4715,100.6394,2326218,3765575
10/8/2017,100.8073,101.0739,100.59,100.6789,3437074,3761570
9/8/2017,100.8468,101.0937,100.7381,101.0147,3185031,3768837
8/8/2017,101.1233,101.2023,100.7875,100.906,3485774,3836935
7/8/2017,101.1332,101.3504,101.0117,101.1628,2829358,3731347
4/8/2017,101.1727,101.4295,100.6295,101.2517,2688354,3796794
3/8/2017,100.9258,101.7257,100.7381,101.0838,3808216,3767585
2/8/2017,101.2319,101.6269,101.0048,101.2517,4651180,3706221
1/8/2017,101.3504,101.5875,101.1529,101.1529,3395569,3666741
31/7/2017,101.4591,101.943,101.0344,101.1529,3626004,3719909
28/7/2017,101.8146,102.0615,101.4393,101.4591,3366346,3766550
27/7/2017,100.5307,102.0418,100.3431,101.9233,4783225,3804377
26/7/2017,99.9776,100.669,99.8097,100.3924,6515962,3962917
25/7/2017,99.0789,99.1875,98.4271,98.5752,4512352,3828578
24/7/2017,98.2295,99.632,98.0814,98.8715,3872962,3918235
21/7/2017,98.0419,98.5357,98.0024,98.2394,2266135,3974096
20/7/2017,98.0913,98.6147,97.9728,98.19,3546080,4093885
19/7/2017,97.9925,98.2493,97.7456,97.9234,4206504,4125803
18/7/2017,97.9234,98.032,97.6172,97.874,1901952,3953179
17/7/2017,98.4962,98.5555,97.8444,97.9826,3811061,3974641
14/7/2017,98.0814,98.6937,98.0419,98.5555,2250222,4397744
13/7/2017,98.2987,98.6187,97.9036,97.9036,2887752,4457002
12/7/2017,98.753,98.9604,98.3777,98.4962,4058994,4439758
11/7/2017,99.2863,99.2863,98.4863,98.6147,4193080,4354012
10/7/2017,100.0468,100.0962,99.1777,99.3061,4325626,4347983
7/7/2017,100.3924,100.5406,99.8789,99.9875,3933744,4251772
6/7/2017,99.7307,101.1823,99.0987,100.2443,7161323,4176013
5/7/2017,99.8471,99.9307,99.5028,99.9159,4500879,3894825
3/7/2017,98.6961,99.8372,98.6961,99.729,5857216,3825903
30/6/2017,98.0567,99.0306,97.978,98.7748,4710864,3644644
29/6/2017,97.9977,98.4895,97.978,98.1551,4062979,3540617
28/6/2017,98.1256,98.2633,97.7222,98.0075,4024847,3579661
27/6/2017,98.0567,98.1354,97.5747,97.6927,1617141,3492108
26/6/2017,98.0764,98.3321,97.7911,98.1944,2223885,3607087
23/6/2017,97.8796,98.1944,97.6347,98.0764,10157604,3630994
22/6/2017,97.6632,98.1059,97.4074,97.7813,3139093,3160570
21/6/2017,98.0469,98.0665,97.3189,97.6337,2629089,3160567
20/6/2017,98.1354,98.2731,97.7486,97.8993,2772799,3382111
19/6/2017,97.6632,98.3616,97.4861,98.2731,4102654,3431924
16/6/2017,97.6239,97.86,97.2599,97.5845,2882461,3318782
15/6/2017,97.437,97.7026,97.2697,97.5058,2797355,3375287
14/6/2017,97.8993,97.9484,97.3287,97.5255,2943505,3309789
13/6/2017,98.2928,98.6273,97.5648,97.5845,3467055,3287702
12/6/2017,97.5944,98.3715,97.4271,98.3223,3138330,3447797
9/6/2017,97.6632,97.8698,97.2894,97.5747,3150457,3450154
8/6/2017,97.6435,97.919,97.2599,97.2894,4648641,3545356
7/6/2017,98.0469,98.1256,97.6632,97.7222,2711550,3582762
6/6/2017,98.0272,98.1944,97.8108,97.8796,3341825,3596111
5/6/2017,97.7813,98.2239,97.4566,98.0764,2582485,3672401
2/6/2017,98.2534,98.3223,97.3779,97.5648,3101251,3626042
1/6/2017,97.6435,98.1256,97.5255,98.0764,3139053,3541994
31/5/2017,97.4468,97.9682,97.2894,97.8698,5952237,3497038
30/5/2017,97.1123,97.673,97.1123,97.3287,3520003,3253508
26/5/2017,97.3779,97.5648,97.0927,97.4566,2405520,3143257
25/5/2017,96.5818,97.4538,96.3467,97.3558,3730029,3230591
24/5/2017,96.3075,96.5132,96.0234,96.4055,1814889,3361245
23/5/2017,95.8764,96.2683,95.8274,96.2389,2612196,3504425
22/5/2017,95.798,96.0822,95.7099,95.9156,5868492,3488666
19/5/2017,95.0534,95.7294,94.8869,95.6511,3173677,3279148
18/5/2017,94.9359,95.5433,94.6909,95.0436,4578485,3374204
17/5/2017,95.1514,95.5237,94.7399,94.7889,5209731,3270203
16/5/2017,96.6504,96.7386,95.7686,95.8862,2911797,3267292
15/5/2017,96.4251,96.8782,96.0136,96.5328,4486166,3308401
12/5/2017,96.8365,96.9835,96.5524,96.7092,1887095,3127078
11/5/2017,96.67,96.9443,96.2536,96.8365,1840540,3238950
10/5/2017,96.0234,96.9737,95.8764,96.7386,2464709,3377003
9/5/2017,96.4251,96.4251,95.7686,96.1409,2299294,3456976
8/5/2017,96.2781,96.5034,95.9842,96.3957,1866226,3538840
5/5/2017,96.3565,96.6896,96.0822,96.3761,3715532,3613772
4/5/2017,97.1599,97.2872,95.9646,96.3075,5689838,3485565
3/5/2017,97.5811,97.8947,96.7876,97.0423,3962599,3234813
2/5/2017,97.1697,97.4342,96.8267,97.3166,2375800,3113995
1/5/2017,97.3362,97.4244,96.9933,97.0521,2725735,3108008
28/4/2017,97.9632,98.0416,97.248,97.2578,4599515,3092665
27/4/2017,98.218,98.3453,97.7673,97.8751,3018469,2984402
26/4/2017,98.218,98.4531,98.071,98.169,5166067,2978382
25/4/2017,97.8163,98.5609,97.7673,98.0122,3528423,2835514
24/4/2017,98.0024,98.3159,97.7575,97.9338,1766325,2817062
21/4/2017,97.7575,97.973,97.4538,97.8163,3565180,2933274
20/4/2017,97.973,98.4139,97.6399,97.973,3911328,2858759
19/4/2017,97.8065,97.973,97.6693,97.973,3664300,2744323
18/4/2017,97.0325,97.8163,96.9786,97.6301,3527255,2680822
17/4/2017,96.4446,97.1795,96.2634,97.1599,2990207,2574910
13/4/2017,96.7876,96.9639,96.0919,96.2683,1792427,2482374
12/4/2017,96.9247,96.9639,96.4446,96.7484,1928563,2511412
11/4/2017,96.5328,96.7386,96.2585,96.719,2150326,2565659
10/4/2017,96.4936,96.8953,96.4544,96.6896,2285994,2669932
7/4/2017,96.1997,96.7582,96.043,96.4642,2495598,2679325
6/4/2017,96.4446,96.5818,96.0724,96.3075,2975559,2814282
5/4/2017,96.4251,96.8659,96.185,96.3761,2928174,2856730
4/4/2017,96.0136,96.3467,95.9352,96.2879,3023048,2849627
3/4/2017,95.945,96.234,95.749,96.0136,3251645,2758580
31/3/2017,95.8078,96.2242,95.5335,95.7294,3509511,2702661
30/3/2017,95.4257,96.0919,95.2396,96.0528,2447444,2705428
29/3/2017,95.2494,95.7197,95.1318,95.4943,2194793,2737710
28/3/2017,95.2102,95.5237,94.9163,95.3474,2711788,2793979
27/3/2017,95.4747,95.5139,94.9555,95.3865,1938571,2850602
24/3/2017,95.2494,95.7882,95.0338,95.5335,1602162,2951681
23/3/2017,94.9643,95.6315,94.7007,95.2102,2228002,3006763
22/3/2017,95.6119,95.8372,94.6126,94.8771,2742264,3008385
21/3/2017,96.4446,96.5034,95.3376,95.4943,3714428,3086347
20/3/2017,96.523,96.6602,96.1419,96.2879,2426880,3063226
17/3/2017,96.4936,96.6308,96.1703,96.5622,4519965,3215070
16/3/2017,96.4642,97.1011,96.3369,96.4642,3612276,3079593
15/3/2017,96.5916,96.8169,96.2683,96.7386,2821633,3114069
14/3/2017,96.6504,96.6896,96.2977,96.3663,1657330,3214125
13/3/2017,96.6602,96.7778,96.4251,96.621,2412859,3418378
10/3/2017,96.6308,96.8463,96.4642,96.6014,3551023,3523631
9/3/2017,96.7092,96.768,96.4251,96.4544,2931669,3507556
8/3/2017,96.2193,96.8267,96.1507,96.5132,3038838,3576471
7/3/2017,96.0822,96.4786,95.9058,96.2487,3561122,3656527
6/3/2017,96.3173,96.5818,95.9842,96.1017,3454756,3661078
3/3/2017,96.9933,97.0619,96.5426,96.7288,2428393,3579075
2/3/2017,96.8659,97.1256,96.5524,96.9541,2252340,3575590
1/3/2017,96.621,97.2774,96.4251,96.8953,3911693,3684088
28/2/2017,95.8764,96.5622,95.8764,96.2193,3367614,3681800
27/2/2017,94.9555,96.474,94.7889,96.2095,4704540,3625898
24/2/2017,94.3186,95.3082,94.2517,95.3082,2487811,3477342
23/2/2017,93.8397,94.708,93.6446,94.6983,4129415,3588023
22/2/2017,93.9275,94.2495,93.8787,93.9763,4322471,3686798
21/2/2017,93.9665,94.2397,93.6641,94.0739,4721117,3571241
17/2/2017,93.7714,94.1324,93.7519,94.1324,3991667,3516967
16/2/2017,93.9177,94.0836,93.6641,94.0446,3309888,3432238
15/2/2017,93.7812,94.0641,93.6251,93.9763,3965391,3487035
14/2/2017,93.6738,94.2007,93.586,94.0446,4239687,3444069
13/2/2017,94.1031,94.2007,93.5665,93.7324,3629381,3372392
10/2/2017,93.947,94.2592,93.8592,94.23,2224721,3322351
9/2/2017,94.2495,94.347,93.8592,94.0251,2376111,3505053
8/2/2017,94.5324,94.6202,93.8007,94.2495,3879815,3671140
7/2/2017,94.0251,94.1422,93.6641,93.8787,3877367,3829250
6/2/2017,93.3226,94.0934,93.3226,94.0153,2529080,3910479
3/2/2017,93.3909,93.7616,93.3226,93.5372,2476202,3952701
2/2/2017,94.2983,94.4836,93.1665,93.3031,4148028,4173008
1/2/2017,94.3958,94.9812,94.0056,94.3666,5611044,4247099
31/1/2017,94.1031,94.63,93.8982,94.4934,2589116,4226083
30/1/2017,94.0446,94.591,93.6251,94.269,3907012,4389604
27/1/2017,93.6641,94.0348,93.4397,94.0348,2720719,4625322
26/1/2017,93.3714,93.7812,93.0787,93.7421,4131846,5305890
25/1/2017,93.8787,94.1031,93.3226,93.3909,3320899,5268371
24/1/2017,94.4349,94.5422,93.6104,94.0056,3164537,5319905
23/1/2017,93.7324,94.6105,93.4885,94.4153,2878767,5284450
20/1/2017,93.5568,94.1422,92.9226,93.7714,4965250,5184039
19/1/2017,92.7079,93.4397,92.5518,93.3616,4867412,4972491
18/1/2017,92.4445,93.147,92.0152,92.7957,6251468,4751155
17/1/2017,91.6249,92.6006,91.2737,92.5616,5095804,4445610
13/1/2017,91.4005,92.1128,91.2249,91.8493,3162407,4295102
12/1/2017,91.6932,92.103,91.1761,91.5664,5780808,4290192
11/1/2017,90.8249,91.9567,90.3956,91.4005,5259395,4114809
10/1/2017,91.4103,91.9371,90.7761,91.1273,5295804,3995525
9/1/2017,92.103,92.6396,91.0493,91.2737,5041928,4200609
6/1/2017,92.6396,93.3909,92.2884,92.4445,7442782,4082043
5/1/2017,94.1617,94.4349,90.7859,92.7762,12929235,3739244
4/1/2017,94.6202,94.8446,94.1714,94.3568,3569068,3067612
3/1/2017,94.5422,94.8251,93.7909,94.4056,4093903,3187045
30/12/2016,94.6202,94.7373,93.6852,94.1812,2632712,3256387
29/12/2016,93.9568,94.347,93.7616,94.3373,1372601,3449084
28/12/2016,94.4056,94.5032,93.8104,93.8787,1792029,3853369
27/12/2016,94.0836,94.5227,93.8397,94.3861,1547379,4124682
23/12/2016,93.7421,94.1714,93.5324,94.0641,1668284,4297890
22/12/2016,93.4982,94.2202,93.3421,94.1129,2838192,4442536
21/12/2016,93.2348,93.8592,92.9811,93.6543,3088761,4702598
20/12/2016,92.8738,93.5275,92.786,93.4006,3150056,4795112
19/12/2016,92.1908,92.9811,91.7225,92.7665,3470138,4783602
16/12/2016,93.0592,93.1275,92.4445,92.4933,8372061,4906800
15/12/2016,92.1811,93.3519,92.1811,93.0006,3263448,4431949
14/12/2016,92.2786,92.7665,92.2103,92.3469,2300794,4440390
13/12/2016,92.5713,92.9714,92.3177,92.3664,2854752,4622810
12/12/2016,93.0299,93.0299,92.1372,92.3664,5360570,4683276
9/12/2016,92.0054,92.9421,91.9469,92.9128,5134033,4643839
8/12/2016,91.3615,92.3372,91.2737,92.2494,5523157,4827597
7/12/2016,91.5469,91.8786,91.1127,91.6932,7436883,4776358
6/12/2016,91.0493,91.8103,91.0298,91.6152,5861723,4792591
5/12/2016,91.7908,91.9664,91.0298,91.0688,4145501,4654057
2/12/2016,91.8884,92.2835,91.1469,91.5176,3837971,4632894
1/12/2016,89.7029,92.142,89.4785,91.8493,6739119,4903879
30/11/2016,90.2492,90.4932,89.5858,89.5858,4476474,5272710
29/11/2016,90.4834,91.1469,90.3761,90.6493,2977401,5322751
28/11/2016,90.1126,90.9907,90.0931,90.6395,5318104,5553467
25/11/2016,90.0343,90.6366,89.9663,90.5395,1249303,5700344
23/11/2016,89.4903,90.204,89.432,90.1315,3390067,6077641
22/11/2016,88.9172,90.2966,88.888,89.6943,5037086,6636056
21/11/2016,88.8686,89.3155,88.6392,88.9463,3761745,6747184
18/11/2016,88.0526,89.0435,87.7126,88.7423,4769008,6882014
17/11/2016,87.2171,88.1983,87.1394,88.1012,7890406,7088954
16/11/2016,86.1194,86.7071,85.7794,86.4108,4754578,7226898
15/11/2016,84.1862,86.44,84.1182,86.1388,7680376,8153687
14/11/2016,84.3028,84.6525,84.0016,84.3222,3783705,8757793
11/11/2016,83.7199,84.5165,83.3216,84.3222,3828068,11637630
10/11/2016,84.089,84.3708,82.7873,83.8656,7902745,14863479
9/11/2016,83.0399,84.8371,83.0107,84.1279,12271575,15226847
8/11/2016,85.3034,85.5268,84.7496,85.3616,5227089,14572241
7/11/2016,85.0508,85.4102,84.4096,85.2354,6438147,14395863
4/11/2016,84.8662,84.9245,83.7588,83.953,7521252,14201266
3/11/2016,84.7302,85.1674,84.2833,84.6622,6908761,13863122
2/11/2016,86.4108,86.4303,84.6719,84.7885,11766291,13672221
