Date,Open,High,Low,Close,Volume,SMAVG (15)
21/8/2019,134.61,136.0599,134.05,135.76,6326629,11020442
20/8/2019,133.33,136.04,133.26,135.13,8628920,11246045
19/8/2019,136.79,137.62,134.28,135.29,11741800,11108321
16/8/2019,134.02,135.5,133.83,135.2,6353770,11103808
15/8/2019,133.5,134.28,132.47,133.41,7590114,11222850
14/8/2019,135.06,135.15,132.68,132.85,11797670,11203134
13/8/2019,135,137.92,135,137.01,8196997,10809730
12/8/2019,137.31,137.566,135.23,135.75,7780351,10764232
9/8/2019,137.1,139.24,136.7618,138.52,8811869,10759389
8/8/2019,137.9,138,136.01,137.89,14054758,10579256
7/8/2019,134.93,135.87,132.26,134.86,29084488,10177970
6/8/2019,140.41,141.95,138.37,141.87,18818880,8592095
5/8/2019,139.14,140.23,137.03,138.3,10669680,7727817
2/8/2019,140.99,142.22,139.94,141.71,6539050,7369121
1/8/2019,143.34,144.53,141.26,141.85,8911657,7500519
31/7/2019,144.99,145,142.34,143.01,9710669,7604484
30/7/2019,145.76,146.8,144.61,144.93,6563058,7592684
29/7/2019,145.59,147.15,145.17,146.39,11674108,7648232
26/7/2019,143.74,145.19,143.05,144.65,8139402,7202883
25/7/2019,141.4,143.23,141.045,143.21,7294375,7033322
24/7/2019,141.4,141.59,140.4,141.29,5896610,6823753
23/7/2019,141.65,142.54,140.27,141.26,7514525,6934467
22/7/2019,141.25,141.44,140.01,140.84,7707699,7033262
19/7/2019,142.24,142.24,139.74,139.85,6109874,7858002
18/7/2019,142.46,142.46,140.17,141.63,8035481,7881762
17/7/2019,144.6,144.68,142.37,142.57,5296353,7935539
16/7/2019,144.75,144.99,143.81,144.3,5854707,8560805
15/7/2019,145.13,145.36,143.97,145.06,5289248,8870319
12/7/2019,144.15,145.43,144,144.88,8510020,9461039
11/7/2019,144.01,145.34,143.54,143.56,10471130,9459424
10/7/2019,142.4,144.25,142.01,143.54,9533663,9219824
9/7/2019,140.06,141.72,139.75,141.61,7396283,9333007
8/7/2019,142.18,142.23,140.97,141.02,4993865,9409436
5/7/2019,141.42,142.89,140.7,142.45,5595988,9818192
3/7/2019,141.8217,142.1199,141.1267,142.1,4150852,10641096
2/7/2019,140.5297,141.9807,140.4002,141.6528,7557314,10733504
1/7/2019,139.5856,141.0763,138.3631,140.7782,8996454,10653165
28/6/2019,138.552,139.347,137.7569,138.7806,20078800,10618703
27/6/2019,140.1322,140.8676,138.065,138.4427,6466261,9748534
26/6/2019,139.4961,139.8738,138.6523,139.5359,8842136,9719271
25/6/2019,138.1644,139.5458,137.8165,139.0787,14675355,9585979
24/6/2019,139.2576,139.6055,136.9519,138.3631,10497423,9157456
21/6/2019,141.0763,141.126,139.1383,139.3669,14150036,8984387
20/6/2019,141.1012,141.3531,139.0489,141.1459,8485793,8535778
19/6/2019,138.6514,140.2018,137.7271,140.0527,6877141,8321658
18/6/2019,141.1161,142.6267,138.1147,138.383,11231406,8379821
17/6/2019,139.9434,140.6092,138.2538,140.1024,8542717,8226952
14/6/2019,141.1757,142.0702,139.6651,140.7782,11125201,7962113
13/6/2019,137.101,140.977,136.763,140.8676,17939544,7669988
12/6/2019,134.2586,135.4412,133.9947,134.8847,5536986,6813602
11/6/2019,136.7432,136.8972,134.1095,134.2486,6352215,6914489
10/6/2019,138.0252,138.0252,135.2335,136.2264,8479526,7024941
7/6/2019,136.7531,137.906,136.4848,137.1904,7026269,7057252
6/6/2019,135.6698,136.5941,134.8946,136.3655,6027316,7234793
5/6/2019,134.5766,135.163,134.1094,135.1033,6842759,7481910
4/6/2019,132.6287,134.0499,132.1019,133.9902,8247513,7825842
3/6/2019,131.2075,132.1317,130.6807,131.6547,7901387,8035334
31/5/2019,130.154,132.1119,129.9751,131.2273,7420899,8165808
30/5/2019,131.0683,131.8634,130.5267,131.3864,5273987,8690884
29/5/2019,131.1478,131.3367,129.9734,130.7602,7749591,9367521
28/5/2019,132.3901,133.215,131.7739,131.8038,8938370,9582391
24/5/2019,132.2808,132.4696,131.4062,131.9727,4570132,9650209
23/5/2019,131.8932,132.728,131.1379,131.9131,6743329,9937161
22/5/2019,132.9964,133.3442,132.569,133.0262,5093746,10592966
21/5/2019,133.7418,133.7418,132.2907,133.2647,7050294,10847165
20/5/2019,133.4237,133.5728,132.4299,133.0858,8009000,11394017
17/5/2019,133.4337,135.1431,133.2051,134.2089,8964178,12576491
16/5/2019,134.4573,135.5605,133.9803,134.666,9689397,12923385
15/5/2019,131.7342,134.3778,131.2273,133.8511,9734068,13369589
14/5/2019,132.6982,133.8312,131.2373,132.3802,12001739,13483948
13/5/2019,130.6907,131.8435,129.7465,130.5316,11389896,13494454
10/5/2019,132.1914,133.4933,130.4223,133.215,9858487,13414961
9/5/2019,134.1989,135.64,132.0224,132.7678,15297051,13550434
8/5/2019,132.6783,134.8648,132.4895,134.1592,15423532,13480879
7/5/2019,134.517,135.1331,131.9429,132.6187,10972651,13423598
6/5/2019,131.7243,134.4971,131.4857,134.1691,9955629,14877004
3/5/2019,134.3878,134.4772,132.9566,133.5032,8874413,18563528
2/5/2019,134.5468,134.8549,131.5652,133.3144,16580402,18824198
1/5/2019,136.6438,137.3196,135.3965,135.5406,8906731,18658242
30/4/2019,138.2638,138.5321,135.1928,136.127,15253088,19220480
29/4/2019,141.3149,141.4938,136.763,138.4427,25746100,18940554
26/4/2019,137.8463,139.1781,136.6637,139.0588,14167589,17951340
25/4/2019,134.5269,138.0251,134.0101,136.3953,16382455,17965392
24/4/2019,132.2907,134.9145,131.9032,134.2685,11449455,17575554
23/4/2019,132.569,133.4138,131.8336,132.5392,12159331,17427708
22/4/2019,131.0882,131.3864,130.226,130.8696,10197506,17336090
18/4/2019,130.959,132.0522,130.3031,131.6348,11890584,17746840
17/4/2019,129.0111,131.5454,128.4843,130.9391,14253715,17737392
16/4/2019,130.9391,131.3167,128.7626,129.1005,14564317,17506802
15/4/2019,130.2434,131.8833,128.9912,131.2273,32773740,17648720
12/4/2019,127.1227,130.0943,125.5823,129.2595,65253496,16676304
11/4/2019,117.0054,117.1346,115.6041,115.8824,12784470,13934993
10/4/2019,116.8563,117.3036,115.5643,116.4389,14091055,14911957
9/4/2019,114.8985,116.443,114.5705,116.1408,17340288,16345136
8/4/2019,114.2922,115.1171,113.9295,114.2525,11054215,18214742
5/4/2019,114.2624,114.4214,113.6026,114.2922,10907893,18929116
4/4/2019,112.543,114.15,112.3343,114.0437,14378356,19197434
3/4/2019,112.0064,112.4138,111.5194,111.8275,10534893,19399520
2/4/2019,112.4536,112.6076,111.2312,111.2709,9231765,19896830
1/4/2019,110.9032,112.1703,110.6945,111.8175,10785064,19942738
29/3/2019,110.8734,110.9131,109.7106,110.3466,16358761,19687248
28/3/2019,109.9193,110.5852,109.5615,110.0286,11748863,19033272
27/3/2019,109.7702,110.4063,109.0575,109.6013,10794846,18671616
26/3/2019,107.7328,109.6609,107.6036,109.4621,16693081,18442144
25/3/2019,107.8223,108.3987,106.6595,107.1266,18187512,17677614
22/3/2019,107.6633,108.3291,106.8483,107.5639,24133840,16866110
21/3/2019,109.4224,109.4721,107.703,107.9912,27438928,15723649
20/3/2019,109.6311,110.1976,107.385,109.313,35588736,14342167
19/3/2019,112.2548,113.0087,109.1242,109.323,45384388,12452888
18/3/2019,112.3343,113.2984,111.7678,112.4238,21769820,10024327
15/3/2019,113.7953,114.7693,112.9803,114.2525,14932667,9194852
14/3/2019,113.4176,114.0636,113.2288,113.7754,17409648,8781679
13/3/2019,114.1332,114.1431,113.0201,113.3878,17994524,8253042
12/3/2019,114.0139,114.5904,113.3381,114.0239,9920395,7525504
11/3/2019,113.3381,114.2922,113.3282,114.0437,6952702,7408787
8/3/2019,112.7617,113.1394,112.2051,113.1095,6549140,7491757
7/3/2019,114.143,114.1928,112.7716,113.3083,6324026,7476797
6/3/2019,113.2984,114.3419,113.2984,114.1431,7352761,7516509
5/3/2019,113.5269,113.835,113.0598,113.2984,5225121,7533672
4/3/2019,113.7158,113.7158,112.3983,113.6263,6014966,7924423
1/3/2019,112.7517,113.7356,112.7517,113.3083,6996911,7949791
28/2/2019,112.2051,112.7319,112.0561,112.1455,6716706,8060538
27/2/2019,112.3989,112.8113,111.7678,112.0859,7249546,8561360
26/2/2019,112.9505,113.3083,112.1554,112.8014,8955976,8986043
25/2/2019,114.9084,115.0873,112.7617,112.8909,9327690,8858112
22/2/2019,113.9245,115.0575,113.2487,114.5407,8735066,8673443
21/2/2019,112.7021,113.835,112.1753,113.5866,9480098,8647881
20/2/2019,112.9008,113.3828,112.5878,112.9803,7081458,8539464
19/2/2019,112.2151,113.0698,112.1356,112.8114,8169630,8417615
15/2/2019,110.7144,111.9393,110.3466,111.897,8197250,8284892
14/2/2019,109.1739,110.8088,108.8658,109.9789,6324746,8119130
13/2/2019,108.5677,109.8,108.5577,109.5218,6919706,8145263
12/2/2019,109.5317,110.1479,108.4782,108.5279,7610200,8140320
11/2/2019,111.0821,111.1218,108.5776,108.7664,11086391,8098751
8/2/2019,109.7802,110.8535,109.3867,110.8237,6395482,7929970
7/2/2019,110.3665,110.4262,109.1342,110.2671,8658117,7929740
6/2/2019,113.1493,113.2189,110.3864,110.7243,14229041,7745862
5/2/2019,111.3306,112.0461,110.7641,111.9666,13619793,7450653
4/2/2019,110.7243,111.2908,109.9988,111.1119,7037006,7008065
1/2/2019,111.2809,111.3604,110.2473,110.615,6557666,6860207
31/1/2019,109.4224,110.8535,109.3329,110.8336,8351629,6833700
30/1/2019,109.6211,109.8994,108.2894,109.4522,7853849,6672386
29/1/2019,109.969,110.2459,109.3276,110.2174,5253724,6730841
28/1/2019,110.0783,110.3069,109.2733,110.128,6178777,6828237
25/1/2019,110.7791,110.8138,109.9789,110.4063,5710812,7091170
24/1/2019,110.3168,110.4262,109.2534,109.8696,6716751,7416761
23/1/2019,110.5057,111.1517,109.323,110.4361,6845560,7617209
22/1/2019,109.9392,110.6448,109.0745,109.9193,6986669,7643619
18/1/2019,111.1715,111.2411,110.1465,110.3566,8554673,7685871
17/1/2019,110.0386,110.5703,109.482,110.3268,6392033,7662318
16/1/2019,110.7641,111.3206,110.128,110.2274,5899937,7864372
15/1/2019,111.6088,112.4834,109.9292,111.0722,9800910,7946573
14/1/2019,110.9628,112.0014,110.7442,111.7281,6980978,8328554
11/1/2019,111.4896,112.225,111.0423,111.9567,4819131,8488972
10/1/2019,111.3007,112.2151,110.8138,112.1058,6160065,8795491
9/1/2019,111.1119,112.1058,110.8734,111.9765,5931922,8830307
8/1/2019,111.1119,111.8672,110.4858,110.7342,8730674,8950297
7/1/2019,109.2335,110.7144,108.6273,109.8795,6714654,8875072
4/1/2019,107.2757,110.0684,106.5899,108.9354,10122770,8871531
3/1/2019,107.8123,107.9813,105.2915,105.6756,10594688,8711604
2/1/2019,107.4347,108.4633,107.0674,108.2993,9723461,8462742
31/12/2018,108.4385,108.995,106.8908,108.9751,7241715,8303676
28/12/2018,106.6197,107.8521,105.5365,106.6396,7620457,8374592
27/12/2018,103.7674,105.8942,102.1623,105.8644,8201369,8569641
26/12/2018,99.8715,105.1985,99.7622,105.1786,9422844,8743332
24/12/2018,102.5947,103.2605,99.7324,99.7324,7132955,8733337
21/12/2018,105.8147,108.0807,103.2208,103.5786,15530616,9381658
20/12/2018,108.0807,108.5378,105.4768,106.3414,9387252,9068606
19/12/2018,109.323,111.4399,108.2756,108.5478,9416918,9045443
18/12/2018,110.1876,110.3963,108.2298,108.7764,6682315,8908156
17/12/2018,111.5989,112.1952,109.3528,109.9392,7731768,8929491
14/12/2018,111.6784,113.2189,111.3604,111.5094,7602301,8630195
13/12/2018,112.1753,112.8959,111.6486,112.6921,6661534,8606206
12/12/2018,112.3045,113.2785,111.4597,111.5194,7723872,8908413
11/12/2018,112.2747,113.0201,110.7442,111.2809,6861759,9041128
10/12/2018,111.3007,111.5989,108.856,111.1715,7337457,9059824
7/12/2018,113.1592,113.2884,110.9231,111.2908,8305465,9043237
6/12/2018,110.5131,112.7616,109.6255,112.7518,10546187,8963481
4/12/2018,114.0239,114.6847,111.1048,111.3119,10806737,8570441
3/12/2018,115.0397,115.306,113.3237,114.1423,9272917,8461383
30/11/2018,115.2271,115.449,113.4717,113.8957,16857776,8968404
29/11/2018,114.1521,115.523,113.6196,115.0003,10834825,8582871
28/11/2018,112.7419,114.6946,112.4756,114.4973,9039821,8410539
27/11/2018,112.0417,112.5249,110.8583,112.3277,7357599,8143658
26/11/2018,111.6176,111.6176,110.375,110.9963,7002353,8181225
23/11/2018,110.6906,111.233,110.1975,110.5328,3242322,8139592
21/11/2018,110.947,112.4115,110.7498,111.4697,7242467,8375429
20/11/2018,111.9529,113.0062,109.9805,110.3257,11194640,8505709
19/11/2018,114.3987,116.2034,113.2054,113.8267,9714594,8250438
16/11/2018,114.9214,115.7241,114.3888,114.5861,7142193,8218403
15/11/2018,114.8819,115.809,114.1028,115.4934,7088665,8274572
14/11/2018,115.8188,116.5881,114.8326,115.5032,7109122,8295786
13/11/2018,115.4934,116.1541,114.5762,115.237,4650588,8597214
12/11/2018,116.3711,116.8247,114.9904,115.089,9170870,8860999
9/11/2018,116.5683,118.5407,115.5624,116.3711,16878228,8810033
8/11/2018,115.8287,116.2034,113.6196,114.3987,11074782,8380217
7/11/2018,114.9608,115.666,113.5703,115.4342,8249836,8045677
6/11/2018,114.1423,115.2271,113.8563,115.0989,5036606,7970398
5/11/2018,114.1423,114.6197,113.5308,113.8563,7921106,8142559
2/11/2018,115.2172,115.3356,112.7912,113.59,6377852,8056406
1/11/2018,113.6097,114.6748,113.3139,114.4973,6779884,8028812
31/10/2018,114.6255,114.9115,113.0969,113.2449,9196670,8246529
30/10/2018,111.8247,113.304,110.8583,113.1758,7365577,8233849
29/10/2018,112.8701,113.3533,110.4145,111.4796,9234069,8193572
26/10/2018,111.2823,112.5644,110.5535,111.6275,7984726,7954786
25/10/2018,111.0654,113.1068,110.5703,112.5841,7406869,7811542
24/10/2018,115.4441,115.4441,109.7143,110.0693,11630540,7747269
23/10/2018,115.3307,116.8543,113.8168,116.2232,8607373,7379344
22/10/2018,117.4066,118.0378,116.095,116.6374,8406370,7234969
19/10/2018,115.7991,117.5249,115.6019,117.2587,10430994,7250842
18/10/2018,115.1383,115.5131,113.9845,114.5762,6056682,7046565
17/10/2018,114.4973,115.6019,113.8366,115.5131,7120646,6989141
16/10/2018,112.7616,114.7636,112.2685,114.5861,7619024,7257201
15/10/2018,110.3849,113.0354,110.3454,111.874,6628815,7560558
12/10/2018,110.4243,111.7107,109.6945,111.0555,5963944,7734121
11/10/2018,110.947,111.6867,108.7971,109.6156,10045632,9053439
10/10/2018,115.2271,115.6117,111.1738,111.302,9006470,8858515
9/10/2018,115.0052,116.1443,114.4381,115.2764,6761416,8655735
8/10/2018,113.2449,114.5516,112.5446,114.4184,5652284,8534162
5/10/2018,114.3987,114.9707,113.1462,113.1955,5836074,8530201
4/10/2018,115.3849,115.5525,113.5308,114.5269,6442769,8541959
3/10/2018,116.3218,116.4697,115.1285,115.2961,6111663,8453731
2/10/2018,113.9549,116.0752,113.7084,116.0358,6441742,8395403
1/10/2018,115.661,115.7794,114.0831,114.6354,8644469,8331883
28/9/2018,114.0535,115.8385,113.7577,115.3257,7366846,8064689
27/9/2018,113.5999,114.9904,113.5111,114.4381,5195314,7890574
26/9/2018,112.4362,114.7143,112.4362,113.6196,11141544,7895366
25/9/2018,111.7458,113.1265,111.0949,112.0614,12169388,7578505
24/9/2018,110.7202,111.5782,110.1581,111.2133,9232253,7193295
21/9/2018,110.4046,110.4342,108.876,108.876,25753718,6887333
20/9/2018,109.0535,110.4038,108.4224,110.0792,7121781,5402535
19/9/2018,108.1166,108.6615,107.9687,108.2744,5964771,5194516
18/9/2018,107.3868,108.235,106.736,108.018,4937821,5005654
17/9/2018,108.0673,108.3615,107.1122,107.8504,5592864,4994339
14/9/2018,109.3888,109.7143,107.377,107.7517,6012443,4958105
13/9/2018,108.0377,109.1916,107.8602,109.1423,5119351,4841102
12/9/2018,107.7419,108.7319,107.6728,107.949,5236734,4714011
11/9/2018,108.9746,109.0782,107.9983,108.087,5488942,4682925
10/9/2018,109.9016,110.3627,108.8464,109.1521,4636558,4661505
7/9/2018,108.5604,109.8129,108.4914,109.4381,4755131,4670050
6/9/2018,108.4815,108.8859,107.8504,108.7379,5267192,4691876
5/9/2018,109.0535,109.2902,108.1857,108.3533,6388627,4686300
4/9/2018,110.2567,110.4539,109.1226,109.3198,6391228,4548831
31/8/2018,110.3553,110.73,110.02,110.4736,4642826,4528238
30/8/2018,110.5229,110.8632,110.0496,110.375,3481754,4601397
29/8/2018,111.0259,111.164,110.4736,110.8977,4001492,4838750
28/8/2018,111.016,111.2326,110.6512,111.0259,3131842,5353793
27/8/2018,110.9371,111.3316,110.5229,110.7794,4768104,6176132
24/8/2018,110.089,111.1442,109.9016,110.3849,5049352,6705966
23/8/2018,110.3947,110.592,109.9935,110.4539,4257386,6685840
22/8/2018,110.8878,111.1886,110.3947,110.3947,3212988,6670520
21/8/2018,110.7005,111.4401,110.4539,110.8385,4770448,6887425
20/8/2018,111.3711,111.4401,110.3652,110.4441,5167649,7130808
17/8/2018,110.9569,111.302,110.3454,110.9273,4764732,7132919
16/8/2018,111.736,111.7656,110.8435,110.9273,5082522,7196419
15/8/2018,110.6314,111.5585,109.9312,111.2922,5183545,7488676
14/8/2018,110.8287,111.6226,110.3997,111.1936,4326595,7593136
13/8/2018,111.1048,111.2823,110.1778,110.5723,6082324,7681303
10/8/2018,112.0121,112.2291,110.8484,111.1245,5740222,7639001
9/8/2018,112.4756,113.2103,111.2527,112.5841,7042038,8043333
8/8/2018,114.3001,114.803,112.3277,112.4066,11727147,8760316
7/8/2018,114.9608,116.2725,114.6354,114.951,15466928,8406113
6/8/2018,113.0772,115.2271,112.5841,114.3395,12715611,7980048
3/8/2018,111.6374,112.52,110.8484,112.5151,4747467,7682069
2/8/2018,110.947,111.7557,110.1383,111.1936,4027577,7911498
1/8/2018,112.1107,112.2587,111.0358,111.4105,6466570,8038420
31/7/2018,110.9963,112.4756,110.8089,111.9924,8421188,8390904
30/7/2018,110.6512,111.7705,110.5032,111.0752,5199310,8110401
27/7/2018,112.4263,112.4756,110.375,111.0654,5717232,8078795
26/7/2018,110.6018,112.9803,110.1383,111.9431,9466376,7973306
25/7/2018,109.1127,109.8819,108.1166,109.6452,6750450,7755735
24/7/2018,110.2961,110.3454,109.0141,109.1719,5649108,7466123
23/7/2018,109.517,109.6748,108.8119,109.5565,5447781,7455472
20/7/2018,110.6018,110.6512,109.3001,109.9411,11805204,7543921
19/7/2018,110.0003,113.0969,109.7636,110.5821,17796796,7177175
18/7/2018,108.7872,109.5269,108.1364,109.162,6414101,6577609
17/7/2018,108.7379,111.0654,108.5654,108.7774,9075939,6586668
16/7/2018,108.304,108.9253,107.2685,108.6788,8245935,6514658
13/7/2018,106.5091,108.7182,106.1738,108.4815,8188898,6583977
12/7/2018,106.5584,107.6926,106.3316,106.7557,5931413,6551902
11/7/2018,103.8661,107.8306,103.8661,106.5486,11753824,7398200
10/7/2018,104.7833,105.0989,103.3829,104.5663,4213638,7205908
9/7/2018,103.5604,104.6058,103.304,104.5565,4725229,7544236
6/7/2018,103.0574,103.59,102.6038,103.3336,4134897,8307169
5/7/2018,102.4313,103.3138,102.1672,103.0574,6202815,9236086
3/7/2018,103.5857,103.6542,101.2573,101.7856,2406267,10289859
2/7/2018,101.8932,103.0868,101.6487,103.0477,5489341,10743792
29/6/2018,102.6563,103.3901,102.3824,102.5389,6774510,10922836
28/6/2018,101.6584,102.842,101.4288,102.4998,6304015,10943889
27/6/2018,102.2356,103.5857,101.2378,101.7074,8803302,11027569
26/6/2018,102.1965,102.4411,101.6584,102.0008,6549998,10962881
25/6/2018,103.7031,103.7814,101.4921,102.1867,7995781,10924509
22/6/2018,103.7716,104.4858,103.5173,104.0358,9285729,10831322
21/6/2018,104.6913,104.9261,103.4987,103.5955,7707762,10668788
20/6/2018,104.6815,105.562,103.5174,104.8282,18625882,10796274
19/6/2018,103.576,104.6717,103.4683,103.801,8869452,10035639
18/6/2018,104.6815,105.1462,104.1923,104.7402,9288554,10195701
15/6/2018,105.8261,107.049,105.5131,106.4914,16169231,10041979
14/6/2018,104.1434,107.1175,104.1434,106.3936,18068650,9462303
13/6/2018,100.9638,105.5424,100.4453,104.0064,22009406,8794165
12/6/2018,102.4607,102.94,101.7112,102.0693,9215266,7791644
11/6/2018,101.678,102.5194,101.5019,102.0889,8174996,7567206
8/6/2018,99.8779,101.7367,99.6217,101.7269,7090310,7384029
7/6/2018,99.7018,100.729,99.6039,100.2496,7559222,7399381
6/6/2018,97.8919,99.7311,97.5984,99.7018,7832969,7436206
5/6/2018,98.1854,98.3321,97.6179,97.7745,5974427,7298169
4/6/2018,97.5984,98.3223,97.5397,98.068,6597970,7559331
1/6/2018,97.5299,97.8821,97.0505,97.207,6847726,7588531
31/5/2018,97.5984,97.967,96.668,97.3146,9620045,7727169
30/5/2018,98.3223,98.3712,97.2657,97.8136,7216355,8308878
29/5/2018,98.3712,99.4474,97.2266,97.5299,11270381,8776423
25/5/2018,100.0344,100.7682,99.7605,99.9855,6982728,8703806
24/5/2018,100.5823,100.6312,99.0169,99.8974,7474093,8903632
23/5/2018,100.9638,101.1008,99.8583,100.6605,8046577,9102077
22/5/2018,102.1378,103.2042,101.7367,101.815,6971590,9184730
21/5/2018,101.9617,102.4117,101.3649,101.8052,5848704,9167701
18/5/2018,102.0791,102.5194,101.316,101.678,5427333,9348378
17/5/2018,102.9498,103.1944,101.8355,102.0791,7320587,9522421
16/5/2018,101.0127,102.7639,100.9149,102.7639,8111594,9570277
15/5/2018,100.2203,101.0763,99.8886,100.6899,5762417,9628021
14/5/2018,100.2203,101.2475,99.7702,100.2203,9891859,9681706
11/5/2018,99.6822,99.9953,99.0658,99.8583,7035978,9414903
10/5/2018,98.2538,99.8566,98.1267,99.4768,8927290,9372298
9/5/2018,100.0344,100.054,97.1483,97.8038,18345684,9230705
8/5/2018,99.0072,100.4159,98.655,99.5844,14229528,8395797
7/5/2018,100.1322,100.4551,99.5159,100.2594,10181123,8085654
4/5/2018,96.5711,99.1539,96.4439,98.9582,9980116,8095446
3/5/2018,96.9624,97.0994,95.5634,96.62,10450776,7851745
2/5/2018,97.9995,98.5388,97.0994,97.4614,9286374,7644214
1/5/2018,98.0093,98.518,96.7863,97.8919,6716152,7445456
30/4/2018,98.2343,99.177,97.9506,98.156,8558854,7552669
27/4/2018,97.6179,97.8234,96.7961,97.0798,8037978,7455030
26/4/2018,99.0365,99.1833,97.5788,97.6766,8038439,7396658
25/4/2018,97.344,99.2909,96.9037,98.9582,8977748,7301612
24/4/2018,98.4006,98.6647,96.7179,97.3049,6567697,7287045
23/4/2018,98.3712,98.5376,97.3733,97.9799,5889804,7414843
20/4/2018,98.9876,99.2028,97.7402,98.068,6396903,7569103
19/4/2018,98.8115,99.3788,98.0484,98.7039,6803405,7765551
18/4/2018,100.4453,100.4844,99.0072,99.0169,5822056,7918635
17/4/2018,99.0072,100.367,98.5669,99.9561,9577384,8010066
16/4/2018,98.5082,98.8115,97.569,98.068,10328002,7860912
13/4/2018,98.8115,99.3202,97.9897,98.1756,6324606,7672716
12/4/2018,99.2224,99.3104,97.5201,98.2147,7337808,7845180
