Date,Open,High,Low,Adj Close,Volume,SMAVG (15)
8/8/2019,34.6932,35.3386,34.1868,34.6237,88402,61006
7/8/2019,33.6109,33.8988,33.2147,33.7399,53837,58955
6/8/2019,33.9981,33.9981,33.4023,33.9584,40282,60921
5/8/2019,33.5215,34.008,33.3825,33.6704,61291,64156
2/8/2019,34.0974,34.3953,33.1938,34.3456,89315,64977
1/8/2019,34.7925,34.8918,33.9087,34.1272,50762,62262
31/7/2019,36.4209,36.4209,34.4747,34.713,99178,61554
30/7/2019,34.9712,35.8946,34.8123,35.8549,56175,56978
29/7/2019,35.1102,35.279,34.9215,35.1003,40174,54828
26/7/2019,35.3088,35.3088,34.9613,35.0705,39800,55228
25/7/2019,34.8421,35.2989,34.7627,35.1896,49607,55554
24/7/2019,34.852,35.4478,34.8123,34.8222,51765,53168
23/7/2019,34.1371,34.9315,34.0478,34.8322,65254,52120
22/7/2019,34.9513,34.9513,34.1173,34.2265,59832,51736
19/7/2019,34.8024,35.2773,34.6137,34.8421,69418,53723
18/7/2019,34.6237,34.8222,34.1868,34.7229,57642,51952
17/7/2019,35.4379,35.4577,34.5442,34.7627,83319,50096
16/7/2019,35.9343,35.984,35.4081,35.4677,88803,47020
15/7/2019,36.0237,36.1131,35.4677,35.9145,73612,43216
12/7/2019,36.1826,36.2947,35.9542,36.1131,48596,41628
11/7/2019,36.1627,36.2819,35.7755,36.0535,40130,41463
10/7/2019,36.2322,36.2322,35.7457,36.1627,30536,46785
9/7/2019,35.557,36.0237,35.4875,35.9343,23932,47449
8/7/2019,35.7755,36.2719,35.5769,35.7655,46168,47086
5/7/2019,35.1301,36.1925,35.1301,35.8748,44701,45385
3/7/2019,35.0903,35.5927,35.0903,35.3386,13813,44216
2/7/2019,34.7527,35.1003,34.4846,35.0903,36051,44443
1/7/2019,33.869,34.9116,33.869,34.6932,59486,43187
28/6/2019,33.7896,34.008,33.6407,33.8591,89637,40301
27/6/2019,33.9385,34.1002,33.6208,33.7896,42856,35956
26/6/2019,34.7925,34.7925,33.869,33.9584,29807,35768
25/6/2019,35.0606,35.1201,34.4175,34.5939,37167,35051
24/6/2019,35.2492,35.4776,34.7825,35.0606,31748,33916
21/6/2019,35.1201,35.557,34.862,35.2393,49797,33548
20/6/2019,35.5074,35.7457,34.862,35.2393,46110,32449
19/6/2019,35.4478,35.9939,34.9712,35.4279,119962,36584
18/6/2019,34.2563,34.7527,34.0676,34.5045,40493,30797
17/6/2019,33.9683,34.6584,33.9683,34.2662,18495,29312
14/6/2019,34.3258,34.4449,33.9385,34.2265,20658,28549
13/6/2019,33.4669,34.4146,33.4669,34.3258,27167,28222
12/6/2019,33.1609,33.4252,32.993,33.2991,17207,28903
11/6/2019,33.6841,33.6841,33.151,33.2102,17209,29785
10/6/2019,33.7631,33.7631,32.9437,33.2991,16204,29473
7/6/2019,33.2102,33.8257,33.2102,33.4866,24467,30379
6/6/2019,33.3879,33.5557,33.072,33.1312,40035,30197
5/6/2019,33.7729,33.7729,33.2793,33.3879,19041,29211
4/6/2019,33.694,33.8322,33.4175,33.5755,20149,29234
3/6/2019,33.7433,34.079,33.2497,33.3978,26222,30730
31/5/2019,33.6545,34.0099,33.5163,33.7828,33317,32390
30/5/2019,32.2329,34.6417,32.2329,33.7433,108140,33434
29/5/2019,32.1539,32.4303,31.9762,31.9762,33158,28018
28/5/2019,32.7265,33.0128,32.4797,32.5586,18209,28081
24/5/2019,33.2003,33.2003,32.6672,32.766,7054,28340
23/5/2019,33.2398,33.3583,32.7166,32.9042,15754,29828
22/5/2019,33.8025,33.8025,33.3386,33.5557,37384,31784
21/5/2019,33.0226,33.9408,33.0226,33.9408,30435,32088
20/5/2019,32.914,32.9979,32.6574,32.9042,12523,32364
17/5/2019,32.7857,33.072,32.5883,33.0325,29792,34162
16/5/2019,33.5064,33.5064,32.8055,32.8153,21749,33811
15/5/2019,33.1707,33.4373,32.7606,32.8252,25236,34540
14/5/2019,33.3386,33.8914,33.2793,33.3879,19385,35449
13/5/2019,33.5755,33.7532,32.6475,33.1411,42594,36684
10/5/2019,33.6446,34.3554,33.3682,34.2567,51113,35423
9/5/2019,33.4471,33.7729,33.1806,33.4471,48987,33764
8/5/2019,33.8025,33.8222,33.4669,33.7334,26890,32954
7/5/2019,33.694,33.8322,33.2596,33.8322,34111,37200
6/5/2019,33.2102,34.0102,33.1707,33.8914,22098,37013
3/5/2019,33.8914,33.9418,33.1707,33.6347,29370,37814
2/5/2019,34.1185,34.1185,33.151,33.7137,45096,39189
1/5/2019,34.2665,34.5528,34.0592,34.1876,41944,39889
30/4/2019,35.1057,35.1452,34.1703,34.2073,34579,41044
29/4/2019,35.4216,35.5993,34.9181,35.2143,39492,41387
26/4/2019,35.1847,35.6289,35.1847,35.3327,24522,41600
25/4/2019,36.1719,36.1719,35.1353,35.1353,32680,40799
24/4/2019,35.471,36.3989,35.471,36.1818,38877,40065
23/4/2019,35.0662,35.9399,34.9477,35.8165,37913,38739
22/4/2019,35.8856,36.0057,34.8095,35.0465,23676,39579
18/4/2019,36.2607,36.6754,35.8757,35.8757,26221,43818
17/4/2019,36.8037,37.0604,36.2213,36.2607,36839,44536
16/4/2019,36.5174,37.0604,36.0828,36.6359,90581,50314
15/4/2019,35.9448,36.4088,35.4808,36.4088,31305,48203
12/4/2019,35.2834,35.9042,35.1452,35.5796,34109,49059
11/4/2019,36.5174,36.6754,34.8885,34.9971,49997,48765
10/4/2019,35.7869,36.7445,35.6582,36.6754,55602,47685
9/4/2019,35.1847,35.7375,34.6812,35.7375,59265,47224
8/4/2019,34.3949,35.1196,34.3949,34.8589,39732,44986
5/4/2019,34.77,34.77,33.9605,34.464,42678,44789
4/4/2019,33.7927,33.9901,33.5459,33.8717,12505,47496
3/4/2019,33.3978,33.844,33.1411,33.6841,21675,48028
2/4/2019,33.8914,33.8914,33.0325,33.1707,18986,48282
1/4/2019,32.5389,33.9605,32.2822,33.9013,50507,47990
29/3/2019,32.7758,32.7758,31.9564,32.0354,87267,45441
28/3/2019,32.1934,32.5767,32.0848,32.5192,36992,40181
27/3/2019,34.4936,34.5528,31.9367,32.1045,123506,38351
26/3/2019,32.5981,34.9576,32.5981,34.6318,58924,30838
25/3/2019,31.5221,32.687,31.5221,32.2822,44140,28824
22/3/2019,30.8705,30.9001,30.1696,30.4559,29693,26790
21/3/2019,31.0679,31.1469,30.6039,30.9692,33809,25815
20/3/2019,32.0354,32.0947,30.7323,31.0729,48683,24498
19/3/2019,32.9832,33.3287,32.3908,32.5093,25686,23955
18/3/2019,33.5459,33.8024,32.8153,32.9042,36780,23281
15/3/2019,34.0296,34.5528,33.2694,33.4274,83294,22272
14/3/2019,33.4373,33.9062,32.8746,33.7038,20483,18144
13/3/2019,33.7588,33.8275,32.9054,33.0523,25474,18154
12/3/2019,33.6018,33.7098,33.2485,33.5626,14607,17358
11/3/2019,32.9247,33.3761,32.8952,33.3565,12270,17681
8/3/2019,32.7971,32.9738,32.699,32.9639,8381,18729
7/3/2019,33.6214,34.0434,33.0915,33.2387,9532,19350
6/3/2019,33.5037,34.171,33.4742,34.1219,10807,20096
5/3/2019,33.5215,34.0532,33.2387,33.7981,28718,20665
4/3/2019,33.857,33.857,33.3369,33.3565,13637,20244
1/3/2019,33.9649,34.0925,33.6067,33.857,15069,20526
28/2/2019,33.4252,33.5233,33.2976,33.5135,14052,21205
27/2/2019,33.3467,33.7,32.9051,33.4055,40535,23823
26/2/2019,33.9355,33.9747,33.3663,33.6803,15579,24213
25/2/2019,34.1023,34.1121,33.5528,33.9453,21645,24905
22/2/2019,33.9747,34.279,33.7883,34.014,21365,25780
21/2/2019,34.3378,34.3378,33.8275,33.9355,20635,26824
20/2/2019,34.3378,34.6813,34.2005,34.3477,13535,27793
19/2/2019,33.9159,34.328,33.6607,34.2299,19461,28378
15/2/2019,34.3084,34.436,33.7588,33.9159,27986,28005
14/2/2019,33.9257,34.6911,33.9257,34.2005,17700,27456
13/2/2019,33.5528,34.1023,33.4152,34.1023,20712,28820
12/2/2019,33.7294,33.7981,33.3862,33.4742,19347,32882
11/2/2019,34.0631,34.0631,33.4399,33.5626,22398,33599
8/2/2019,33.3663,33.8668,33.1504,33.8668,17867,33473
7/2/2019,33.8864,34.1219,33.0915,33.4939,25256,34226
6/2/2019,33.9551,34.2495,33.2289,34.1219,53319,34292
5/2/2019,33.3074,33.9257,31.9335,33.8864,46392,32244
4/2/2019,32.9345,33.2485,32.7775,33.0326,25963,31483
1/2/2019,34.1023,34.1023,32.7873,32.9051,34765,31360
31/1/2019,32.7677,33.6509,32.7579,33.6509,37030,30915
30/1/2019,32.4144,32.7971,31.6293,32.7284,35167,31202
29/1/2019,32.3849,32.6499,32.0855,32.326,22312,31103
28/1/2019,32.326,32.5027,31.993,32.3653,13857,32675
25/1/2019,32.7088,32.7797,32.1641,32.3653,19748,33967
24/1/2019,32.3849,32.8756,32.012,32.5321,38161,35068
23/1/2019,32.0709,32.5469,31.276,32.3162,81649,36005
22/1/2019,32.3947,32.5174,31.5851,31.7765,30100,45464
18/1/2019,32.4634,32.8265,32.3604,32.5027,20513,48831
17/1/2019,32.012,32.3457,31.801,32.3457,29165,52726
16/1/2019,32.2966,32.5174,31.9335,32.0415,26238,53412
15/1/2019,32.591,32.6695,32.2917,32.3162,22606,53696
14/1/2019,31.8157,32.4046,31.5802,32.2181,34969,60508
11/1/2019,31.7863,31.9826,31.5255,31.7667,24114,62838
10/1/2019,31.168,31.8059,31.1038,31.7569,28098,70955
9/1/2019,31.6195,31.6195,31.1975,31.3545,41327,71709
8/1/2019,31.276,31.4821,30.8065,31.4723,33694,71891
7/1/2019,29.3918,31.2269,29.1661,31.1582,45892,72341
4/1/2019,29.1268,29.4212,28.695,29.2838,33234,72648
3/1/2019,29.2348,29.2348,28.3221,28.7245,36258,71972
2/1/2019,27.1248,29.4211,27.0856,29.274,52217,78967
31/12/2018,27.8903,28.5282,26.7715,27.2917,223529,78837
28/12/2018,29.2936,29.4507,27.8412,28.0866,80607,66114
27/12/2018,27.7137,29.1563,26.5066,29.1563,78945,62486
26/12/2018,27.1641,28.641,26.693,28.6067,39445,59061
24/12/2018,27.1641,27.8118,27.0856,27.1543,30508,59100
21/12/2018,28.5282,28.5772,27.4879,27.5959,124781,58871
20/12/2018,28.5772,28.6165,27.8478,28.4497,69915,51791
19/12/2018,29.1366,29.6077,28.5772,28.6361,145878,48987
18/12/2018,30.1082,30.1082,28.9207,29.1366,39407,40424
17/12/2018,30.6577,30.7264,29.9512,29.9806,44058,39308
14/12/2018,30.9325,31.6097,30.5424,30.6676,40446,36908
13/12/2018,31.4009,31.869,30.6141,30.9816,50496,36153
12/12/2018,31.83,32.0055,31.3619,31.4009,23096,36932
11/12/2018,31.8788,32.1713,31.1571,31.4789,141172,37320
10/12/2018,32.4834,32.4834,31.3131,31.5082,50279,31467
7/12/2018,32.1323,32.5037,31.9665,32.4834,32683,30589
6/12/2018,32.6687,32.832,31.8397,32.1421,26176,29294
4/12/2018,33.5853,33.8142,32.6784,32.8637,27575,28801
3/12/2018,33.5951,33.7901,32.6004,33.6341,40030,28248
30/11/2018,34.0827,34.0827,32.5906,33.2148,27079,27113
29/11/2018,34.8628,34.9116,34.2582,34.2777,18572,26882
28/11/2018,34.0632,35.1846,34.0632,34.9701,27853,26954
27/11/2018,33.9364,34.385,33.7609,34.0534,17440,26179
26/11/2018,34.5508,34.5508,33.9949,34.0242,22658,26947
23/11/2018,34.7458,34.7458,33.9364,34.3557,8070,26698
21/11/2018,33.4878,35.0871,33.4878,34.9603,29121,28456
20/11/2018,34.424,35.8282,33.1855,33.3025,62172,28506
19/11/2018,35.1749,35.9097,34.5285,34.541,28917,25905
16/11/2018,35.5942,36.7742,34.5808,36.1208,53381,26002
15/11/2018,34.1607,35.2821,33.8573,35.2431,37106,26188
14/11/2018,34.6873,35.1456,34.2485,34.2485,13259,26313
13/11/2018,35.2139,35.6137,34.424,34.5215,18775,27772
12/11/2018,34.697,35.4469,34.5517,35.2236,19283,29048
9/11/2018,34.1509,35.3299,33.8974,34.5313,23004,28967
8/11/2018,34.6775,35.2216,33.8974,34.2485,23614,29716
7/11/2018,34.9603,34.9701,33.7901,34.5995,19653,33422
6/11/2018,34.5313,34.898,34.4435,34.8141,16225,33227
5/11/2018,34.6678,35.4479,34.5215,34.6288,28973,33267
2/11/2018,36.072,36.2232,34.5215,34.9701,18910,32295
1/11/2018,34.658,35.8965,34.4123,35.7112,34450,32625
31/10/2018,35.0286,35.838,34.463,34.4922,29862,31837
30/10/2018,34.0534,34.9018,33.8954,34.775,23156,31308
29/10/2018,33.7804,34.5605,33.7804,34.0437,30385,31894
26/10/2018,32.6979,33.8876,32.5448,33.4976,56163,32228
25/10/2018,33.3513,33.6666,32.6687,33.1367,38982,30121
24/10/2018,35.721,35.721,32.9807,33.2148,35147,29465
23/10/2018,35.1164,35.7892,35.1164,35.7112,37918,28682
22/10/2018,35.8185,36.4329,35.5942,35.6332,18070,27432
19/10/2018,37.057,37.057,35.7537,35.9745,34227,28807
18/10/2018,35.3797,36.6084,35.1944,36.2086,79209,29009
17/10/2018,35.0481,35.5357,34.9506,35.3797,16724,26560
16/10/2018,34.2485,35.2236,34.1509,35.1164,16834,30111
15/10/2018,33.5366,34.3624,33.4439,34.1899,14381,33635
12/10/2018,34.2094,34.286,33.5171,33.5561,23865,37682
11/10/2018,34.5508,34.6775,33.7028,33.9071,22637,46334
10/10/2018,35.2041,35.5259,34.4825,34.541,21927,48497
9/10/2018,34.5995,35.4869,34.5995,35.2919,31943,49476
8/10/2018,34.8008,35.0774,34.3752,34.5995,35398,48674
5/10/2018,35.6625,35.6625,34.9116,34.9116,24560,48045
4/10/2018,35.9355,35.994,35.3309,35.3407,29139,48395
3/10/2018,35.5162,36.072,35.5162,35.9355,23396,49863
2/10/2018,35.0481,35.4723,34.7555,35.4577,19165,57028
1/10/2018,35.643,35.7892,34.6483,34.9603,38697,58281
28/9/2018,35.6917,35.7892,35.5464,35.643,37265,59156
27/9/2018,36.3256,36.5694,35.6917,35.7405,42462,58277
26/9/2018,34.1802,36.0818,34.1802,35.7405,69994,57452
25/9/2018,33.9851,34.2289,33.8389,34.0827,69689,54689
24/9/2018,33.6438,34.2777,33.6438,33.9851,75099,51918
21/9/2018,34.1802,34.5215,33.5463,33.5463,153643,48648
20/9/2018,33.5463,34.5215,33.5463,34.1802,55072,40362
19/9/2018,32.7662,33.8876,32.7662,33.5951,36623,38251
18/9/2018,32.8637,33.1075,32.8149,32.8637,19910,37551
17/9/2018,32.7174,33.0587,32.3863,32.8637,25954,46332
14/9/2018,32.8149,32.8393,32.2786,32.7174,29810,46490
13/9/2018,32.1842,32.7659,31.9904,32.7174,51162,46152
12/9/2018,31.8449,32.4751,31.6511,32.1842,130878,44277
11/9/2018,32.1842,32.2424,31.6511,31.7965,37957,40268
10/9/2018,32.8144,32.8144,31.9904,32.2327,51821,41077
7/9/2018,31.7965,32.2812,31.5057,32.2812,24081,40458
6/9/2018,32.3296,32.3781,31.6995,31.8934,30090,40153
5/9/2018,32.3781,32.5235,32.0388,32.0873,28540,40208
4/9/2018,32.6205,32.6689,32.3296,32.4751,28135,41984
31/8/2018,33.3475,33.3475,32.3296,32.6689,26044,42275
30/8/2018,33.2991,33.396,32.9123,33.396,29352,44040
29/8/2018,33.5899,33.6383,33.2506,33.396,23413,50440
28/8/2018,33.4445,33.6383,33.2022,33.4445,26125,50508
27/8/2018,34.9955,34.9955,33.1052,33.396,151620,51147
24/8/2018,34.8986,35.1894,34.6562,34.8016,28320,43910
23/8/2018,35.5772,35.8195,34.8986,34.8986,24738,45607
22/8/2018,35.8195,35.9164,35.5384,35.7226,23044,45486
21/8/2018,34.9955,36.4011,34.9955,35.771,70746,46513
20/8/2018,34.6562,35.044,34.4624,34.8501,50080,44287
17/8/2018,34.22,34.7532,34.22,34.6077,42549,44480
16/8/2018,34.9955,35.044,34.22,34.2685,19498,44341
15/8/2018,34.947,34.9955,34.3654,34.8986,30912,43972
14/8/2018,34.5593,35.044,34.5108,34.9955,55179,65482
13/8/2018,34.8016,34.9955,34.1715,34.5593,32499,63066
10/8/2018,34.8016,34.8986,34.1715,34.7532,52519,62164
9/8/2018,32.3781,35.2379,32.3781,34.22,125365,59547
8/8/2018,33.0082,33.0567,32.3781,32.4751,24423,53364
7/8/2018,33.2021,33.2991,32.8125,33.0082,35713,52352
6/8/2018,32.9598,33.2506,32.6205,33.1536,43062,52306
3/8/2018,32.4751,32.8144,32.2812,32.6205,53780,49866
2/8/2018,32.1358,32.5701,31.9419,32.4751,22928,47030
1/8/2018,33.4445,33.4445,32.1358,32.1842,38448,46600
31/7/2018,33.3475,33.7064,33.2328,33.3475,37357,45425
30/7/2018,33.1052,33.2506,32.572,33.2021,52974,45456
27/7/2018,32.0388,33.5073,31.748,32.9113,40453,43744
26/7/2018,31.9419,32.6689,31.9419,32.1358,13963,43022
25/7/2018,31.2148,32.0873,31.2148,31.9904,353573,43521
24/7/2018,31.5057,31.5057,31.021,31.2148,18939,21823
23/7/2018,31.1664,31.5541,31.0694,31.3602,18958,22562
20/7/2018,31.5541,31.6995,31.021,31.1179,13268,25584
19/7/2018,32.8628,32.8628,31.4087,31.5541,32617,25536
18/7/2018,32.8628,33.1536,32.6689,32.6689,9251,24250
17/7/2018,33.7838,34.0261,32.7174,32.9113,35016,24528
16/7/2018,33.8807,34.1715,33.4929,33.8807,6466,23758
13/7/2018,33.9776,34.4139,33.9292,33.9776,11233,27309
12/7/2018,34.0746,34.4623,33.8332,34.0746,16487,28516
11/7/2018,34.22,34.3702,33.9292,34.0261,20815,30130
10/7/2018,34.2442,34.4623,34.0746,34.2685,37831,30023
9/7/2018,34.1715,34.5108,33.8807,34.3169,27292,29179
6/7/2018,33.7353,34.1715,33.4929,34.0746,29624,32077
5/7/2018,33.4929,33.7838,33.0752,33.7353,21448,33570
3/7/2018,33.7838,34.22,33.2506,33.396,28097,38024
2/7/2018,34.1715,34.1715,33.2021,33.6868,30027,40201
29/6/2018,33.9292,34.7047,33.9292,34.3654,64292,39751
28/6/2018,33.7353,33.8807,33.2991,33.7838,12548,39018
27/6/2018,33.5899,33.9776,33.396,33.7838,13317,39310
26/6/2018,34.0746,34.0746,33.4445,33.6383,13420,41289
25/6/2018,34.7047,34.7289,33.6868,34.0746,23474,41626
22/6/2018,34.5593,34.7809,34.3655,34.5593,59733,41729
21/6/2018,34.5108,34.8016,34.3169,34.4623,29339,44797
20/6/2018,32.9598,34.6562,32.9598,34.5593,40696,44645
19/6/2018,33.4929,33.7353,33.0567,33.3475,19208,43614
18/6/2018,33.0567,33.6383,32.572,33.6383,25164,43841
15/6/2018,32.9598,33.5414,32.6205,32.9598,70775,43431
14/6/2018,32.4266,33.2506,32.4266,32.6689,52012,41506
13/6/2018,34.1124,34.4978,32.2815,32.3296,88254,39661
12/6/2018,31.9442,32.1128,31.7033,32.0887,60762,34716
11/6/2018,31.1733,32.1369,31.1251,31.7515,23273,31741
8/6/2018,31.0769,31.2697,30.9324,31.0288,53297,31689
7/6/2018,30.836,31.4142,30.836,31.1251,16933,31321
6/6/2018,30.9324,31.3178,30.6915,30.9806,42993,31280
5/6/2018,30.4988,31.1155,30.4024,30.836,18473,30659
4/6/2018,30.0169,30.7878,29.9688,30.5951,25027,32116
1/6/2018,30.7878,31.1251,29.9206,30.0651,105744,31164
31/5/2018,30.5469,30.8842,30.2097,30.836,27068,25965
30/5/2018,30.306,30.836,30.306,30.4988,25225,25282
29/5/2018,30.8842,30.9769,29.9688,30.1615,22615,25011
25/5/2018,31.2627,31.4624,31.0288,31.1733,19010,24567
24/5/2018,30.4024,31.1733,29.9206,31.1251,41898,25330
23/5/2018,31.7997,31.9993,31.0769,31.1733,24345,26194
22/5/2018,32.1369,32.2333,31.7997,31.7997,14070,26092
21/5/2018,32.6187,32.6187,31.9442,31.9442,16141,30011
18/5/2018,33.1969,33.1969,32.1851,32.5706,22500,34134
17/5/2018,32.4742,33.486,32.0887,33.1487,47777,34009
16/5/2018,33.5342,33.8233,32.6187,32.6187,16321,32717
15/5/2018,33.2451,33.7269,32.3943,33.6305,33666,39205
14/5/2018,33.7269,33.7269,32.3658,33.3896,40336,38482
11/5/2018,33.9196,34.3533,33.6065,33.9678,10749,37001
10/5/2018,33.486,34.2569,33.486,34.1124,27747,37501
9/5/2018,33.4378,33.8233,33.1969,33.5824,16836,36991
8/5/2018,34.016,34.3051,33.1005,33.3415,21154,37417
7/5/2018,33.9196,34.2569,33.7269,33.9678,15953,37030
4/5/2018,32.426,34.7869,32.426,33.9196,30454,37125
3/5/2018,32.8596,33.1969,31.9442,32.6669,54855,37738
2/5/2018,34.3533,34.4014,32.8115,33.0042,22818,35684
1/5/2018,34.2569,34.4978,33.7269,34.3533,72856,35474
30/4/2018,34.546,34.6905,33.7269,34.2569,77993,32229
27/4/2018,34.6423,34.6423,33.8714,34.4014,20615,29035
26/4/2018,35.7505,35.9914,34.6905,34.7387,28408,31161
25/4/2018,34.9796,36.9551,33.7751,35.5578,113630,34932
24/4/2018,34.7387,34.9314,33.8714,34.3533,22825,35209
23/4/2018,34.7387,34.7387,34.0642,34.6905,18124,38997
20/4/2018,34.4978,34.7387,33.8233,34.2087,18241,39420
19/4/2018,34.4978,35.0278,34.2087,34.4014,20096,40339
18/4/2018,34.4014,34.9796,34.2087,34.546,23227,40533
17/4/2018,35.5096,35.5096,34.6423,35.076,15362,41844
16/4/2018,34.6905,35.1242,33.8714,34.9796,17378,42609
13/4/2018,33.8233,34.1124,33.7269,34.0642,39638,44637
12/4/2018,34.1605,34.4496,33.7751,33.7751,24045,43253
11/4/2018,34.6423,34.6423,33.7751,33.9678,19675,43312
10/4/2018,35.1723,35.3948,34.6905,34.6905,24182,43205
9/4/2018,34.7387,36.1601,34.2569,34.8833,30084,42911
6/4/2018,33.7751,34.5942,33.7751,34.2087,52496,43643
5/4/2018,34.4978,34.4978,33.7751,34.016,84973,42157
4/4/2018,34.8833,35.0278,33.3415,34.4496,117782,37818
3/4/2018,36.8105,36.9069,34.6423,35.076,79647,30978
2/4/2018,38.1596,38.7378,37.1478,37.3887,24472,26695
29/3/2018,37.485,38.5932,37.485,38.1596,32028,26573
28/3/2018,37.6296,38.3523,37.3405,37.485,23006,25334
27/3/2018,37.1478,37.9669,36.9069,37.485,42895,25174
26/3/2018,37.196,37.2441,36.0396,36.9551,26841,24151
23/3/2018,37.2441,37.3614,36.7623,37.0032,47788,23777
22/3/2018,37.6296,37.7741,37.1478,37.3405,18875,22719
21/3/2018,37.0514,38.2078,36.9069,37.726,24938,23216
20/3/2018,38.3523,38.3523,36.7933,37.1478,18066,23485
19/3/2018,37.6778,37.726,37.0996,37.5814,19779,24112
16/3/2018,38.7378,38.7859,37.3405,37.4369,41056,24277
15/3/2018,37.6296,38.7619,37.461,38.5932,30211,22507
14/3/2018,36.9069,37.485,36.6178,37.485,19893,21647
13/3/2018,37.0976,37.3842,36.6662,36.7141,15182,21728
12/3/2018,37.0017,37.529,37.0017,37.0017,15392,24678
9/3/2018,37.0497,37.9603,36.5224,36.9538,22650,26758
8/3/2018,37.5769,37.5769,36.81,37.0017,13442,27882
7/3/2018,37.7686,38.1041,36.9059,37.529,20603,32059
6/3/2018,38.2958,38.3437,37.7686,38.0562,27546,32882
5/3/2018,37.7207,38.3112,37.481,37.9124,21234,33404
2/3/2018,36.3786,38.0562,36.0911,37.8165,31922,35630
1/3/2018,37.481,37.5769,36.3307,36.7621,26321,41486
28/2/2018,37.5769,37.8413,37.1455,37.481,28974,44634
27/2/2018,38.1041,38.1041,37.1455,37.5769,27476,47968
26/2/2018,37.5769,38.1041,37.2893,37.9603,22253,49858
23/2/2018,36.7141,37.481,36.7141,37.3852,14513,50953
22/2/2018,37.0497,38.104,36.4266,36.5704,17302,52126
21/2/2018,37.7686,37.9804,36.7141,36.7621,21109,53692
20/2/2018,38.2719,38.5834,37.529,37.8645,59427,54752
16/2/2018,37.7686,38.6313,37.6727,38.2479,46599,52986
15/2/2018,37.7207,37.9603,36.6183,37.7207,39511,52087
14/2/2018,37.2893,38.152,37.0976,37.6248,76091,53034
13/2/2018,36.9059,37.8165,36.5704,37.4331,32947,49480
12/2/2018,37.6727,38.3438,36.7141,36.8579,35382,49006
9/2/2018,37.5769,37.5769,35.2283,37.2414,54622,48999
8/2/2018,36.2349,38.9611,36.2349,37.3852,119763,47312
7/2/2018,35.9473,36.3307,35.2283,35.7556,73548,45677
6/2/2018,33.9342,36.0431,33.7435,35.9473,78974,45198
5/2/2018,35.3721,36.4751,34.2697,34.7011,55827,48410
2/2/2018,37.1934,37.7421,35.7556,35.8035,38684,57775
1/2/2018,37.2414,37.8645,37.0122,37.3372,32102,59018
31/1/2018,36.8579,37.7207,36.7765,37.3372,40794,58731
30/1/2018,36.9059,38.0801,36.81,36.9538,37003,57392
29/1/2018,37.9603,38.2958,37.5769,37.8645,32940,56801
26/1/2018,37.9124,38.199,37.529,38.0562,33115,56907
25/1/2018,37.1934,38.8231,36.5704,37.7207,53720,57724
24/1/2018,37.4331,37.7231,36.9059,37.0497,22784,57289
23/1/2018,37.6727,37.6727,36.6777,37.3372,25838,58806
22/1/2018,37.2414,37.9124,36.5224,37.6727,35268,60839
19/1/2018,38.1041,38.1715,37.0976,37.5769,29315,61122
18/1/2018,36.2828,38.2479,36.2828,38.0562,95243,61274
17/1/2018,35.6118,36.6662,34.5861,36.2828,66358,56390
16/1/2018,37.1455,37.1455,35.2763,35.3721,127158,54458
12/1/2018,34.3656,38.7272,33.4064,37.481,196306,48430
11/1/2018,32.1608,34.1739,32.1608,34.1739,57324,40226
10/1/2018,31.9691,32.3525,30.9635,32.1608,27795,41355
9/1/2018,32.3525,32.3525,32.017,32.1608,20716,45469
8/1/2018,32.3525,32.8318,31.8732,32.3525,28132,52890
5/1/2018,32.1129,32.3046,31.8253,32.1608,34527,55370
4/1/2018,32.8318,32.8318,31.8253,31.9212,45375,55039
3/1/2018,33.3591,33.6946,32.4005,32.6401,47196,55681
2/1/2018,33.4549,33.7425,33.0425,33.3111,45541,55125
29/12/2017,33.5029,33.5508,33.1674,33.4549,56334,54487
28/12/2017,33.3591,33.4549,32.9689,33.3111,39508,53455
27/12/2017,34.0301,34.2218,32.9277,33.3111,31594,54193
26/12/2017,34.7011,34.9887,34.1259,34.2218,21987,54605
22/12/2017,34.078,34.749,33.9342,34.749,37373,60144
21/12/2017,33.3111,34.2697,33.3111,33.9822,36738,59548
20/12/2017,33.3591,33.5029,32.8782,33.4549,73244,60141
19/12/2017,33.3111,33.5508,33.1194,33.3591,74267,58667
18/12/2017,32.9756,33.6706,32.6401,33.3111,89497,55286
15/12/2017,32.8318,33.3111,32.7839,32.9756,132042,51500
14/12/2017,32.4484,33.1674,32.4484,32.736,65331,43835
13/12/2017,32.4013,32.6872,31.6866,32.5443,29555,41345
12/12/2017,32.5919,32.7349,32.306,32.3537,55006,41619
11/12/2017,32.449,32.9731,32.3537,32.5919,38860,41681
8/12/2017,32.7825,32.7825,32.0454,32.4013,35966,46138
7/12/2017,32.4966,33.5925,32.4013,32.6396,40855,51652
6/12/2017,32.4966,32.9255,32.306,32.4013,50587,53743
5/12/2017,32.9731,33.3066,32.5919,32.6396,37764,53732
4/12/2017,32.6872,34.1643,32.6872,32.8778,105070,52784
1/12/2017,32.306,32.9255,32.306,32.5919,28442,49142
30/11/2017,32.7349,33.0208,31.9725,32.449,45625,50972
29/11/2017,31.4483,32.9731,31.4483,32.5443,51137,49882
28/11/2017,30.7336,31.4483,30.7336,31.353,23546,48981
27/11/2017,31.1624,31.3054,30.8289,31.0671,32719,51409
24/11/2017,31.5436,31.6056,30.9242,31.1624,17062,54462
