Date,Open,High,Low,Close,Volume,SMAVG (15)
28/1/2019,49.13,49.24,49.02,49.21,10299945,8578635
25/1/2019,49.01,49.24,48.9,49.24,6786092,8591102
24/1/2019,48.63,48.93,48.54,48.9,9415181,8874384
23/1/2019,48.7,48.92,48.49,48.65,11873228,8717477
22/1/2019,48.5,48.88,48.46,48.56,8002024,8237314
18/1/2019,48.72,48.76,48.33,48.74,8749669,8133221
17/1/2019,48.19,48.585,48.09,48.39,10981429,8052406
16/1/2019,48.56,48.67,48.32,48.36,10671771,7935761
15/1/2019,48.76,48.82,48.43,48.6,10493968,7605640
14/1/2019,48.51,48.85,48.51,48.67,9200381,8186318
11/1/2019,48.64,48.94,48.6,48.75,7629090,8633784
10/1/2019,48.53,48.96,48.465,48.85,5456975,9130756
9/1/2019,48.44,48.885,48.4,48.78,6087488,9513956
8/1/2019,48.5,48.71,48.33,48.61,7530246,9901940
7/1/2019,47.95,48.32,47.81,48.18,5502036,10124950
4/1/2019,47.71,48.33,47.58,48.06,10486951,10575219
3/1/2019,47.66,47.92,47.135,47.48,11035316,10790121
2/1/2019,47.65,48.07,47.58,47.79,7061589,10489592
31/12/2018,48.14,48.32,47.65,48.12,4670776,10742610
28/12/2018,48.17,48.5,47.7,47.97,6440625,11289863
27/12/2018,47.33,48.1,47.05,48.01,7537448,11803494
26/12/2018,46.58,47.88,46.52,47.86,9231752,12535393
24/12/2018,47,47.19,46.33,46.35,5719958,13308252
21/12/2018,48.08,48.46,46.83,46.9,19204140,13917512
20/12/2018,48.52,48.655,47.69,48,15912375,13807297
19/12/2018,48.93,49.36,48.3,48.52,15083659,13718656
18/12/2018,49.06,49.14,48.55,48.78,11204984,13467504
17/12/2018,49.08,49.325,48.77,48.95,11907247,13363470
14/12/2018,48.9,49.34,48.9,49.06,10875390,12900696
13/12/2018,49.25,49.37,49.08,49.14,12256075,12771069
12/12/2018,49.59,49.61,49.055,49.13,13710477,13276270
11/12/2018,49.64,49.66,49.19,49.24,6527391,14619887
10/12/2018,49.21,49.41,48.93,49.35,10856853,14902598
7/12/2018,49.41,49.525,49.15,49.26,12879574,14717632
6/12/2018,49.02,49.5,48.945,49.5,14145094,14554565
4/12/2018,49.69,49.73,48.9,49.12,18515920,14040205
3/12/2018,49.5,49.72,49.17,49.66,20824644,13232246
30/11/2018,49.52,49.71,49.35,49.47,14858861,12578855
29/11/2018,49.35,49.73,49.34,49.53,17550906,12276652
28/11/2018,49.05,49.57,49.05,49.48,14582763,11632811
27/11/2018,48.77,49.24,48.77,49.1,11316388,11075378
26/11/2018,49.26,49.26,48.655,48.87,9644469,10680624
23/11/2018,48.75,49.11,48.64,48.94,4965633,10864001
21/11/2018,48.64,49.26,48.48,48.86,8930980,12231842
20/11/2018,48.89,49.11,48.36,48.57,19834098,12129444
19/11/2018,48.15,50,47.9,48.91,33864728,11277477
16/11/2018,48.1,48.41,47.88,48.16,10768058,9738730
15/11/2018,47.6,48.37,47.5,48.27,8082360,9796970
14/11/2018,47.88,48.29,47.7,47.93,10433578,9718710
13/11/2018,48.19,48.32,47.69,47.72,6429685,9879644
12/11/2018,48.16,48.42,47.89,48.07,6396534,10357272
9/11/2018,47.93,48.575,47.89,48.16,11023778,10615445
8/11/2018,47.55,47.99,47.51,47.84,10325828,10664031
7/11/2018,47.4,47.64,46.92,47.55,7893281,10585228
6/11/2018,46.63,47.21,46.6,47.16,6221265,10467142
5/11/2018,46.71,46.9,46.53,46.87,5395088,10491343
2/11/2018,46.8,47.06,46.32,46.54,12395117,10553709
1/11/2018,45.51,46.95,45.38,46.54,25483252,10222432
31/10/2018,45.83,45.89,45.31,45.52,7395003,9560898
30/10/2018,45.56,45.85,45.08,45.68,7054606,9578396
29/10/2018,45.63,45.9,44.92,45.41,10783517,9662979
26/10/2018,44.75,45.38,44.57,45.14,11641662,9471027
25/10/2018,44.96,45.43,44.89,45.26,6908450,9119904
24/10/2018,45.66,45.81,44.65,44.71,12847591,9171045
23/10/2018,45.6,45.86,45.245,45.63,13594108,8891674
22/10/2018,45.87,46.09,45.57,45.72,10269133,8787394
19/10/2018,46.07,46.11,45.45,45.84,11752569,8579020
18/10/2018,45.87,45.99,45.53,45.81,9143780,8349566
17/10/2018,45.86,46.05,45.46,45.83,6121992,8179564
16/10/2018,45.6,46.0299,45.58,45.95,6584279,8519685
15/10/2018,45.45,45.87,45.28,45.52,6330582,8914116
12/10/2018,45.3,45.5,44.97,45.36,7425961,9989298
11/10/2018,44.83,45.3,44.41,45.11,15560241,10861800
10/10/2018,45.51,45.57,44.62,44.62,7657462,10857249
9/10/2018,45.79,45.9,45.36,45.5,8323355,10686868
8/10/2018,45.98,46.26,45.4,45.72,7904236,10696772
5/10/2018,46.73,46.78,45.885,46.11,6374824,10781760
4/10/2018,46.67,46.88,46.36,46.61,7675557,11038779
3/10/2018,46.59,46.88,46.51,46.84,8657027,11062278
2/10/2018,46.09,46.58,46.09,46.55,12029906,10959956
1/10/2018,46.41,46.41,45.9,46.21,7143528,10901263
28/9/2018,45.75,46.44,45.22,46.33,8310761,10991405
27/9/2018,45.72,46.1725,45.52,45.84,6593742,10898157
26/9/2018,45.2,46.06,45.16,45.67,11223811,10951183
25/9/2018,45,45.39,44.9727,45.21,12500745,10723037
24/9/2018,44.68,45.055,44.43,45.01,22458316,10484022
21/9/2018,44.76,44.79,44.18,44.33,20513488,9325523
20/9/2018,44.75,44.84,44.53,44.57,15491980,8368881
19/9/2018,44.81,44.81,44.49,44.62,5101744,7660273
18/9/2018,44.83,44.87,44.49,44.54,8471913,7745567
17/9/2018,44.96,44.96,44.58,44.71,9179060,7697405
14/9/2018,44.95,45,44.75,44.81,10230108,7541880
13/9/2018,44.74,44.86,44.68,44.79,8028047,7210990
12/9/2018,44.82,44.92,44.595,44.64,7122197,7140083
11/9/2018,44.77,44.895,44.6,44.73,11149511,7163132
10/9/2018,45.258,45.3277,44.6902,44.75,8495649,6879567
7/9/2018,45.1683,45.248,45.009,45.0289,6912037,7190922
6/9/2018,45.0488,45.3227,44.9691,45.1584,7389132,7180998
5/9/2018,45.0488,45.248,44.9791,45.0588,7801635,7133414
4/9/2018,45.1185,45.2231,45.009,45.1285,8915512,7055035
31/8/2018,45.0488,45.3078,44.9691,45.2181,5080827,6925156
30/8/2018,45.3775,45.4273,44.9542,45.1285,6163863,6933550
29/8/2018,45.0787,45.4472,44.999,45.4173,4862861,7056866
28/8/2018,45.0289,45.1982,44.9542,45.0388,6381145,7289218
27/8/2018,45.2082,45.2082,44.9392,44.989,7749481,7322580
24/8/2018,45.0687,45.1783,44.9691,44.989,6846189,7489299
23/8/2018,45.1285,45.3576,44.989,45.0886,5266757,7625567
22/8/2018,45.1982,45.4074,45.0538,45.1683,6964443,8109120
21/8/2018,45.1683,45.4173,45.0697,45.1882,7467936,8239950
20/8/2018,45.238,45.3675,45.1185,45.2082,6896040,8589548
17/8/2018,45.5169,45.5966,45.0538,45.1982,13165961,9043567
16/8/2018,45.3078,45.5966,45.1185,45.487,6763184,8882521
15/8/2018,44.8695,45.3078,44.8695,45.1584,6675370,9483533
14/8/2018,45.2978,45.6315,45.1484,45.2978,6625958,9951199
13/8/2018,45.4173,45.5568,44.9641,45.1384,6967327,10649474
10/8/2018,45.2281,45.4173,45.0986,45.2978,5206734,11097178
9/8/2018,45.1882,45.6066,44.8695,45.4173,8013600,12320832
8/8/2018,45.3874,45.3874,44.8695,45.2779,8348145,14567784
7/8/2018,45.5269,45.7858,45.2978,45.3177,6881578,14524457
6/8/2018,45.1086,45.8954,45.009,45.507,10250263,14933956
3/8/2018,44.8496,45.4372,44.7799,45.238,8890204,15488332
2/8/2018,44.6205,44.994,44.6205,44.8496,12520050,16304657
1/8/2018,44.6902,45.0289,44.5807,44.8197,8926889,16887054
31/7/2018,45.1185,45.2181,44.7301,44.8197,12711915,18823734
30/7/2018,44.9193,45.2679,44.7649,44.9791,13706331,18818842
27/7/2018,45.1882,45.238,44.8994,44.9691,10750274,18739888
26/7/2018,45.1882,45.4472,45.0289,45.1982,15778356,19013406
25/7/2018,44.9492,45.1285,44.4114,45.009,13690363,18842908
24/7/2018,45.8954,45.9054,44.9392,45.0488,17100080,18402732
23/7/2018,45.7858,45.9103,45.5667,45.736,13682895,18026408
20/7/2018,46.1643,46.1942,45.7161,45.8157,23561538,17994974
19/7/2018,45.8157,46.4631,45.5269,46.4631,41717876,17527818
18/7/2018,46.1743,46.6424,46.1743,46.493,7698238,16703102
17/7/2018,46.2639,46.7021,46.1942,46.2838,13024065,17778288
16/7/2018,47.2898,47.3197,46.0946,46.5229,18565900,17849186
13/7/2018,46.9213,47.4392,46.7918,47.3695,21135084,17644844
12/7/2018,47.7778,47.8675,47.0607,47.1902,21256016,18760238
11/7/2018,49.1025,49.1224,47.0507,47.5985,37977076,21789768
10/7/2018,49.3615,49.8595,49.3515,49.5706,12638535,20018196
9/7/2018,48.724,49.3913,48.2858,49.3615,12522014,19982372
6/7/2018,48.6643,48.9531,48.3953,48.734,14853062,20438864
5/7/2018,48.8435,48.8834,48.0965,48.5447,13220887,21098226
3/7/2018,49.2021,49.3016,48.1961,48.4053,7087721,23486964
2/7/2018,49.3615,49.6802,48.734,49.0029,11455219,24138986
29/6/2018,49.4113,49.9441,49.2818,49.4909,13211370,24450086
28/6/2018,48.9332,49.6304,48.8635,49.5905,16554218,24295914
27/6/2018,48.2858,48.8485,47.6981,48.6045,29347118,24116676
26/6/2018,48.0268,48.4651,47.3097,47.489,23826048,23279380
25/6/2018,48.3057,48.4576,47.6583,47.9471,14087530,22295608
22/6/2018,48.4053,48.988,48.3256,48.4153,15500763,21895720
21/6/2018,48.4949,49.0427,47.987,48.1563,37866004,21553322
20/6/2018,47.3993,48.3256,47.0707,47.8874,66698952,19599272
19/6/2018,44.2321,44.8795,44.0827,44.5309,11403484,15923252
18/6/2018,44.6404,44.6404,44.1623,44.3815,12101200,15820806
15/6/2018,44.4014,44.8695,44.2122,44.4811,19369392,15613733
14/6/2018,43.9432,44.5209,43.9233,44.4014,24743480,15231165
13/6/2018,43.5349,43.754,43.0269,43.4851,49051960,14495416
12/6/2018,39.9792,40.8557,39.9792,40.3776,16868064,11876836
11/6/2018,39.7103,40.9453,39.6406,39.9692,16121717,11204116
8/6/2018,39.4115,40.1385,39.3916,39.8298,10898779,10624804
7/6/2018,38.9732,39.521,38.8836,39.4912,13865657,10403517
6/6/2018,38.8836,39.2322,38.7043,39.1426,16787680,9716247
5/6/2018,38.5948,38.9434,38.4952,38.9234,9069457,8957847
4/6/2018,38.5051,38.8338,38.4852,38.5051,8089218,8951146
1/6/2018,38.5549,38.6645,38.2262,38.4055,10364779,8830541
31/5/2018,38.5051,38.7043,38.1565,38.3956,8555250,8696762
30/5/2018,38.6446,38.9583,38.3258,38.5051,11558663,8859141
29/5/2018,38.535,38.784,38.0868,38.4952,9866792,9245005
25/5/2018,38.794,39.1226,38.6744,38.8637,8995114,9063153
24/5/2018,38.6944,39.3019,38.4354,38.774,13630869,9083955
23/5/2018,38.3756,38.9284,38.2262,38.6147,13707246,8905297
22/5/2018,37.9374,38.3956,37.8577,38.0071,9773253,8928683
21/5/2018,37.6585,37.9274,37.5689,37.778,6777265,8728658
18/5/2018,37.5191,37.6884,37.3498,37.5091,7432031,8818738
17/5/2018,37.8976,38.1665,37.549,37.6187,7579484,9085883
16/5/2018,37.788,38.1167,37.6486,38.0071,3556597,9734745
15/5/2018,37.3796,37.7581,37.28,37.7183,5411681,10387497
14/5/2018,37.7183,37.8677,37.3,37.6087,8968942,10571994
11/5/2018,37.7681,37.9573,37.4992,37.788,6280150,10354214
10/5/2018,37.6386,38.1167,37.539,37.7681,8358087,10404618
9/5/2018,38.0569,38.1665,37.4195,37.549,10990941,10423415
8/5/2018,38.8039,39.1924,37.7033,37.8378,17346620,9989680
7/5/2018,37.788,38.1266,37.549,37.8876,7139019,9334369
4/5/2018,36.5729,37.6486,36.2741,37.5091,9307142,9256779
3/5/2018,36.4135,36.9613,35.7163,36.7323,10951004,9295641
2/5/2018,36.3637,37.0012,36.1845,36.5829,14058023,9190490
1/5/2018,36.2841,36.5928,36.045,36.4235,6772879,8815690
30/4/2018,36.4833,36.9115,36.3538,36.4135,8128468,9041402
27/4/2018,36.055,36.6625,35.7761,36.2741,11439205,9041280
26/4/2018,36.5032,37.041,36.0649,36.1048,17312424,8896032
25/4/2018,35.8657,36.9713,35.6466,36.4335,13347865,8471036
24/4/2018,36.5829,36.6625,35.6616,35.8757,8179142,8323076
23/4/2018,36.553,36.7024,36.1247,36.3438,5702243,8471881
20/4/2018,37.031,37.1705,36.4783,36.5331,7036204,8583297
19/4/2018,37.1506,37.8179,36.9265,37.051,8640039,8947552
18/4/2018,37.4294,37.6087,37.0908,37.1605,4484925,9409465
17/4/2018,37.1306,37.7382,36.9813,37.3896,7516955,9707513
16/4/2018,36.9912,37.1008,36.5729,36.8916,5975170,9819069
13/4/2018,36.4633,36.8468,36.3737,36.6426,9890064,9874404
12/4/2018,36.0948,36.5032,36.0102,36.3438,9373750,9900190
11/4/2018,35.6068,36.4384,35.557,36.0351,8436024,9793584
10/4/2018,35.8956,36.4434,35.6068,36.1247,10158548,9944121
9/4/2018,35.7263,36.1645,35.4474,35.557,8126646,9761391
6/4/2018,35.9853,36.3289,35.2582,35.547,9260488,9991727
5/4/2018,36.1944,36.4135,35.6865,36.2143,10937475,9743971
4/4/2018,35.7363,36.1446,35.303,35.9952,11128470,9350918
3/4/2018,36.0649,36.1247,35.4375,35.9952,10411221,8993028
2/4/2018,36.3139,36.543,35.5371,35.9853,7373479,8700853
29/3/2018,35.9454,36.6725,35.7263,36.543,12500028,8617700
28/3/2018,36.4534,36.5032,35.7114,35.7363,15568736,8120393
27/3/2018,37.0609,37.0709,36.1048,36.3339,8955638,7580145
26/3/2018,36.4434,36.9813,36.1546,36.8816,9190293,7508329
23/3/2018,36.6327,36.9265,35.9454,35.9753,6805200,7422997
22/3/2018,36.3936,36.9613,36.045,36.6028,10276849,7776719
21/3/2018,36.5032,37.031,36.4534,36.7123,7774671,8059385
20/3/2018,36.7621,36.9414,36.4135,36.543,10694080,8401323
19/3/2018,36.802,36.9713,36.2691,36.6327,7417591,8591876
16/3/2018,37.1506,37.4494,36.9813,36.9912,11581684,8435851
15/3/2018,37.4892,37.5788,36.9813,37.0012,5544153,7997284
14/3/2018,37.3697,37.6285,37.2402,37.539,5041677,7988429
13/3/2018,37.8478,38.0071,37.0908,37.2601,5760119,7956891
12/3/2018,37.4007,37.936,37.2521,37.6486,6028600,7976030
9/3/2018,36.9943,37.4206,36.9448,37.4007,6126188,8020789
8/3/2018,36.8555,37.1182,36.6077,36.8555,5040418,7955166
7/3/2018,36.915,37.1529,36.35,36.6969,7465016,8085851
6/3/2018,36.3203,37.2223,36.2063,37.2124,7878395,8067468
5/3/2018,35.8246,36.8109,35.6858,36.3302,7910316,8373538
2/3/2018,35.5471,36.1468,35.2199,36.0526,12111025,8975010
1/3/2018,36.4987,36.7862,35.5074,35.6065,14516840,8850098
28/2/2018,37.4305,37.6486,36.4987,36.4987,12903746,8381794
27/2/2018,38.0748,38.3425,37.2719,37.3016,13552365,8310904
26/2/2018,37.7378,38.5308,37.6882,38.4713,5077222,8176448
23/2/2018,37.0736,37.708,36.806,37.6783,5003182,8378070
22/2/2018,36.915,37.0935,36.687,36.8357,5411316,8832270
21/2/2018,36.8159,37.3611,36.7069,36.7366,4568608,9350893
20/2/2018,36.9943,37.2818,36.7069,36.806,6047203,9536682
16/2/2018,36.5681,37.3809,36.5383,37.1331,6699998,9561287
15/2/2018,36.3797,36.7465,36.1765,36.6375,5141830,9768338
14/2/2018,35.8742,36.5136,35.8742,36.231,7000692,10135099
13/2/2018,35.6759,36.4987,35.557,36.2608,7189280,10641329
12/2/2018,36.0229,36.578,35.8643,36.0824,12469438,10852998
9/2/2018,34.4666,35.6363,33.8223,35.4182,16932410,10835657
8/2/2018,35.7751,36.0328,34.2287,34.2584,10237342,10909310
7/2/2018,36.5185,37.0835,35.6759,35.7453,7492267,11177052
6/2/2018,35.1208,36.4888,34.8433,36.4789,11840409,11092904
5/2/2018,36.2806,37.2917,35.7453,35.8246,11535523,10780196
2/2/2018,36.459,37.0885,36.241,36.3996,8101544,10466105
1/2/2018,36.5879,37.2124,36.3599,36.687,11816197,10569970
31/1/2018,38.1839,38.1839,36.35,36.578,13190651,10907264
30/1/2018,38.6002,38.7935,38.1244,38.1244,7355449,10442303
29/1/2018,38.3623,38.6993,38.2731,38.4019,6416272,10599893
26/1/2018,37.9162,38.6101,37.5296,38.4713,9805761,10772317
25/1/2018,37.7477,37.9955,37.599,37.8468,10643255,10591425
24/1/2018,37.3611,38.1739,37.2719,37.6684,14594142,10956672
23/1/2018,36.6771,37.3908,36.4331,37.1827,10364308,10719788
22/1/2018,36.469,37.1529,36.0923,36.9844,12209318,10569912
19/1/2018,35.7156,36.3698,35.6561,36.3302,18037212,9984954
18/1/2018,36.5879,36.6276,35.6858,35.8643,14253465,9125656
17/1/2018,36.2112,36.806,36.023,36.7862,6230058,8488430
16/1/2018,36.4987,36.578,35.9436,35.9733,7149792,8510867
12/1/2018,35.9634,36.5185,35.8048,36.4095,6824147,8910212
11/1/2018,35.3885,35.9832,35.2893,35.8841,9659529,9497000
10/1/2018,36.231,36.3698,34.9969,35.2893,16875600,9890643
9/1/2018,35.9039,36.3996,35.894,36.2211,6216232,10189614
8/1/2018,36.1716,36.2806,35.5818,35.9238,9719301,12235551
5/1/2018,36.578,36.6375,36.1716,36.4293,9002628,15294306
4/1/2018,36.35,36.5334,36.0724,36.4987,7092393,16148496
3/1/2018,35.6759,36.5681,35.6511,36.2211,16121962,16866400
2/1/2018,34.4666,35.6264,34.417,35.5471,11040882,16419207
29/12/2017,34.0007,34.3972,34.0007,34.2287,8116159,16563261
28/12/2017,34.3873,34.3873,34.08,34.1791,3434947,17794390
27/12/2017,34.4071,34.4468,34.1791,34.2485,5147749,18653092
26/12/2017,35.0019,35.1208,34.2882,34.2981,4695072,19838256
22/12/2017,34.7838,35.0415,34.5756,34.9325,6566619,20583816
21/12/2017,33.9016,35.0217,33.8322,34.8036,13139956,20938184
20/12/2017,34.7441,34.982,33.961,33.9709,15625967,20777838
19/12/2017,34.8631,35.1506,34.6252,34.754,15564173,20551936
18/12/2017,34.6946,35.2199,34.4567,34.8829,21360174,20013996
15/12/2017,34.6054,35.547,34.4666,34.6847,36905276,18857634
14/12/2017,32.1371,34.8433,32.0677,34.5756,55600632,16540677
13/12/2017,33.4753,33.4852,32.0974,32.4642,21815482,13140952
12/12/2017,33.5744,33.8817,32.9598,33.8024,17860944,12153951
11/12/2017,33.1383,33.4753,32.9202,33.3663,9414073,11852633
8/12/2017,34.1097,34.1961,32.9598,33.0094,13201685,13580846
7/12/2017,33.059,34.4468,32.8409,33.8817,26583114,13489863
6/12/2017,33.0094,33.6438,32.4246,32.9202,16315460,12720755
5/12/2017,32.8409,34.1791,32.6228,32.7021,22925228,12212401
4/12/2017,32.3453,33.7231,32.2998,32.8012,15878457,11069055
1/12/2017,31.2152,32.0677,31.0962,31.9091,11882124,10996003
30/11/2017,31.5919,31.9785,31.2449,31.6613,10734787,11484295
29/11/2017,30.7691,32.028,30.7493,31.8199,12237420,11508009
28/11/2017,30.333,30.6403,30.0554,30.5907,7495080,12399249
27/11/2017,30.1645,30.2933,30.0554,30.1248,4014741,13891924
24/11/2017,30.1843,30.5312,30.0951,30.2041,2150921,14385838
22/11/2017,30.6006,30.6898,30.2834,30.3429,4604767,14914531
21/11/2017,30.442,30.8286,30.1446,30.6105,7010461,14927824
20/11/2017,30.7493,31.3441,30.1248,30.3924,13341179,14753218
17/11/2017,30.9178,31.1904,29.9563,30.8782,35337272,14191166
16/11/2017,28.1125,29.2921,28.1125,29.0641,11836937,12414766
15/11/2017,27.6367,28.5784,27.2908,28.4793,15046498,11970796
14/11/2017,28.063,28.2315,27.5277,27.7854,8690142,11243783
13/11/2017,28.4099,28.5289,27.949,28.3009,5775034,11020407
10/11/2017,28.7271,29.6886,28.4892,28.5883,14782687,11011692
9/11/2017,27.0915,29.5102,27.0519,28.4495,19206496,10618172
8/11/2017,27.4682,28.3504,27.2303,27.8449,11090503,9720618
7/11/2017,27.1807,28.3504,27.1807,27.5078,25606012,9538805
6/11/2017,24.7124,27.2898,24.5935,27.2105,29885204,8146841
3/11/2017,25.555,25.6641,24.6926,24.7521,11423450,6548959
2/11/2017,25.7731,25.9416,25.337,25.5848,10081327,6443016
1/11/2017,26.0606,26.2836,25.7235,25.7533,4804152,6648305
31/10/2017,26.2489,26.2489,25.783,25.9218,4391373,7328148
30/10/2017,26.0705,26.467,25.9615,26.1597,4910401,7607758
27/10/2017,25.8028,26.2093,25.337,26.1795,8691272,7544107
26/10/2017,26.0903,26.4521,25.8227,26.0804,5177392,7388914
25/10/2017,25.9515,26.1201,25.7731,25.902,4141297,7618591
24/10/2017,26.3877,26.467,25.9813,26.0011,5339512,8073679
23/10/2017,27.2699,27.3294,26.4075,26.4571,5644300,8053076
20/10/2017,27.3096,27.3938,27.0667,27.26,8879892,8123035
19/10/2017,26.8338,27.1658,26.7198,27.1312,5743185,8124616
18/10/2017,26.7247,27.151,26.6058,26.9428,8363299,8284528
17/10/2017,26.3282,26.6851,26.3183,26.6454,4726561,8258083
16/10/2017,26.3084,26.6355,26.1894,26.4571,5916967,8293435
13/10/2017,26.0606,26.348,25.8524,26.2886,9834312,8407385
12/10/2017,25.5749,26.1795,25.555,25.9119,13160657,7905904
11/10/2017,26.3976,26.3976,25.5749,25.8822,15001790,7265832
10/10/2017,26.4075,26.9428,26.358,26.5364,8585522,6535307
9/10/2017,26.7644,26.7743,26.3381,26.348,3955643,6498405
6/10/2017,26.7247,26.7842,26.4967,26.7545,6363379,6641443
5/10/2017,26.9626,27.0618,26.6107,26.7148,8622541,6821819
4/10/2017,26.3976,27.0667,26.2836,26.8635,10967619,6797001
3/10/2017,26.4174,26.5364,26.2192,26.3976,5030468,6747576
2/10/2017,26.2787,26.6256,26.1201,26.3679,6693691,6815265
29/9/2017,26.3381,26.4323,26.011,26.1498,8903601,6809086
28/9/2017,26.8833,26.9825,26.2687,26.3282,8141870,6732710
27/9/2017,26.8536,27.1113,26.4274,27.0816,7966616,7057326
26/9/2017,26.9825,26.9825,26.6653,26.7148,5256845,7083211
25/9/2017,26.6454,27.0816,26.576,26.8833,7626216,7257414
22/9/2017,26.4373,26.695,26.4274,26.6454,2312099,6988379
21/9/2017,26.6653,26.7148,26.4274,26.5265,3559569,7253422
20/9/2017,26.5067,26.7148,26.3814,26.6355,4043929,7264548
19/9/2017,26.3381,26.4967,26.1101,26.467,8031979,7277746
18/9/2017,26.7644,26.8932,26.0854,26.2687,6101221,7107028
15/9/2017,26.1795,26.8734,26.1101,26.8139,9069023,6966138
14/9/2017,26.239,26.348,26.0011,26.2687,8250264,6629397
13/9/2017,25.6839,26.3679,25.5551,26.358,10226250,6447938
12/9/2017,25.6046,25.6938,25.3667,25.674,6045791,5974465
11/9/2017,25.536,25.664,25.408,25.6542,6601011,5890049
8/9/2017,25.349,25.4671,25.093,25.3884,7757968,5762729
7/9/2017,26.0873,26.1611,24.7436,25.3884,13011105,5567095
6/9/2017,26.2645,26.2842,25.7723,26.0184,8354892,5022046
5/9/2017,27.0619,27.121,25.9987,26.1661,7869886,5011349
1/9/2017,27.2194,27.3671,27.0619,27.0619,3590694,4877003
31/8/2017,27.0717,27.3474,27.0324,27.1603,6287742,5091881
30/8/2017,26.865,27.2883,26.8552,27.0225,3726457,5511349
29/8/2017,26.6976,27.121,26.6583,26.9241,4241898,6009744
28/8/2017,26.8847,27.1111,26.7764,26.8256,5471216,6176123
25/8/2017,26.7764,27.0422,26.6583,26.8256,3987863,6152305
24/8/2017,26.7567,26.8453,26.6287,26.678,4017921,6304664
23/8/2017,26.9536,26.9684,26.7026,26.7272,5528372,6609458
22/8/2017,27.0324,27.0914,26.8601,27.0028,3124161,6857225
21/8/2017,26.865,26.9634,26.5943,26.9438,4779544,7384627
18/8/2017,26.7469,27.1406,26.7469,26.8355,4691214,7681232
17/8/2017,27.4753,27.6132,26.8748,26.9241,4823454,7970841
16/8/2017,27.4064,27.6968,27.3769,27.5541,4835374,8753822
15/8/2017,27.7805,27.8297,27.4064,27.4163,8194435,8867889
14/8/2017,27.9282,28.1546,27.7313,27.7707,5854697,8967552
11/8/2017,27.7116,27.8986,27.4557,27.7707,6813863,9029547
10/8/2017,28.6468,29.139,27.431,27.4458,12579760,9001244
9/8/2017,27.2686,27.5147,26.737,27.4655,11202385,8639435
8/8/2017,27.7313,27.938,27.4753,27.5935,6737580,8464499
7/8/2017,28.0168,28.0808,27.7411,27.7608,5113948,8555534
4/8/2017,28.0069,28.2334,27.6279,28.0168,6273246,8995754
3/8/2017,28.2826,28.6271,28.2137,28.3712,8589838,9196666
2/8/2017,28.3613,28.637,28.0999,28.2432,9244878,9766859
1/8/2017,28.7649,29.0898,28.6763,28.7748,11035180,9735984
31/7/2017,28.9421,28.9421,28.4499,28.6468,9228622,9495603
28/7/2017,29.0898,29.1686,28.7453,28.9126,9035353,9353504
27/7/2017,28.0365,29.1686,27.9282,29.1686,16568167,9200650
26/7/2017,27.5738,27.8642,27.4557,27.7411,6546388,8557555
25/7/2017,27.2489,27.6132,27.0914,27.495,9689373,8680263
24/7/2017,27.3671,27.4261,27.0619,27.2489,6784630,8335642
21/7/2017,27.3375,27.6525,27.2785,27.4064,6389315,8405327
