Date,Open,High,Low,Close,Volume,SMAVG (15)
7/10/2019,44.39,44.96,44.33,44.59,13492411,16831896
4/10/2019,44.33,45.0166,44.29,44.71,14984986,16837848
3/10/2019,44.07,44.17,43.61,44.06,14036986,16621027
2/10/2019,44.39,44.63,43.965,44.05,17558024,16929230
1/10/2019,45.18,45.71,44.48,44.52,15230293,16616988
30/9/2019,44.7904,45.0093,44.5614,44.87,14142772,16772748
27/9/2019,44.9496,45.089,44.1185,44.6013,15005261,16922108
26/9/2019,45.4075,45.5866,44.0439,44.6908,22577892,16795214
25/9/2019,45.5767,45.7658,45.1089,45.6165,22330848,16761771
24/9/2019,46.4028,46.4327,45.2383,45.4971,21170984,17019620
23/9/2019,45.9549,46.2933,45.94,45.9997,19455992,16455694
20/9/2019,46.4526,46.6019,45.9599,46.144,28652428,16190945
19/9/2019,46.8209,46.9403,46.3562,46.4625,10570434,15036751
18/9/2019,46.7611,46.8308,46.2436,46.7213,13184084,15116126
17/9/2019,45.9052,46.4924,45.6663,46.4526,10085059,15071072
16/9/2019,46.0146,46.4028,45.5799,46.0545,13581676,15266044
13/9/2019,46.7412,46.9403,46.5671,46.6616,11732669,15573709
12/9/2019,46.572,47.0498,46.2834,46.7512,18660032,15455567
11/9/2019,46.0644,46.3531,45.8753,46.1838,12874394,14966870
10/9/2019,45.9748,46.3531,45.7957,46.2336,17566692,15159116
9/9/2019,46.4327,46.4725,45.9201,46.2038,16383180,14915239
6/9/2019,46.2137,46.3929,45.9848,46.1341,13101832,14795054
5/9/2019,46.2137,46.4028,45.7758,46.1938,22076268,14886373
4/9/2019,44.1135,45.4971,44.014,45.3079,26198580,14635930
3/9/2019,43.6855,43.8747,43.3272,43.6756,12712092,14353880
30/8/2019,44.2827,44.442,43.8249,44.0538,15484753,14569180
29/8/2019,43.9443,44.2927,43.7453,43.9642,11339524,14589008
28/8/2019,43.1978,43.6955,43.0087,43.5661,11761053,14772063
27/8/2019,43.6955,43.7154,43.2177,43.3969,12508281,15499639
26/8/2019,42.5409,43.3073,42.3518,43.1481,13009631,15894669
23/8/2019,43.2974,43.6308,42.0731,42.2323,18196656,16601940
22/8/2019,44.024,44.2031,43.4168,43.5661,9960534,16778132
21/8/2019,43.5561,43.9543,43.2775,43.9045,11329583,17275488
20/8/2019,43.6756,44.2529,43.4865,43.7353,15758088,17754130
19/8/2019,43.4268,43.9344,43.4068,43.795,13908523,17392638
16/8/2019,42.5807,43.1182,42.312,42.9789,14580415,17121452
15/8/2019,42.2523,42.6753,41.8541,42.1527,14471621,17282778
14/8/2019,43.2874,43.2874,41.9935,42.1726,18319612,18028620
13/8/2019,42.3418,43.8348,42.2722,43.2575,21967840,17983474
12/8/2019,42.5309,42.5708,42.0034,42.2622,15941584,17626354
9/8/2019,42.4314,42.944,42.1826,42.73,15782174,17707776
8/8/2019,41.7745,42.6802,41.7048,42.4613,14085346,17880430
7/8/2019,41.1076,41.6451,40.5298,41.5356,22674690,17772168
6/8/2019,41.4958,41.9885,41.1076,41.874,18433740,17373068
5/8/2019,41.9437,42.0034,40.9384,41.4162,23618692,17308720
2/8/2019,42.5509,42.7201,42.0034,42.4513,20839540,16798470
1/8/2019,42.9888,43.6358,42.5807,42.6802,17420866,16614279
31/7/2019,43.596,43.6905,42.5011,42.9689,18509208,16465515
30/7/2019,43.8348,44.0538,43.5163,43.8747,10335709,16710129
29/7/2019,44.4918,44.5017,43.9145,44.024,9840746,17078766
26/7/2019,43.8149,44.87,43.8149,44.4221,17000312,17409682
25/7/2019,44.1036,45.084,43.6058,44.4022,25659248,17050248
24/7/2019,44.1036,44.666,44.019,44.661,17642408,15899916
23/7/2019,43.805,44.2131,43.7453,44.1135,16611048,15723509
22/7/2019,43.9045,43.9344,43.4367,43.6457,17162900,15920792
19/7/2019,44.5415,44.5515,43.8149,43.8548,18371998,18105812
18/7/2019,44.0439,44.3723,43.8796,44.3524,12461411,18148298
17/7/2019,44.8202,44.8401,44.1434,44.223,16688186,18500042
16/7/2019,44.6212,45.0492,44.5614,44.88,17468528,18695644
15/7/2019,44.661,44.661,44.2728,44.5117,15964940,18377300
12/7/2019,43.8647,44.8003,43.7552,44.432,18076680,18958272
11/7/2019,43.6059,43.9244,43.5462,43.8747,15189403,18964224
10/7/2019,43.8348,43.9344,43.0435,43.586,22178412,18942516
9/7/2019,42.3617,42.9341,42.1627,42.7798,15865272,18918044
8/7/2019,42.9789,43.0187,42.3717,42.4314,14804494,18831156
5/7/2019,42.949,43.1481,42.6703,43.0784,11608799,19240434
3/7/2019,42.7997,43.1381,42.7499,43.1182,8404265,20210178
2/7/2019,42.3717,42.6902,42.2622,42.6902,14996299,21298818
1/7/2019,42.2426,42.5892,41.9356,42.302,19570296,21425442
28/6/2019,41.7672,41.9058,41.4616,41.8761,49938208,21239536
27/6/2019,41.886,41.9157,41.0145,41.5988,19009280,20062832
26/6/2019,42.2525,42.4407,41.5394,41.7077,17737560,20395394
25/6/2019,43.1043,43.1464,42.2822,42.3416,19622232,20834574
24/6/2019,43.134,43.441,43.0102,43.1835,12693352,20987658
21/6/2019,43.0151,43.3618,42.8666,43.1439,24679532,21621820
20/6/2019,43.2231,43.3519,42.8988,43.2628,18165962,21450808
19/6/2019,42.8071,43.342,42.6586,42.7279,14863769,21750670
18/6/2019,42.5694,43.1934,42.5372,42.8369,21811328,21861084
17/6/2019,41.9356,42.3713,41.6879,42.1535,14561961,21421972
14/6/2019,41.5691,42.0891,41.2967,41.9058,20943662,21075298
13/6/2019,41.064,41.3314,40.9748,41.2918,26154956,20662716
12/6/2019,40.8956,41.3908,40.856,41.0541,24733880,19716678
11/6/2019,41.1729,41.4106,40.6381,40.8263,16895652,19166572
10/6/2019,41.0838,41.2323,40.7272,40.8956,16781720,18979802
7/6/2019,40.955,41.1927,40.7074,41.0838,32287628,18788754
6/6/2019,40.8758,40.9462,40.4202,40.7569,23997720,17809156
5/6/2019,41.3611,41.3908,40.8263,40.9055,24325262,18693892
4/6/2019,41.0541,41.47,40.856,41.0045,21918480,18178396
3/6/2019,40.6381,40.8659,40.2914,40.5687,22205798,17857744
31/5/2019,40.9946,41.0838,40.3756,40.6084,22114352,17239466
30/5/2019,41.8266,41.8365,41.0243,41.3413,22663868,16673469
29/5/2019,41.8365,41.9653,41.3462,41.5196,16519981,16034338
28/5/2019,42.4407,42.619,42.0197,42.0643,15224647,15966688
24/5/2019,42.4011,42.6487,42.2228,42.2624,9361850,15838879
23/5/2019,42.5892,42.7378,42.094,42.3218,14754952,16064825
22/5/2019,42.8468,43.0845,42.6685,42.8864,11964366,16284570
21/5/2019,42.6487,42.8913,42.2723,42.8765,16482314,16442126
20/5/2019,42.9656,42.9656,42.0049,42.3713,14094091,16390170
17/5/2019,42.6487,43.3866,42.6091,43.1241,13916014,16239396
16/5/2019,42.1634,42.8864,42.0049,42.7774,17593660,16413690
15/5/2019,42.3416,42.51,41.7474,42.0841,37268760,17089480
14/5/2019,41.8662,42.973,41.8662,42.5001,16592818,16305838
13/5/2019,42.1634,42.6487,41.7375,41.8761,17108692,16330556
10/5/2019,42.2921,42.8071,41.8167,42.7378,12931626,15868617
9/5/2019,41.886,42.5694,41.7573,42.51,13624398,15937130
8/5/2019,42.3218,42.5496,41.9554,42.1435,13076905,16051420
7/5/2019,42.5892,42.6982,41.9653,42.3515,15505222,15849867
6/5/2019,42.3614,42.9904,42.2921,42.8864,13307520,15664789
3/5/2019,42.5595,43.0894,42.3317,42.8765,12751037,15546714
2/5/2019,42.9062,42.9755,41.9554,42.2426,18051124,15313275
1/5/2019,43.0647,43.3816,42.8864,43.0052,14327704,15001546
30/4/2019,43.1439,43.2429,42.6289,43.1142,15702980,15043003
29/4/2019,42.7576,43.0845,42.5001,43.035,11832477,14827291
26/4/2019,43.5104,43.5438,42.4605,42.6685,16530426,15447861
25/4/2019,42.0445,43.3915,41.7077,42.5199,27730502,15165485
24/4/2019,41.6285,41.8415,41.3413,41.4502,25514140,14719463
23/4/2019,41.5691,41.787,41.3116,41.5889,16963586,13967666
22/4/2019,41.8563,41.9999,41.4552,41.5988,10179607,13791838
18/4/2019,42.3317,42.4209,41.6384,42.0247,13959321,14522245
17/4/2019,41.7375,42.2327,41.4898,42.1634,15338748,14288580
16/4/2019,41.4403,41.7771,41.1151,41.5691,10053611,14483768
15/4/2019,40.9253,41.4007,40.8659,41.3809,12729051,14559410
12/4/2019,40.6777,40.9352,40.5539,40.9055,11536397,14767078
11/4/2019,40.7272,40.747,40.4598,40.648,9249452,15133325
10/4/2019,40.7866,40.8906,40.3905,40.6876,13375184,15695630
9/4/2019,40.3112,40.747,40.1825,40.648,14949561,16359816
8/4/2019,39.9646,40.3607,39.7863,40.3211,12467298,16482313
5/4/2019,40.0438,40.1627,39.9249,40.0339,21141034,17104476
4/4/2019,39.9348,40.232,39.7368,40.024,12294781,20155258
3/4/2019,39.915,40.1924,39.5882,39.8853,21040176,20440110
2/4/2019,39.7863,40.003,39.4297,39.6377,14237189,20474126
1/4/2019,39.7465,39.7958,39.382,39.7169,14326155,20950056
29/3/2019,39.6086,39.7465,39.0075,39.3918,21135712,21705250
28/3/2019,39.6184,39.9042,39.5297,39.8253,10454356,21206394
27/3/2019,39.0962,39.7958,39.0962,39.6184,18266556,21454550
26/3/2019,38.8203,39.1356,38.6331,39.047,11188255,20973596
25/3/2019,38.8992,38.9386,38.3622,38.6036,15844060,21224112
22/3/2019,39.3524,39.382,38.7661,38.8795,17030110,21232538
21/3/2019,38.8696,39.5742,38.6725,39.4608,17684022,21705012
20/3/2019,39.175,39.2145,38.3277,38.8893,23337968,21747094
19/3/2019,39.3918,39.7564,39.111,39.1947,16787028,21360224
18/3/2019,39.6381,39.8549,39.2933,39.3327,21799736,21449602
15/3/2019,39.3228,39.9239,38.9583,39.8746,66902764,21077088
14/3/2019,38.8893,39.3622,38.7908,39.2834,16567574,17975366
13/3/2019,39.1061,39.2736,38.7908,38.978,21550406,18343008
12/3/2019,38.5839,39.1433,38.3967,38.909,21376142,17904340
11/3/2019,37.6873,38.6627,37.5395,38.5937,25654052,17336176
8/3/2019,37.6577,37.9139,37.3326,37.6281,13652894,16684378
7/3/2019,38.0025,38.0912,37.5789,37.8153,14176686,16841412
6/3/2019,38.308,38.377,37.8843,38.042,11052257,16851396
5/3/2019,38.2193,38.4164,37.9828,38.1503,14945982,17089668
4/3/2019,38.6725,39.0667,37.8153,38.1602,15970446,17077366
1/3/2019,38.2784,38.9287,38.249,38.5248,24117236,17217402
28/2/2019,37.9828,38.3277,37.9484,38.1011,18315252,17136404
27/2/2019,38.0715,38.1454,37.8252,37.9631,17534904,17272544
26/2/2019,38.0617,38.2883,37.8449,38.2292,18127688,17728780
25/2/2019,38.0912,38.2292,37.7464,38.0025,16212045,18046288
22/2/2019,37.9139,38.1651,37.84,38.042,20376912,18212972
21/2/2019,37.0567,37.904,36.8892,37.904,22082220,18939478
20/2/2019,37.1453,37.367,36.9779,37.234,14970392,18978928
19/2/2019,37.1946,37.3818,36.9286,36.9976,12853667,19268386
15/2/2019,37.0468,37.2242,36.6034,37.2143,15877094,20175272
14/2/2019,36.4162,36.9089,36.211,36.7118,16008409,20808096
13/2/2019,36.6921,36.899,36.2487,36.4852,14326434,22436660
12/2/2019,36.7611,36.899,36.4968,36.6921,14626353,23924782
11/2/2019,37.1453,37.1848,36.3571,36.4556,14761445,25139752
8/2/2019,36.9483,37.2045,36.4458,37.0468,18070976,25666986
7/2/2019,36.6133,37.1552,36.5443,37.1256,22902268,26159402
6/2/2019,36.5936,36.7414,36.2487,36.6231,20357340,26021816
5/2/2019,36.3276,36.7217,36.032,36.6034,24378456,25561330
4/2/2019,36.1995,36.3276,35.7364,36.229,22890308,25043392
1/2/2019,36.1699,36.3374,35.9433,36.2487,18712310,24794814
31/1/2019,35.3521,36.2684,35.2437,36.032,31274488,24658638
30/1/2019,35.4999,35.4999,34.7314,34.9087,22673984,23643346
29/1/2019,34.8595,35.7955,34.8595,35.5492,19312260,23494488
28/1/2019,34.958,35.0122,34.1599,34.8496,26456962,23952388
25/1/2019,36.0911,36.2881,35.0368,35.2536,25369454,23711536
24/1/2019,36.3079,36.3374,34.9186,35.7068,40436876,23936954
23/1/2019,35.559,36.8729,35.4309,36.3473,36648252,22372520
22/1/2019,35.5196,35.559,34.3176,34.4555,32850886,21370186
18/1/2019,35.5984,35.7462,35.0073,35.6773,22669984,20262212
17/1/2019,35.2733,35.6674,35.2191,35.3817,25457204,19914652
16/1/2019,35.4802,35.7857,35.3521,35.3718,20838480,19745320
15/1/2019,35.1945,35.4704,35.0467,35.3029,13450045,19248850
14/1/2019,34.889,35.4556,34.8299,35.2437,16609395,21037540
11/1/2019,35.0861,35.2142,34.7905,35.1058,19161640,21745610
10/1/2019,35.3817,35.4704,34.9777,35.293,16669655,22624088
9/1/2019,35.3423,35.5886,34.9876,35.5295,16045105,23092130
8/1/2019,35.1354,35.362,34.8398,35.1945,20441120,23404142
7/1/2019,35.1058,35.3792,34.7511,34.9087,26180776,23251210
4/1/2019,34.5146,35.3127,34.3471,35.2832,22844166,22732978
3/1/2019,33.8249,34.8102,33.6279,34.1304,28750732,22782638
2/1/2019,32.9973,33.9432,32.9283,33.8643,16970368,22485590
31/12/2018,33.7855,34.091,32.8101,33.549,21613244,22436616
28/12/2018,34.1571,34.6471,33.4909,33.6574,16231279,22369412
27/12/2018,33.1185,33.8044,32.4424,33.775,17456560,23117666
26/12/2018,32.5894,33.4811,31.9525,33.4517,22917232,23967108
24/12/2018,33.0401,33.2851,32.364,32.4032,13391429,23998140
21/12/2018,33.971,35.2742,32.9911,33.0695,40280400,25643752
20/12/2018,34.5099,34.7157,33.5398,33.922,27230444,24049208
19/12/2018,35.0978,35.8229,34.2453,34.4805,32338820,23421578
18/12/2018,35.7249,35.7249,34.5148,34.9312,23690272,22180240
17/12/2018,35.6563,36.1168,35.2742,35.4799,20725288,21486472
14/12/2018,35.6563,36.107,35.4505,35.6073,18147140,20487712
13/12/2018,36.2834,36.548,35.6563,36.0188,18407296,20379598
12/12/2018,36.5578,36.7341,36.0874,36.2344,23589078,21104220
11/12/2018,37.0281,37.1652,35.9992,36.0972,24295012,20816002
10/12/2018,36.7831,36.8419,35.9698,36.5969,16235737,20632492
7/12/2018,36.9007,37.2534,36.3275,36.6557,20605186,20934916
6/12/2018,36.5578,37.1555,36.2344,37.1163,27455084,21124408
4/12/2018,38.4096,38.4978,36.6067,36.9301,30198204,20465368
3/12/2018,38.3019,38.439,37.9001,38.3607,23382716,19588310
30/11/2018,38.6546,38.8016,37.9393,38.2235,38075600,19217408
29/11/2018,37.9197,38.8604,37.8609,38.6252,16362237,17634178
28/11/2018,37.4592,38.2823,37.42,38.2725,17816004,17980158
27/11/2018,36.8615,37.6748,36.8615,37.5866,13718734,18104618
26/11/2018,37.0183,37.224,36.6851,37.0085,13283766,18441914
23/11/2018,36.5088,36.9497,36.45,36.6361,5743891,19195918
21/11/2018,35.96,36.9693,35.9209,36.7537,16525427,20399492
20/11/2018,37.3906,37.7042,35.8719,36.0188,29276636,21176594
19/11/2018,37.8119,38.1255,37.2191,37.4102,19265804,21665524
16/11/2018,37.9295,38.1353,37.5376,37.8119,21542352,22539368
15/11/2018,37.3416,37.714,37.0575,37.714,20772108,23932218
14/11/2018,37.2436,37.9001,37.0085,37.518,23447560,24803386
13/11/2018,37.4788,37.714,36.7537,36.9595,17569492,25238544
12/11/2018,37.4788,37.8021,36.8125,37.2338,17042336,25407256
9/11/2018,37.3906,37.9295,37.1827,37.567,17819160,25891226
8/11/2018,37.714,37.8021,37.1408,37.5278,14327156,26330302
7/11/2018,37.2044,37.5689,36.8811,37.5278,21551932,27235562
6/11/2018,37.3416,37.42,36.7733,36.9693,19682930,27157872
5/11/2018,37.175,37.5768,37.0869,37.2534,18778168,27597820
2/11/2018,37.322,37.4592,36.2638,36.9007,24593826,27871094
1/11/2018,37.3318,37.4053,36.9007,37.1848,23797508,28327462
31/10/2018,37.1946,37.8707,36.5675,37.371,28181954,29159918
30/10/2018,35.7543,37.0085,35.3917,36.9497,36610560,28998058
29/10/2018,35.1958,35.7788,34.701,35.2644,32373486,27717844
26/10/2018,34.9214,35.6857,34.211,34.5295,42435100,26821316
25/10/2018,35.1566,35.5485,34.3433,35.1174,33839616,25354570
24/10/2018,35.2546,35.5289,33.3635,33.4321,29974924,24639824
23/10/2018,34.6961,35.0684,34.3433,34.9312,20100192,24572696
22/10/2018,35.3721,35.5144,34.8724,35.0292,24301870,24901774
19/10/2018,35.3917,35.7739,35.0635,35.2546,24405312,24643738
18/10/2018,35.5485,35.9013,35.0978,35.2154,27906064,24170472
17/10/2018,35.3917,35.9258,35.0674,35.6661,20386566,23447084
16/10/2018,34.5099,35.3721,34.4854,35.2742,26282160,23406446
15/10/2018,33.9122,34.9508,33.8142,34.3825,22877284,23356534
12/10/2018,33.3635,34.0886,33.2067,33.922,31439332,26354940
11/10/2018,33.9024,33.9906,32.8344,32.9911,36284364,28101268
10/10/2018,34.6569,34.9312,33.5398,33.5888,25754046,27048300
9/10/2018,34.5687,35.1076,34.2845,34.7255,17407346,26494848
8/10/2018,33.8044,34.5197,33.7554,34.4707,18925572,26897286
5/10/2018,34.4805,34.5197,33.7162,33.8632,20433894,26523486
4/10/2018,34.3433,34.5736,34.1376,34.5001,23118434,26161542
3/10/2018,35.0586,35.1566,34.3041,34.4805,28968018,26153236
2/10/2018,34.5687,35.1615,34.2943,34.9802,25036356,25613864
1/10/2018,34.6274,34.7346,34.106,34.6177,20431308,25318174
28/9/2018,34.3545,34.7541,34.2522,34.5105,17306336,24908904
27/9/2018,34.5982,34.8077,34.2863,34.3253,17055252,24965592
26/9/2018,34.6956,34.9978,34.4033,34.4715,19776998,25050508
25/9/2018,34.949,35.066,34.3935,34.5007,25533468,24852116
24/9/2018,35.0367,35.3486,33.8672,34.7249,67853384,24427140
21/9/2018,36.9859,37.0931,36.5289,36.9372,57634240,21264588
20/9/2018,36.6546,37.0249,36.177,36.8495,20489858,18126544
19/9/2018,36.6936,36.9762,36.3427,36.3719,17452248,17655162
18/9/2018,36.1673,36.9128,36.0406,36.7813,23443934,17212696
17/9/2018,36.0893,36.2647,35.7872,36.0211,13318552,16446988
14/9/2018,36.2063,36.2647,35.7872,36.0211,15004741,17192544
13/9/2018,35.2317,36.2842,35.1586,36.0991,22993852,16958062
12/9/2018,35.2901,35.3779,34.7639,35.1732,20877436,15955262
11/9/2018,35.5143,35.5728,35.2999,35.3779,20601004,15323911
10/9/2018,35.4753,35.5776,35.3584,35.4363,14292259,14614369
7/9/2018,34.988,35.4461,34.8418,35.2512,18156652,14466853
6/9/2018,35.602,35.602,34.8126,35.0075,18328982,14349379
5/9/2018,35.3681,35.5533,35.2318,35.3584,16801144,14151957
4/9/2018,35.8164,35.9139,35.2911,35.4558,19158816,13730478
31/8/2018,35.6702,36.1283,35.6507,36.0503,20415104,13513932
30/8/2018,35.6215,35.7677,35.4851,35.7482,10563580,12944512
29/8/2018,35.3486,35.9626,35.2999,35.8164,13419130,13381794
28/8/2018,35.7287,35.7628,35.2804,35.4266,10815252,13307033
27/8/2018,35.7092,35.7677,35.4753,35.5046,11958309,13316166
24/8/2018,34.4715,35.8554,34.4228,35.5728,24501886,13324772
23/8/2018,34.4812,34.5787,34.3643,34.413,11487531,12790369
22/8/2018,34.7931,34.8321,34.5494,34.5787,7951848,13307222
21/8/2018,34.5494,35.0952,34.53,34.8321,11407168,14120804
20/8/2018,34.7931,34.8175,34.4033,34.53,9957877,14803280
17/8/2018,34.6567,34.9393,34.452,34.6956,12079509,15598292
16/8/2018,34.1596,34.9393,34.1206,34.7541,16394548,16305453
15/8/2018,34.3058,34.374,33.7893,34.0816,15367647,17898684
14/8/2018,34.2083,34.5884,34.1499,34.491,10478965,18344860
13/8/2018,34.2278,34.2912,33.8965,34.1499,15910626,19099262
10/8/2018,34.3643,34.4422,34.0573,34.1889,11873799,19527628
9/8/2018,34.2083,34.9003,34.1596,34.5884,17122810,20377472
8/8/2018,34.5689,34.5884,34.0037,34.1596,12297717,22011132
7/8/2018,34.5494,34.6177,34.2961,34.5007,10952246,22269456
6/8/2018,34.6859,34.8516,34.3935,34.4228,12087401,22947300
3/8/2018,34.0524,34.53,33.8477,34.5105,16485838,23670658
2/8/2018,34.2766,34.3058,33.7357,33.76,19240326,24249426
1/8/2018,34.988,34.988,34.4228,34.5007,20155580,24458342
31/7/2018,34.7444,35.1732,34.6372,34.8711,21644304,25357240
30/7/2018,34.1694,34.7931,34.1304,34.5592,21883062,24738506
27/7/2018,33.9549,34.7054,33.877,34.1889,22686928,24190630
26/7/2018,33.9549,34.2035,32.9121,33.8672,40293012,23447614
25/7/2018,32.5418,32.6685,31.9765,32.571,22060280,21516764
24/7/2018,33.302,33.4189,32.5028,32.5418,21794998,20890130
23/7/2018,33.2922,33.4287,32.9609,33.302,22336108,20581466
20/7/2018,33.8867,34.0622,33.4189,33.4287,24621464,21622832
19/7/2018,34.2473,34.3935,33.8575,34.0232,41627720,21661358
18/7/2018,33.2532,33.5749,33.1168,33.1753,16172586,20809002
17/7/2018,33.8282,34.028,33.341,33.3994,21119900,21828914
16/7/2018,33.8575,34.374,33.7698,34.0816,22937768,22625138
13/7/2018,33.5261,34.2571,33.5261,33.8185,25167344,28130094
12/7/2018,32.8244,33.6918,32.7464,33.6723,22374072,28793974
11/7/2018,32.2494,33.3117,32.1909,32.9121,33639052,30637050
10/7/2018,32.8537,32.8634,32.3469,32.493,12363308,30329056
9/7/2018,32.9219,32.9414,32.4053,32.7075,13664900,31503912
6/7/2018,32.4248,32.7562,32.1617,32.727,11541691,34135496
5/7/2018,32.532,32.5515,32.074,32.2786,11330265,36208684
3/7/2018,32.3566,32.7562,32.1519,32.2494,12660786,38508672
2/7/2018,31.6159,32.3761,31.5964,32.3274,17165034,39864240
29/6/2018,31.5007,32.5617,31.491,31.7913,37956584,40450612
28/6/2018,31.4328,31.6848,31.084,31.6169,25199356,39371836
27/6/2018,31.5443,31.8785,31.2875,31.2875,28842382,39452880
26/6/2018,32.2751,32.2751,31.6557,31.7623,31471274,39777492
25/6/2018,32.7506,33.051,31.8882,32.0917,33063256,39207404
22/6/2018,31.9754,33.0849,31.8882,32.7603,105512104,38298808
21/6/2018,32.3146,32.6053,31.6315,31.772,35125560,32480274
20/6/2018,32.3146,32.6682,31.3359,32.3533,50020200,32502702
19/6/2018,31.1712,32.0539,31.1712,31.7913,29019132,30328602
18/6/2018,32.7408,32.7408,31.5491,31.5685,29986154,29666278
15/6/2018,33.3223,33.332,32.5471,32.8281,53138672,28546552
14/6/2018,31.8301,33.0025,31.7526,32.77,42639520,26606288
13/6/2018,30.0666,31.6363,30.0278,31.3166,45830056,25621530
12/6/2018,30.9484,31.6024,30.8418,31.3747,32994344,23471328
11/6/2018,30.9774,31.4328,30.8902,31.0065,25960564,22496268
8/6/2018,30.9871,31.1906,30.8515,31.084,21774954,21970034
7/6/2018,31.4135,31.646,30.958,31.0065,26415044,22056188
6/6/2018,30.1635,31.4861,29.9988,31.2681,33711540,21573172
5/6/2018,30.2895,30.3476,30.0763,30.1151,22919940,20925088
4/6/2018,30.3282,30.5317,30.1876,30.3185,19434364,20707612
1/6/2018,30.367,30.4689,30.1538,30.2895,18234080,20390264
31/5/2018,30.5705,30.5898,29.7178,30.2119,35461972,20808370
30/5/2018,30.6964,30.7158,30.3476,30.5026,17408696,19964586
29/5/2018,30.5705,30.8999,30.4009,30.5317,19084284,22336584
25/5/2018,30.6092,31.0162,30.5995,30.7643,13190257,22308006
24/5/2018,30.7788,31.0549,30.3088,30.648,24034702,22811986
23/5/2018,30.8611,31.2439,30.8127,30.8902,27868152,22661296
22/5/2018,31.4038,31.6944,31.3069,31.5007,13577027,22127692
21/5/2018,31.7526,31.8689,31.2003,31.3359,18368432,22896888
18/5/2018,31.4425,31.7382,31.2668,31.7041,18067064,24228168
17/5/2018,31.646,31.8205,31.3747,31.4038,23067260,26467284
16/5/2018,31.1325,31.6654,31.0452,31.5394,19169804,27099778
15/5/2018,30.9871,31.0404,30.7449,31.0162,23990292,28470562
14/5/2018,30.8999,31.2487,30.8175,31.1421,19657782,28799030
11/5/2018,30.5608,30.958,30.5317,30.9096,14674155,28885392
10/5/2018,29.7856,30.6577,29.7469,30.5802,24505664,29591950
9/5/2018,29.6209,30.0085,29.4852,29.7759,22805218,29358694
8/5/2018,30.5705,31.0259,29.5724,29.6403,52988664,29409282
7/5/2018,31.0356,31.4038,30.8321,31.3844,18655620,28115406
4/5/2018,30.0278,31.0549,29.9988,30.9677,20749964,27889512
3/5/2018,30.1829,30.2895,29.6015,30.0472,21774332,28154546
2/5/2018,30.9968,31.0065,30.2119,30.3282,19864100,28666230
1/5/2018,30.4057,31.1082,30.241,31.0646,25114976,28800244
30/4/2018,30.9193,31.239,30.3621,30.4154,38337640,29164980
27/4/2018,32.0433,32.082,30.8127,30.8224,51653792,27779448
26/4/2018,33.2448,33.4095,31.9948,32.2952,32554670,26587914
25/4/2018,32.1499,33.7002,32.0239,33.1963,39731560,26000096
24/4/2018,33.0316,33.2293,32.1595,32.3146,28917300,25111394
23/4/2018,32.208,32.8669,32.1402,32.8184,20953212,25135206
20/4/2018,32.5084,32.7458,32.0675,32.1789,25272534,26110588
