Date,Open,High,Low,Close,Volume,SMAVG (15)
11/10/2019,591.58,601.75,591.58,596.81,33101792,31304608
10/10/2019,586.3,592.2,585.28,589.58,24897888,35240864
9/10/2019,582.99,588.74,582.99,586.43,23401664,35546116
8/10/2019,588.42,589.48,582.08,582.13,29386056,36191152
7/10/2019,591.41,594.86,587.52,590.9,28006214,36069260
4/10/2019,583.42,592.18,583.42,591.4,28565648,35970272
3/10/2019,577.36,583.39,570.61,582.83,33979132,35848220
2/10/2019,584.33,584.33,575.01,577.09,36238884,35919828
1/10/2019,592.12,595.69,584.65,585.06,29257728,35650108
30/9/2019,590,592.24,588.35,591.02,29785444,36150596
27/9/2019,596.28,597.59,584.56,589.45,30083856,36323892
26/9/2019,600.46,600.46,590.64,596.28,31700306,36217732
25/9/2019,593.4,603.45,589.47,602.42,33046230,36496172
24/9/2019,605.8,606.71,590.72,593.7,45616628,36411536
23/9/2019,606.25,606.25,600.95,603.83,32501636,35233032
20/9/2019,611.69,612.44,603.29,606.18,92145616,35239300
19/9/2019,612.27,615.62,609.85,611.66,29476676,30814054
18/9/2019,611.51,613.09,605.34,612.22,33077232,30549610
17/9/2019,609.96,612.18,608.06,612.05,27557684,30590346
16/9/2019,613.35,613.35,607.69,609.96,26521380,30693100
13/9/2019,612.81,615.14,611.33,614.09,26734874,31685018
12/9/2019,609.41,615.95,609.41,612.66,35053260,31493438
11/9/2019,604.6,610.37,604.6,609.41,32193056,30647196
10/9/2019,607.94,608.53,601.22,605.48,36765052,30418742
9/9/2019,608.5,612.57,604.52,608.83,32384890,30200662
6/9/2019,610.56,610.56,606.46,607.81,28491472,30170700
5/9/2019,603.59,611.19,603.59,611.02,35876912,30629180
4/9/2019,590.18,600.9,590.18,599.79,31776646,31328922
3/9/2019,594.16,595.08,586.67,588.77,27939064,31709578
30/8/2019,598.72,600.77,593.45,596.6,32595676,31572848
29/8/2019,588.38,599.93,588.38,597.75,25766946,31595358
28/8/2019,584.94,589.07,581.37,588.18,25510004,32505548
27/8/2019,589.45,591.32,584.33,585.92,33688264,33655104
26/8/2019,576.42,585.18,576.42,585.17,29099004,33846260
23/8/2019,592.2,594.39,574.33,575.5,41400144,35216416
22/8/2019,594.71,596.76,587.19,592.45,23861176,34773816
21/8/2019,592.42,597.36,592.42,594.5,22359640,35699556
20/8/2019,597.99,597.99,591.87,592.37,28766250,36964732
19/8/2019,592.41,601.42,592.41,597.99,33493836,36831344
16/8/2019,586.21,591.12,585.43,589.06,31935452,36543956
15/8/2019,581.01,584.85,578,582.4,35368672,37102168
14/8/2019,600.44,600.44,579.11,580,46373056,37517416
13/8/2019,590.96,606.43,590.74,600.6,37486484,36884900
12/8/2019,598.42,598.42,588.75,591.22,25888118,36238620
9/8/2019,604.08,604.1,595.03,598.41,32933312,36478476
8/8/2019,589.74,604.47,589.74,604.38,39419808,36702936
7/8/2019,590.47,591.25,577.74,589.74,42753324,36466928
6/8/2019,584.31,595.7,584.31,592.93,36555636,35427844
5/8/2019,595.23,595.23,578.01,583.98,49651320,35172524
2/8/2019,606.87,608.75,599.97,603.89,34761140,33591024
1/8/2019,614.3,623.77,608.2,610.3,37747300,33173194
31/7/2019,620.86,623.03,609.48,614.17,41337260,32423308
30/7/2019,624.57,624.57,619.31,620.68,26765436,31709094
29/7/2019,627.7,627.7,622.17,624.65,29183044,31764150
26/7/2019,606.41,631.24,606.41,628.94,40308588,31472052
25/7/2019,609.09,611.59,602.55,606.41,41597428,30344546
24/7/2019,601.02,609.05,599.61,608.65,36885284,28966924
23/7/2019,603.51,606.91,600.7,605.38,27792288,28271814
22/7/2019,599.09,603.4,598.74,603.09,29485984,28537442
19/7/2019,609.09,609.33,599.09,599.09,36300224,31024830
18/7/2019,612.65,612.65,602.37,607.62,35879648,30341084
17/7/2019,619.86,620.13,613.84,613.84,27167058,29936686
16/7/2019,619.27,621.55,618.03,619.63,32725872,30436576
15/7/2019,619.31,620.01,616.34,619.6,25928784,30380952
12/7/2019,615.55,619.95,614.39,619.72,28493716,33741168
11/7/2019,616.63,619.05,614.03,615.68,26499000,34205540
10/7/2019,609.06,616.16,609.06,615.64,30624052,34840296
9/7/2019,601.65,608.11,600.07,607.39,27591290,35568076
8/7/2019,606.64,606.64,600.69,601.97,24801564,35866160
5/7/2019,607.14,609.06,601.58,608.1,23396012,36174480
3/7/2019,602.84,608.11,602.84,607.58,20933088,36666080
2/7/2019,598,602.62,597.7,602.54,26458640,36981232
1/7/2019,591.18,600.11,591.18,597.33,31776708,37005252
28/6/2019,586.55,591.35,585.73,591.03,66796780,36724472
27/6/2019,584.76,588.97,584.5,586.38,26044042,34438964
26/6/2019,587.31,591.27,582.87,584.75,29813672,34567416
25/6/2019,598.37,598.37,586.19,587.29,34665412,34930396
24/6/2019,599.16,600.15,597.15,598.67,31891526,35550388
21/6/2019,596.1,600.12,594.49,598.7,76332008,36832660
20/6/2019,591.31,598.83,591.31,596.03,35459280,33996120
19/6/2019,589.44,591.85,585.59,591.31,36020348,33358636
18/6/2019,587.24,598.39,587.24,590.25,41540768,32947252
17/6/2019,578.69,588.39,578.69,587.24,32062528,33086078
14/6/2019,576.91,580.15,576.65,578.7,29426398,32374200
13/6/2019,569.88,576.87,569.88,576.84,30769974,32597298
12/6/2019,572.31,574.04,566.8,569.36,25660424,32159112
11/6/2019,572.84,579.6,571.96,572.22,26818888,32250324
10/6/2019,571.95,577.54,570.88,571.49,27565006,32528822
7/6/2019,560.69,571.8,560.69,569.92,32514188,32665424
6/6/2019,558.6,561.26,555.56,560.03,27970848,32518944
5/6/2019,559.02,560.95,552.61,558.6,35258348,33158068
4/6/2019,550.08,559.27,547.98,559.11,43965296,33094462
3/6/2019,565.57,565.57,544,547.79,51125608,32849786
31/5/2019,575.5,575.5,570.28,571.05,33783900,31462166
30/5/2019,578.48,581.29,576.99,579.92,25897016,31555990
29/5/2019,585.69,585.69,575.58,578.42,29849596,32366574
28/5/2019,584.63,591.02,584.23,585.86,43623164,32930816
24/5/2019,585.62,589.4,582.75,583.19,21384332,32098010
23/5/2019,589.62,589.62,580.38,584.13,32772868,33061800
22/5/2019,591.66,595.58,590.53,592.55,24197184,33242374
21/5/2019,586.5,592.68,586.5,591.66,27028604,33717048
20/5/2019,596.22,596.22,583.69,585.79,30996382,34521292
17/5/2019,601.05,602.45,595.63,596.26,29614028,34610472
16/5/2019,595.07,604.13,594.98,601.05,30316974,34925960
15/5/2019,580.76,597.84,579.04,595.37,37557728,35911568
14/5/2019,580.43,586.64,578.1,580.82,34304252,35994760
13/5/2019,598.25,598.25,578.51,580.32,40295152,36833036
10/5/2019,597.6,601.14,586.92,598.25,30311320,36144680
9/5/2019,598.93,600.02,591.62,597.72,35191256,36354380
8/5/2019,600.75,602.96,598.99,599.23,38055780,36159708
7/5/2019,609.91,609.91,595.63,601.08,38313224,35626944
6/5/2019,609.83,611.45,601.99,610.73,31131060,35034720
3/5/2019,606.34,611.92,606.2,611.43,35841192,35325944
2/5/2019,607.39,608,598.1,603.38,35481480,34746064
1/5/2019,612.51,614.1,607.21,607.36,31317268,34131868
30/4/2019,631.04,631.04,608.16,611.19,39092312,33983756
29/4/2019,625.74,632.52,625.07,631.47,32334044,33057208
26/4/2019,621.63,625.74,619.44,625.74,34346352,32910928
25/4/2019,610.94,624.88,610.94,621.61,45101088,32578168
24/4/2019,613.99,614.4,610.65,610.97,38805596,32089992
23/4/2019,606.48,615.02,606.08,613.64,46878412,31500012
22/4/2019,599.57,605.87,599.57,605.79,29969820,30328672
18/4/2019,600.77,601.53,599.07,600.83,33456840,30942478
17/4/2019,597.26,601.93,597.26,600.28,32271154,30411734
16/4/2019,598.31,599.16,595.12,597.24,30064312,30360218
15/4/2019,594.59,597.27,590.51,596.36,29429896,30931992
12/4/2019,584.78,594.57,584.78,594.57,35499376,31532926
11/4/2019,585.31,586.8,584.05,585.68,27142988,32306504
10/4/2019,583.63,586.19,582.57,585.28,26268576,33561820
9/4/2019,581.01,584.86,579.65,583.63,29095584,35329600
8/4/2019,582.23,582.23,579.31,581.14,25194092,39134816
5/4/2019,583.14,584.28,581.73,582.41,30139828,40672136
4/4/2019,578.72,584.48,578.72,583.12,29354964,46365944
3/4/2019,577.07,584.25,576.93,578.7,37778444,47683500
2/4/2019,572.85,577.57,572.44,577.06,29955896,48476176
1/4/2019,566.2,573,566.2,572.75,29308296,49068688
29/3/2019,562.92,565.66,559.13,563.8,39176928,49463796
28/3/2019,562,563.75,559.69,562.58,25495682,49147764
27/3/2019,567.3,568.64,559.09,563.06,31498394,49656752
26/3/2019,566.7,572.65,564.37,567.19,38640936,49478048
25/3/2019,564.27,568.07,562.02,566.09,38443916,49611380
22/3/2019,578.08,578.08,566.86,567.12,47103048,49832336
21/3/2019,572.93,578.56,570.94,578.1,45972736,48755568
20/3/2019,565.34,574.28,564.03,573.74,52785244,48487452
19/3/2019,564.58,569.82,563.36,565.38,86173832,47068284
18/3/2019,569.84,569.84,563.54,564.57,48253912,43778332
15/3/2019,571.63,572.55,566.83,570.1,115546928,43088436
14/3/2019,574.56,574.56,569.69,571.45,49118312,37957624
13/3/2019,572.41,576.78,572.41,574.54,49668604,37490912
12/3/2019,569.01,574.21,569.01,572.26,38843552,36712472
11/3/2019,557.87,568.99,557.87,568.95,35234940,36487460
8/3/2019,558.62,558.62,551.42,557.86,34436420,36909544
7/3/2019,565.45,565.45,555.52,558.67,33130534,37139128
6/3/2019,564.68,567.7,563.64,565.45,28817820,38222476
5/3/2019,559.31,566.75,558.05,564.68,40640920,39579012
4/3/2019,556.27,562.26,552.27,559.31,41758264,40274664
1/3/2019,550.29,556.82,550.29,556.24,30951486,40353384
28/2/2019,550.7,552.92,549.49,550.22,41951036,41654168
27/2/2019,550.26,552.45,546.08,550.69,31497716,42442348
26/2/2019,551.97,555.51,549.38,553.13,36824544,43091812
25/2/2019,551.39,555.88,551.39,552.24,37905456,43180196
22/2/2019,546.27,551.48,546.27,551.37,38584752,43276252
21/2/2019,549.79,549.79,543.2,545.86,42117648,45305012
20/2/2019,551.87,553.95,547.65,550.43,37992004,45448436
19/2/2019,550.38,553.78,548.47,551.7,35468352,45167396
15/2/2019,550.68,553.53,548,550.38,41566204,45292508
14/2/2019,546.82,552.8,543.87,550.68,37880200,45018652
13/2/2019,549.58,553.35,547.38,548.06,49380752,45273452
12/2/2019,543.25,550.73,543.25,548.94,49165840,45098212
11/2/2019,546.92,549.85,541.5,542.03,51075732,45329156
8/2/2019,543.22,546.72,540.24,546.71,42939056,45373504
7/2/2019,551.48,551.48,539.9,545.05,50463204,44943996
6/2/2019,559.86,559.86,549.74,551.49,53773752,43982652
5/2/2019,554.99,561.69,553.77,561.19,41239680,42884576
4/2/2019,547.26,555,545.87,554.99,38150316,42632024
1/2/2019,548.56,551.77,546.85,547,39346284,42869144
31/1/2019,539.08,551.25,539.08,548.54,69016152,42635092
30/1/2019,516.84,527.94,516.84,526.78,44269008,40404660
29/1/2019,521.6,522.51,515,516.84,33776436,40650252
28/1/2019,526.55,526.55,517.56,521.68,37345020,41583708
25/1/2019,522.93,529,522.93,527.76,37458376,42787572
24/1/2019,518.82,520.69,514.92,520.47,41702172,43781456
23/1/2019,522.27,524.54,513.25,518.73,46752148,44008008
22/1/2019,530.65,530.65,515.87,518.61,52630008,43775676
18/1/2019,528.32,535.07,528.29,530.66,51740944,42861672
17/1/2019,525.24,529.62,522.34,528.32,36496456,42672380
16/1/2019,526.85,530.23,525.02,525.51,36043012,43980132
15/1/2019,515.46,528.22,515.46,526.84,37302636,43930660
14/1/2019,515.68,517.15,510.91,515.46,37451420,50002064
11/1/2019,519.73,519.73,513.76,517.6,41707060,51860232
10/1/2019,517.46,520.49,512.87,520.07,35835524,53460332
9/1/2019,519.38,521.22,514.98,520.04,35559656,54370168
8/1/2019,510.85,519.29,510.71,518.14,47952896,55353112
7/1/2019,507.89,512.47,504.67,510.82,47778272,55060908
4/1/2019,484.64,507.96,484.64,507.61,55402992,54412832
3/1/2019,493.36,495.76,483.77,484.34,52366664,53954352
2/1/2019,487.7,496.45,479.71,493.79,45100452,53115752
31/12/2018,489.37,492.64,482.02,487.97,43267148,52966672
28/12/2018,491.31,495.37,484.92,487.5,38919944,53366704
27/12/2018,484.78,489.54,470.39,489.48,48901544,54639004
26/12/2018,459.09,487.29,459.09,487.2,56112768,55394400
24/12/2018,466.79,473.29,458.59,459.07,35300948,56037716
21/12/2018,484.57,488.85,463.49,466.87,128373648,58941068
20/12/2018,491.35,495.32,478.43,484.75,65323940,53141720
19/12/2018,501.39,511.22,488.14,491.39,65708588,51936540
18/12/2018,500.01,508.59,499.6,502.61,49483080,50038164
17/12/2018,507.56,512.15,494.66,498.12,50303792,49452712
14/12/2018,511.73,515.08,507.57,508.09,43569820,47370036
13/12/2018,516.3,520.31,511.68,515.44,38057164,47148728
12/12/2018,509.59,523.33,509.59,515.77,48525756,48537712
11/12/2018,508.98,515.17,506.3,509.59,39787684,49368724
10/12/2018,504.2,511.6,499.64,508.87,42864248,50036836
7/12/2018,516.51,518.5,501.92,504.18,49267640,50347092
6/12/2018,508.56,516.75,499.94,516.57,58004452,50220464
4/12/2018,528,528.67,508.61,509.31,60232452,48786980
3/12/2018,531.96,534.13,525.82,527.94,65762520,47518688
30/11/2018,525.5,526.71,520.33,525.84,78851256,46589652
29/11/2018,521.83,527.97,518.39,525.44,41383412,44401188
28/11/2018,508.13,522.04,505,521.92,47246208,44507748
27/11/2018,507.27,511.1,503.07,508.08,37232984,43561008
26/11/2018,497.26,507.65,497.26,507.27,40701272,43749940
23/11/2018,501.58,502.24,497.04,497.1,19063672,44304428
21/11/2018,498.86,508.55,498.86,503.13,40250192,47002144
20/11/2018,495.81,502.26,488.45,497.13,58891924,48663468
19/11/2018,518.75,518.75,500.11,501.73,60990964,49352640
16/11/2018,523.44,523.44,514.64,519.47,49809352,49428960
15/11/2018,518.83,525.82,512.04,523.8,47518088,50646652
14/11/2018,518.57,524.02,514.35,519.02,47368184,51270928
13/11/2018,517.43,525.46,515.17,516.81,36502200,52253092
12/11/2018,526.34,526.75,514.84,517.44,41208072,53176900
9/11/2018,535.85,535.85,523.38,527.91,51827020,53059348
8/11/2018,543.41,543.41,533.22,536.6,46024304,52933612
7/11/2018,531.7,543.88,531.7,543.49,42981776,53117472
6/11/2018,528.64,535.2,526.37,531.44,33045092,53175564
5/11/2018,531.25,531.79,522.7,528.16,40066968,53966572
2/11/2018,537.85,542.57,528.24,531.19,49018636,53988444
1/11/2018,534.86,539.36,529.67,537.56,59529372,54208872
31/10/2018,520.6,541.46,520.6,534.93,65170048,54788848
30/10/2018,508.24,520.36,502.52,520.27,69229528,54237000
29/10/2018,522.18,531.81,497.96,508.2,62135744,51976312
26/10/2018,533.86,533.86,511.65,521.2,68074776,50366028
25/10/2018,514.58,538.69,514.58,533.86,56882180,48511988
24/10/2018,542.46,543.25,513.85,514.53,62100692,47803916
23/10/2018,542.67,544.29,528.91,542.48,50359264,46557612
22/10/2018,542.93,548.35,540.3,543.2,39444840,46391856
19/10/2018,543.13,552.22,540.58,542.95,49940984,46759880
18/10/2018,556.34,556.34,539.61,543.13,48782188,46213796
17/10/2018,553.82,559.21,550.55,556.6,43853144,45146532
16/10/2018,538.22,554.99,538.22,553.76,44910200,44918628
15/10/2018,541.16,544.17,535.75,538.17,40395092,44519360
12/10/2018,529.13,543.15,529.13,541.16,52325012,44999568
11/10/2018,530.09,539.45,523.66,529,68229048,48686952
10/10/2018,555.22,555.22,530.92,530.93,56892288,45494444
9/10/2018,555.8,562.37,555.1,556.26,35319236,42781904
8/10/2018,557.31,559.37,547.74,556.12,37981488,41496152
5/10/2018,563.77,566.26,552.96,557.34,40264136,39895900
4/10/2018,575.31,575.31,559.28,564.34,46261112,38356756
3/10/2018,574.84,577.98,573.85,576.28,43406120,36608828
2/10/2018,575.11,577.18,571.43,574.15,47872980,34947868
1/10/2018,578.25,580.87,572.5,575.11,44965152,32878724
28/9/2018,579.3,579.3,574.23,576.29,41749720,31011196
27/9/2018,575.77,584.01,575.77,579.32,32773264,29217504
26/9/2018,571.97,580.02,571.64,574.34,40434552,28160576
25/9/2018,569.29,571.94,565.2,570.94,38921172,26881116
24/9/2018,568.87,568.87,568.87,568.87,47598244,25404488
21/9/2018,568.35,568.99,565.65,566.62,107635776,23483164
20/9/2018,561.47,568.98,561.47,567.47,20341394,17069936
19/9/2018,562.03,564.96,561.35,561.35,16204227,16536408
18/9/2018,556.72,563.37,556.38,562.17,16032960,16350754
17/9/2018,556.66,559.15,554.77,557.06,13977681,16130409
14/9/2018,560.22,561.39,555.35,556.6,17177012,16182449
13/9/2018,551.09,560.1,551.09,559.49,20042152,15910268
12/9/2018,549.9,551.31,545.76,550.23,18491756,15338857
11/9/2018,552.03,552.18,548.89,550.28,16835784,15170428
10/9/2018,551.45,555.13,550.98,552.21,16952234,14993018
7/9/2018,547.89,553.21,546.69,551.43,14844366,14891950
6/9/2018,549.12,551.09,546.43,548.44,16919318,14859713
5/9/2018,552.15,552.79,548.62,549.12,21242668,14869363
4/9/2018,557.26,557.26,551.58,552.31,16771746,14362509
31/8/2018,555.23,558.2,554.84,557.51,18778390,14305356
30/8/2018,556.87,557.37,553.52,555.92,11437365,13950667
29/8/2018,555.28,559.53,553.04,558.42,12338461,14416666
28/8/2018,555.06,557.92,554.25,555.06,13419424,14507493
27/8/2018,553.81,557.47,553.81,555.07,12727777,14777575
24/8/2018,546.97,555.82,546.81,553.73,14758281,15155432
23/8/2018,549.86,549.86,546.22,546.76,13094303,15265793
22/8/2018,553.4,553.4,549.82,549.9,11470978,15520020
21/8/2018,547.84,555.88,547.84,553.4,15965327,15926113
20/8/2018,549.65,551.15,547.03,547.75,14174633,16397047
17/8/2018,550.46,551.7,547.57,549.57,15436213,16725342
16/8/2018,545.61,552.89,545.61,550.46,14360812,16963776
15/8/2018,549.1,549.1,541.9,545.54,17064064,17736200
14/8/2018,545.78,551.4,545.78,550.14,13639868,17864684
13/8/2018,546.63,547.31,543.02,545.04,15914450,18203194
10/8/2018,551.22,551.22,545.79,546.63,13458042,18334846
9/8/2018,548.56,556.73,547.9,553.46,18427360,19311484
8/8/2018,554.69,554.69,547.48,548.29,13700857,20240476
7/8/2018,553.97,556.68,552.3,554.25,17470656,20427726
6/8/2018,551.29,559.02,550.55,553.97,18395640,20603594
3/8/2018,542.22,551.36,541.95,551.34,16413695,20761142
2/8/2018,544.68,544.68,541.44,541.67,16907698,20762916
1/8/2018,550.89,550.89,545.64,546.88,17562376,20812102
31/7/2018,545.27,552.86,545.27,551.28,23029336,21380970
30/7/2018,542.81,547.46,541.6,545.27,19099064,20707032
27/7/2018,544.87,549.28,540.38,543.3,19012720,20458732
26/7/2018,531.58,546.38,531.58,544.59,25947168,20342410
25/7/2018,531.43,532.16,525.05,531.47,18991340,19630962
24/7/2018,539.09,540.66,531.16,531.52,18717496,19138830
23/7/2018,539.75,539.75,536.04,538.72,17889244,19058978
20/7/2018,546.41,546.41,539.74,540.21,28107620,19686764
19/7/2018,542.77,551.44,542.77,546.41,32362226,19109094
18/7/2018,542.86,545.19,541.05,542.82,16509620,18672304
17/7/2018,548.1,551.86,543.08,543.3,20108660,19529470
16/7/2018,550.89,553.04,547.66,550.88,20758880,19701634
13/7/2018,546.94,551.87,546.5,550.93,16440294,22400000
12/7/2018,543.25,548.41,543.25,547.45,17645500,23207008
11/7/2018,541.69,548.45,538.87,543.18,26095390,24845032
10/7/2018,544.8,544.99,539.42,543.04,12920250,24691628
9/7/2018,539.96,543.84,538.86,543.74,15374560,25545166
6/7/2018,534.72,540.05,532.98,539.45,17267900,28761424
5/7/2018,532.2,536.46,531.24,534.65,15275460,30045730
3/7/2018,535.9,537.76,530.52,531.94,11609360,32442084
2/7/2018,533.94,534.93,530.18,534.77,17519720,33366430
29/6/2018,531.74,540.92,531.74,533.94,27306010,33725944
28/6/2018,529.3,535.09,528.11,533.94,19442570,33378466
27/6/2018,531.85,536.24,528.52,529.03,25810380,33502590
26/6/2018,533.02,533.9,529.68,530.9,29367110,33356272
25/6/2018,540.99,542.84,530.63,533.08,22691140,32692588
22/6/2018,534.53,544.94,534.53,541.71,61234352,32338556
21/6/2018,540.07,540.48,533.62,533.63,28545420,29390678
20/6/2018,532.45,541.17,530.93,538.49,42215860,29905120
19/6/2018,527.87,529.03,523.59,528.07,23794330,28215724
18/6/2018,534.42,534.42,527.72,528.73,25723320,28216144
15/6/2018,533.93,536.55,532.29,537.66,63618440,27447844
14/6/2018,520.24,534.76,520.24,533.93,36532480,24422476
13/6/2018,512.47,524.44,512.47,519.4,51220780,23396634
12/6/2018,508.54,514.23,508.45,512.3,25474540,21086008
11/6/2018,504.7,510.53,504.65,508.49,22912440,20421916
8/6/2018,501.69,505.89,501.69,505.34,22093820,20127362
7/6/2018,500.91,504.8,500.24,502.31,21304440,20007612
6/6/2018,489.89,500.91,489.2,500.91,23615620,19986062
5/6/2018,490.45,491.26,488.96,489.55,19411840,19756268
4/6/2018,487.55,491.1,487.55,489.99,17380650,20186492
1/6/2018,487.53,490.52,486.7,487.45,17016180,20264020
31/5/2018,491.24,491.24,483.45,487.49,36262060,20488402
30/5/2018,489.6,491.88,488.94,490.94,16874930,19586422
29/5/2018,496.24,496.24,487.88,489.6,23800630,20710282
25/5/2018,496,499.74,496,497,14198800,20326114
24/5/2018,498.22,499.78,492.25,495.99,18237930,20844930
23/5/2018,503.09,503.09,495.27,498.68,21144860,21240684
22/5/2018,501.98,506.55,501.98,503.09,16561390,21319444
21/5/2018,503.78,505.04,500.67,501.98,15513160,21477938
18/5/2018,501.43,503.62,500.24,503.28,18494120,22173746
17/5/2018,506.36,508.05,501.2,501.7,20297560,22981766
16/5/2018,500.61,507.52,500.61,506.59,20981210,23090572
15/5/2018,501.22,501.22,497.11,500.57,20168700,23176084
14/5/2018,499.03,503.17,497.81,501.09,25865210,23207510
11/5/2018,496.99,499.58,495.91,499.34,18543550,22676464
10/5/2018,489.25,497.67,489.25,497.03,20381930,23135408
9/5/2018,491.12,491.43,487.07,489.03,22732340,22772474
8/5/2018,502.41,502.41,489.7,491.12,33732832,22229460
7/5/2018,498.38,502.42,497.98,502.41,18038120,21346228
4/5/2018,486.25,499.34,485.68,498.38,21981040,21411896
3/5/2018,489.07,489.31,479.24,486.62,24174230,21271990
2/5/2018,496,496.18,489.44,490.09,22326260,20966936
1/5/2018,492.53,496.38,489.14,496.16,18938820,20672816
30/4/2018,492.18,496.83,491.4,492.52,25950260,20873284
27/4/2018,505,505,490.81,492.12,30614420,20488714
26/4/2018,513.82,513.82,504.95,504.95,21929660,20076498
25/4/2018,505.19,515.43,502.95,513.18,22263880,19955990
24/4/2018,511.79,515.55,503.57,505.8,20640090,20116998
23/4/2018,508.5,511.65,507.71,511.37,17899530,20457948
20/4/2018,513.71,515.69,506.97,508.49,25427710,20958826
19/4/2018,513.88,517.93,512.02,513.51,14937910,21051522
18/4/2018,515.28,517.5,513.99,513.99,14587140,21705718
17/4/2018,514.81,516.54,512.9,514.85,20484350,22396956
16/4/2018,509.2,514.44,506.12,512.41,19023140,22867886
13/4/2018,508.11,510.93,505.7,507.06,19882460,23298388
12/4/2018,509.78,512.2,503.19,507.12,19598420,23742810
11/4/2018,510.62,513.28,508.31,508.46,17914440,23682060
10/4/2018,511.94,515.39,509.63,512.65,21945850,23775066
9/4/2018,512.26,517.19,509.6,510.16,20181700,23726808
6/4/2018,515.75,517.58,507.2,510.74,24431200,25825114
5/4/2018,514.86,518.9,514.18,518.07,20122030,25331156
4/4/2018,505.07,514.49,499.44,513.69,24679000,25324100
3/4/2018,503.42,506.38,499.04,505.48,25754350,25021574
2/4/2018,510.59,511.72,499.51,503.15,25412700,24919252
29/3/2018,502.37,514.75,502.37,511.12,26818140,24815822
28/3/2018,504.13,510.25,501.49,502.29,24750860,24312786
27/3/2018,509.28,512.13,501.93,504.06,24955700,24132474
26/3/2018,500.17,508.8,499.91,508.39,27548310,24465096
23/3/2018,508.43,511.1,499.85,500.17,25480660,24177092
22/3/2018,514.92,514.92,508.05,508.34,26548790,24237108
21/3/2018,517.2,523.13,516.7,518.01,18687160,24341966
20/3/2018,522.85,524.05,517.11,517.24,19309550,25911712
19/3/2018,530.18,530.18,519.25,522.62,21221960,26835910
16/3/2018,532.35,536.47,529.97,530.25,51656300,26492292
15/3/2018,533.43,535.85,532.21,532.24,17021820,24110414
14/3/2018,536.31,538.47,532.53,533.49,20016210,24291682
13/3/2018,544.02,545.07,534.81,536.31,20141110,24188614
12/3/2018,540.26,545.92,540.26,543.55,24219500,24111032
9/3/2018,536.22,540.16,534.86,540.16,23861250,24076652
8/3/2018,533.5,538.1,531.88,536.13,19272620,23828980
7/3/2018,538.42,538.42,528.93,532.04,22046170,24089000
6/3/2018,536.95,539.36,532.7,538.6,29945020,23938280
5/3/2018,530.73,538.44,527.69,536.32,23228260,23735186
2/3/2018,529.36,531.62,525.37,530.93,26380890,24791212
1/3/2018,532.56,536.73,525.21,529.51,28121670,25172232
28/2/2018,542.22,542.61,531.59,531.61,42233340,25027534
27/2/2018,556.84,557.01,540.76,540.83,33172520,24774256
26/2/2018,559.25,563.96,559.25,563.7,16067700,25081634
23/2/2018,549.66,559.73,549.66,558.74,15928140,25885156
22/2/2018,551.86,556.67,548.04,549.5,19740820,26357376
21/2/2018,555.78,559.8,551.35,551.4,18470210,26745898
20/2/2018,559.56,560.8,554.34,555.63,18977360,26752448
16/2/2018,558.28,564.59,557.57,559.56,23703820,26589996
15/2/2018,553.68,558.32,550.67,558.05,20146150,26270874
