Date,Open,High,Low,Close,Adj Close,Volume
2014-11-11,90.010002,90.029999,89.129997,89.980003,83.30619,5896800
2014-11-12,89.769997,90.120003,89.33000200000001,89.900002,83.232117,5262500
2014-11-13,90.099998,90.709999,90.029999,90.489998,83.778358,5098800
2014-11-14,90.68,90.849998,90.379997,90.800003,84.065376,4281100
2014-11-17,90.5,90.779999,90.050003,90.410004,83.7043,4148400
2014-11-18,90.33000200000001,90.690002,90.129997,90.279999,83.583931,4461600
2014-11-19,90.260002,90.279999,89.190002,89.82,83.158043,7710000
2014-11-20,89.25,89.459999,88.75,88.900002,82.306282,8604000
2014-11-21,89.690002,89.800003,88.760002,88.959999,82.361847,7383500
2014-11-24,89.32,90.660004,89.32,90.58000200000001,83.861687,6504100
2014-11-25,90.709999,91.91999799999999,90.709999,91.650002,84.852333,7404200
2014-11-26,91.959999,92.279999,91.66999799999999,91.91999799999999,85.102303,4607200
2014-11-28,92.529999,92.959999,92.230003,92.510002,85.648537,3853000
2014-12-01,92.629997,93.139999,92.099998,92.699997,85.824432,6714700
2014-12-02,92.650002,93.809998,92.41999799999999,93.470001,86.537338,6664200
2014-12-03,93.540001,93.660004,92.5,93.110001,86.204048,5492400
2014-12-04,93.610001,93.629997,92.57,93.230003,86.31513199999999,6017300
2014-12-05,93.690002,93.980003,93.339996,93.760002,86.80584,5226800
