publish_time,video_ID,Title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,ProductionFirm,Movie,Ticker
2013-04-12T20:25:18.000Z,BoohRoVA9WQ,Iron Man 2 Official Trailer #1 (2010) - Marvel Movie HD,1385019,6286,234,0,371,Marvel,Iron Man 2,
2018-01-30T13:55:41.000Z,8_rTIAOohas,Marvel Studios Ant-Man and the Wasp - Official Trailer #1,16841315,350626,7053,0,26439,Marvel,Ant-Man and the Wasp,
2018-12-07T13:01:21.000Z,hA6hldpSTF8,Marvel Studios Avengers - Official Trailer,99143403,3263027,50883,0,296671,Marvel,Avengers,
2017-10-16T13:00:07.000Z,xjDjIWPwcPU,Marvel Studios Black Panther - Official Trailer,44747748,450130,17397,0,53621,Marvel,Black Panther ,
2016-04-13T03:53:41.000Z,Lt-U_t2pUHI,Marvels Doctor Strange Teaser Trailer,23892323,212934,7535,0,23999,Marvel,Doctor Strange,
2016-12-10T04:55:39.000Z,rk-dF1lIbIg,SPIDER-MAN: HOMECOMING - Official Trailer (HD),9229408,41280,1990,0,2593,Marvel,SPIDER-MAN: HOMECOMING,
2010-12-09T15:28:37.000Z,JOddp-nlNvQ,Thor - Trailer (OFFICIAL),24765955,57154,2324,0,13157,Marvel,Thor,
2017-04-10T13:00:10.000Z,v7MGUNV8MxU,Thor: Ragnarok Teaser Trailer [HD],50974142,600443,20361,0,55442,Marvel,Thor: Ragnarok,
2014-10-23T01:17:07.000Z,tmeOjFno6Do,Marvel&#39;s &quot;Avengers: Age of Ultron&quot; - Teaser Trailer (OFFICIAL),87724994,623962,14167,0,81118,Marvel,Avengers: Age of Ultron,
2013-03-05T17:00:11.000Z,Ke1Y3P9D0Bc,Iron Man 3 -- Official Trailer UK Marvel | HD,28978362,85767,4026,0,6757,Marvel,Iron Man 3,
2013-08-07T13:00:03.000Z,npvJ9FTgZbM,Thor: The Dark World Official Trailer HD,19690195,76062,2836,0,11783,Marvel,Thor: The Dark World ,
2014-02-20T19:36:11.000Z,d96cjJhvlMA,Marvel&#39;s Guardians of the Galaxy - Trailer 1 (OFFICIAL),7683587,45006,1245,0,3388,Marvel,Guardians of the Galaxy,
2012-03-28T17:00:48.000Z,aPLiBxhoug0,Rise of the Guardians: Official Trailer,6255818,18298,672,0,2517,Marvel,Rise of the Guardians,
2014-02-02T23:12:00.000Z,7SlILk2WMTI,Marvel&#39;s Captain America: The Winter Soldier - Trailer 2 (OFFICIAL),30398105,101183,3618,0,10211,Marvel,Captain America: The Winter Soldier,
2011-03-21T19:01:51.000Z,JerVrbLldXw,Captain America: The First Avenger - Trailer,10203425,52131,1281,0,7312,Marvel,Captain America: The First Avenger ,
2016-01-15T08:15:16.000Z,saHzng8fxLs,"10 Cloverfield Lane Official Trailer #1 (2016) -  Mary Elizabeth Winstead, John Goodman Movie HD",10265483,34836,1319,0,6807,Paramount,10 Cloverfield Lane,
2015-07-29T01:15:52.000Z,5MBjAN7jqsQ,13 Hours The Secret Soldiers of Benghazi Official Trailer #1 (2016) Michael Bay Movie HD,6537137,15801,1190,0,3707,Paramount,13 Hours The Secret Soldiers of Benghazi ,
2018-02-12T20:00:00.000Z,WR7cc5t7tv8,A Quiet Place (2018) - Official Trailer - Paramount Pictures,22455888,80302,2818,0,10734,Paramount,A Quiet Place (2018),
2018-03-21T17:59:05.000Z,ri1Cc3Yz09U,Action Point (2018) - Official Trailer - Paramount Pictures,6693930,33094,2910,0,2385,Paramount,Action Point (2018) ,
2016-10-05T13:45:18.000Z,Jlp94-C31cY,Allied Official Trailer 1 (2016) - Brad Pitt Movie,6269016,21630,838,0,1873,Paramount,Allied,
2017-03-28T22:56:04.000Z,huX1bmfdkyA,An Inconvenient Sequel: Truth To Power (2017) - Official Trailer - Paramount Pictures,2892290,16583,2204,0,3583,Paramount,An Inconvenient Sequel: Truth To Power (2017) ,
2013-10-23T06:59:34.000Z,6VdGI5-z_hg,Anchorman 2: The Legend Continues Trailer #2,6553101,14958,1598,0,1971,Paramount,Anchorman 2: The Legend Continues,
2017-12-13T14:00:03.000Z,89OP78l9oF0,Annihilation (2018) - Official Trailer - Paramount Pictures,18480389,70771,6330,0,12713,Paramount,Annihilation (2018),
2015-11-03T17:31:37.000Z,WQkHA3fHk_0,ANOMALISA - Trailer (2015) - Paramount Pictures,1116079,3545,186,0,256,Paramount,ANOMALISA,
2016-04-27T16:31:05.000Z,CQx2eosUlXY,"Approaching the Unknown Official Trailer #1 (2016) - Mark Strong, Luke Wilson Movie HD",4616248,14309,937,0,2117,Paramount,Approaching the Unknown ,
2015-04-23T20:27:18.000Z,jg1Jt2Ft6xg,Area 51 Official Trailer 1 (2015) - Sci-Fi Horror Found Footage Movie HD,11859726,44794,3372,0,4750,Paramount,Area 51 ,
2016-08-16T14:00:03.000Z,tFMo3UJ4B4g,Arrival Trailer (2016) - Paramount Pictures,20881230,96995,4984,0,13801,Paramount,Arrival,
2017-03-22T13:05:28.000Z,eyKOgnaf0BU,Baywatch (2017) - Official Trailer - Paramount Pictures,15457874,52136,7022,0,3564,Paramount,Baywatch (2017),
2016-03-16T16:11:10.000Z,3BmeR9GYdDU,"Ben-Hur Official Trailer #1 (2016) - Morgan Freeman, Jack Huston Movie HD",8273137,16984,7457,0,4095,Paramount,Ben-Hur,
2018-03-02T08:00:41.000Z,LDxgPIsv6sY,Book Club (2018) - Official Trailer - Paramount Pictures,3830986,12239,1230,0,854,Paramount,Book Club (2018),
2018-09-24T07:00:04.000Z,lcwmDAYt22k,Bumblebee (2018) - New Official Trailer - Paramount Pictures,21261424,170319,8249,0,22949,Paramount,Bumblebee,
2015-06-16T21:11:47.000Z,6IKJFYegRJk,"Captive Official Trailer #1 (2015) - Kate Mara, David Oyelowo Movie HD",2179044,6236,575,0,841,Paramount,Captive,
2010-11-18T19:35:50.000Z,zH7KZD5vGBY,Cowboys &amp; Aliens Trailer,4945150,8600,674,0,3520,Paramount,Cowboys & Aliens ,
2017-09-06T13:21:18.000Z,yyW_EX7iRW0,"Daddys Home 2 Official Trailer #2 (2017) Mark Wahlberg, Will Ferrell Comedy Movie HD",11816736,60335,3334,0,3746,Paramount,Daddy's Home 2 ,
2015-06-19T16:40:42.000Z,OeknNwE4e1E,"Daddys Home Official Trailer #1 (2015) Will Ferrell, Mark Wahlberg Comedy Movie HD",5769745,12376,572,0,728,Paramount,Daddy's Home,
2010-04-14T15:08:02.000Z,-FHlvEc3vaE,Dinner for Schmucks Trailer HD,2916827,4927,308,0,1063,Paramount,Dinner for Schmucks,
2017-09-12T04:00:00.000Z,UCrBICYM0yM,Downsizing (2017) - Official Trailer - Paramount Pictures,10689511,27659,2564,0,4298,Paramount,Downsizing,
2015-12-22T17:32:59.000Z,y6raUs0CiCQ,"Everybody Wants Some!! Official Trailer #1 (2016) -  Glen Powell, Tyler Hoechlin Comedy HD",2865741,7305,845,0,856,Paramount,Everybody Want Some,
2016-09-27T13:03:14.000Z,a2m6Jvp0bUw,Fences Teaser Trailer (2016) - Paramount Pictures,4703369,14723,406,0,1677,Paramount,Fences,
2012-06-06T23:05:16.000Z,Aqn2L6kQQt8,"Flight TRAILER (2012) Denzel Washington, Robert Zemeckis Movie HD",1390100,4475,184,0,443,Paramount,Flight,
2016-04-27T15:18:38.000Z,HszfdNS0JSc,"Florence Foster Jenkins Official Trailer #1 (2016) - Meryl Streep, Hugh Grant Movie HD",1992350,7257,277,0,585,Paramount,Florence Foster Jenkins ,
2011-08-18T22:59:44.000Z,EU6xHjVSMwk,Footloose - Official Trailer 2011 (HD),1526261,2965,182,0,263,Paramount,Footloose ,
2016-11-13T10:47:41.000Z,G4VmJcZR0Yg,Ghost in the Shell Official Trailer 1 (2017) - Scarlett Johansson Movie,32458560,174392,21971,0,27840,Paramount,Ghost in the Shell ,
2016-07-08T16:22:12.000Z,QS8pgKoibx0,Goat Official Trailer 1 (2016) - Nick Jonas Movie,3409043,13769,3016,0,1473,Paramount,Goat,
2012-09-04T16:26:48.000Z,9246msCh7x4,"Hansel and Gretel: Witch Hunters Official Trailer #1 (2012) - Jeremy Renner, Gemma Arterton Movie HD",9774969,27427,1671,0,6100,Paramount,Hansel and Gretel: Witch Hunters,
2014-06-03T17:58:37.000Z,1L41RWI1oUg,"Hercules Official International Trailer #1 (2014) - Dwayne Johnson, Ian McShane Movie HD",1855598,5551,317,0,509,Paramount,Hercules,
2014-12-10T19:52:55.000Z,BNJ-UxlKXGY,"Hot Tub Time Machine 2 Official Trailer #1 (2015) - Rob Corddry, Adam Scott Movie HD",2850671,6915,449,0,545,Paramount,Hot Tub Time Machine 2,
2018-09-05T18:59:17.000Z,IUfZq3DUd3Y,Instant Family (2018) - Official Trailer - Paramount Pictures,16283942,50080,1527,0,2316,Paramount,Instant Family ,
2014-05-16T17:00:22.000Z,zSWdZVtXT7E,Interstellar - Trailer - Official Warner Bros. UK,27995510,95760,3645,0,5791,Paramount,Interstellar,
2014-05-16T17:00:22.000Z,zSWdZVtXT7E,Interstellar - Trailer - Official Warner Bros. UK,27995510,95760,3645,0,5791,Paramount,Interstellar,
2012-10-17T16:59:43.000Z,Q-oxhxD32MM,Jack Reacher Official Trailer #2 (2012) - Tom Cruise Movie HD,1680361,4424,208,0,612,Paramount,Jack Reacher,
2016-06-22T13:14:08.000Z,aRwrdbcAh2s,"Jack Reacher: Never Go Back Official Trailer #1 (2016) - Tom Cruise, Cobie Smulders Movie HD",11521382,41075,1258,0,3338,Paramount,Jack Reacher: Never Go Back ,
2013-10-04T00:49:29.000Z,K9KAnx4EvaE,Jack Ryan: Shadow Recruit Official Trailer #1 (2014) - Chris Pine Movie HD,4719599,7629,513,0,976,Paramount,Jack Ryan: Shadow Recruit,
2010-08-11T07:59:49.000Z,WxOGwCH9nTM,Jackass 3D | trailer #1 (2010),1276524,2002,90,0,219,Paramount,Jackass 3D,
2013-07-31T20:20:21.000Z,tctgUr147zA,Jackass Presents: Bad Grandpa Official Trailer #1 (2013) - Jackass Movie HD,7297177,32538,1182,0,3524,Paramount,Jackass Presents: Bad Grandpa,
2010-10-26T09:35:07.000Z,COJCN3Mhr14,Justin Bieber: Never Say Never Movie Trailer Official (HD),15892121,43028,31412,0,13681,Paramount,Justin Bieber: Never Say Never Movie,
2012-04-04T16:00:35.000Z,y2zSRx3VbdI,Katy Perry: Part of Me 3D Official Trailer,3750090,8745,266,0,920,Paramount,Katy Perry: Part of Me 3D ,
2010-11-08T17:35:34.000Z,TIA6KNfpRqs,Kung Fu Panda 2 | Official Teaser Trailer,1131719,1621,128,0,319,Paramount,Kung Fu Panda 2,
2013-10-31T17:16:41.000Z,QOQL3Xi8dPE,Labor Day Extended Trailer #1 (2013) - Josh Brolin Movie HD,1268481,2668,128,0,357,Paramount,Labor Day,
2012-03-20T23:42:32.000Z,PlkWVkpP59U,MADAGASCAR 3: EUROPES MOST WANTED | Official Trailer #2,7296988,10631,1110,0,1283,Paramount,MADAGASCAR 3: EUROPES MOST WANTED ,
2010-05-20T17:47:24.000Z,6CJUQr4Vs40,Megamind | FULL Trailer US (2010),1265476,2627,145,0,409,Paramount,Megamind,
2014-09-18T06:27:27.000Z,DS7uc8OF6Rs,"Men, Women &amp; Children International TRAILER (2014) - Ansel Elgort, Jason Reitman Movie HD",1941623,13931,205,0,493,Paramount,"Men, Women & Children",
2018-02-05T00:16:37.000Z,wb49-oV0F78,Mission: Impossible - Fallout (2018) - Official Trailer - Paramount Pictures,35531508,306422,7642,0,24017,Paramount,Mission: Impossible - Fallout ,
2015-03-23T15:19:26.000Z,pXwaKB7YOjw,"Mission: Impossible - Rogue Nation Official Trailer #1 (2015) - Tom Cruise, Simon Pegg Spy Movie HD",10949443,23925,896,0,1426,Paramount,Mission: Impossible - Rogue Nation,
2016-06-01T16:21:22.000Z,wQGawWqJdfs,"Monster Trucks Official Trailer #1 (2017) - Lucas Till, Jane Levy Movie HD",4434661,21212,3145,0,2752,Paramount,Monster Trucks ,
2010-06-03T18:13:14.000Z,s9lWUqraDoU,Morning Glory Trailer HD,6137832,8037,334,0,1327,Paramount,Morning Glory,
2017-08-08T04:02:11.000Z,XpICoc65uh0,mother! movie (2017) - official trailer - paramount pictures,17062412,44318,6292,0,9719,Paramount,mother!  (2017) ,
2014-06-27T00:27:45.000Z,fdu10cX3pWA,NOAH - Official Trailer (HD),3511873,25137,2147,0,2167,Paramount,NOAH,
2018-06-18T13:21:20.000Z,MoCG5aWtlPU,"NOBODYS FOOL Official Trailer (2018) Tyler Perry, Tiffany Haddish Comedy Movie HD",1271052,15138,420,0,650,Paramount,NOBODY's FOOL ,
2011-09-28T17:11:52.000Z,Hv3obL9HqyY,Official Hugo Trailer- In Theaters November 23,496603,2061,104,0,233,Paramount,Hugo,
2018-07-18T12:59:34.000Z,USPd0vX2sdc,OVERLORD (2018)- Official Trailer - Paramount Pictures,14087380,52626,4882,0,11699,Paramount,OVERLORD,
2012-12-19T19:47:19.000Z,SEQ8jyvmYtw,Pain and Gain Official Trailer #1 (2013) - Michael Bay Movie HD,21059826,51444,2870,0,6926,Paramount,Pain and Gain,
2010-10-01T17:56:24.000Z,Dg4mPJdyg_E,Paranormal Activity 2 | OFFICIAL trailer #2 US (2010),1318277,1217,96,0,908,Paramount,Paranormal Activity 2,
2011-07-22T09:46:18.000Z,twHFeqqFc30,Paranormal Activity 3 - Official Trailer [1080p HD],5285515,5380,961,0,3581,Paramount,Paranormal Activity 3 ,
2012-09-27T07:29:13.000Z,g7Xn2JqH5ng,Paranormal Activity 4 Official Trailer #2 (2012) Horror Movie HD,10270158,18476,2704,0,4241,Paramount,Paranormal Activity 4,
2015-06-24T07:22:02.000Z,zR2cc1BwdmI,Paranormal Activity: The Ghost Dimension Official Trailer #1 (2015) - Horror Movie HD,3773090,18039,1422,0,1676,Paramount,Paranormal Activity: The Ghost Dimension ,
2013-10-17T15:52:45.000Z,ccE9LeAbPU4,Paranormal Activity: The Marked Ones Official Trailer #1 (2014) - Horror Movie HD,1833783,6046,1024,0,1235,Paramount,Paranormal Activity: The Marked Ones,
2014-11-18T23:20:55.000Z,ZALqGuwI_DE,Project Almanac Official Trailer #2 (2015) - Sci-Fi Movie HD,2526592,9376,386,0,1344,Paramount,Project Almanac,
2011-06-20T23:38:01.000Z,55gmAtakjJ4,Puss in Boots (2011) NEW Official Long Trailer - HD,5687996,9161,458,0,1551,Paramount,Puss in Boots,
2010-07-01T22:15:53.000Z,DDgoDooApwM,Rango | OFFICIAL trailer US (2011),2255016,2846,174,0,372,Paramount,Rango,
2016-08-24T11:30:13.000Z,K2U-NWDLXM4,Rings Official Trailer #1 (2016) Horror Movie HD,3846746,8356,1339,0,594,Paramount,Rings,
2016-08-17T15:09:14.000Z,PltWQ8kQe04,Same Kind of Different as Me Official Trailer 1 (2017) - Greg Kinnear Movie,720858,3704,763,0,632,Paramount,Same Kind of Different as Me ,
2015-08-25T13:17:01.000Z,ZOhSbNJ7MqI,Scouts Guide to the Zombie Apocalypse Official Trailer #1 (2015) - Tye Sheridan Movie HD,3893143,20734,1042,0,957,Paramount,Scouts Guide to the Zombie Apocalypse,
2014-11-07T13:47:21.000Z,x6t7vVTxaic,"Selma Official Trailer #1 (2015) - Oprah Winfrey, Cuba Gooding Jr. Movie HD",5229212,23826,750,0,3410,Paramount,Selma,
2017-11-07T16:01:09.000Z,UtbiOl506ms,"Sherlock Gnomes Official Trailer #1 (2018) Johnny Depp, Emily Blunt Animated Movie HD",2011771,12886,2129,0,1899,Paramount,Sherlock Gnomes,
2010-03-12T17:43:30.000Z,u7__TG7swg0,Shrek Forever After Trailer 1 HD,6957365,4609,591,0,1125,Paramount,Shrek Forever Afte,
2009-10-16T10:40:12.000Z,5iaYLCiq5RM,Shutter Island - Official Trailer [HD],10188373,29339,762,0,4755,Paramount,Shutter Island,
2016-11-23T04:12:07.000Z,IqrgxZLd_gE,Silence Official Trailer (2016) - Paramount Pictures,6952307,27245,2499,0,4003,Paramount,Silence (2016),
2015-12-14T16:03:45.000Z,XRVD32rnzOw,Star Trek Beyond - Trailer (2016) - Paramount Pictures,18853055,67708,26922,0,19398,Paramount,Star Trek Beyond,
2016-05-21T04:10:53.000Z,dCyv5xKIqlw,"Star Trek Beyond Official Trailer #2 (2016) - Chris Pine, Zachary Quinto Movie HD",4355853,23837,1176,0,3496,Paramount,Star Trek Beyond ,
2013-04-16T16:19:44.000Z,QAEkuVgt6Aw,Star Trek Into Darkness Official Trailer #3 (2013) - JJ Abrams Movie HD,7224536,17432,854,0,4936,Paramount,Star Trek Into Darkness,
2017-07-27T13:27:10.000Z,cBezc1S1BAQ,"Suburbicon Official Trailer #1 (2017) Matt Damon, Oscar Isaac Crime Comedy HD",4723063,19121,1444,0,1740,Paramount,Suburbicon,
2011-06-07T05:35:39.000Z,t-0XuYxh67w,Super 8 | OFFICIAL full trailer US (2011) J.J. Abrams,855613,3117,142,0,218,Paramount,Super 8,
2014-06-24T15:56:39.000Z,OdgNSJiWJTo,"Teenage Mutant Ninja Turtles Official Trailer #2 (2014) - Whoopi Goldberg, Megan Fox Movie HD",4509969,12247,1068,0,2536,Paramount,Teenage Mutant Ninja Turtles,
2015-12-10T05:45:30.000Z,3CKgLNGfdSM,Teenage Mutant Ninja Turtles: Out of the Shadows Official Trailer #1 (2016) - Megan Fox Movie HD,5639521,29111,2004,0,3827,Paramount,Teenage Mutant Ninja Turtles: Out of the Shadows,
2015-09-22T12:44:46.000Z,vgqG3ITMv1Q,The Big Short Trailer (2015) _ Paramount Pictures,9538361,22293,1024,0,2766,Paramount,The Big Short,
2018-02-09T16:00:03.000Z,jrxBaaINseI,THE CLOVERFIELD PARADOX | Trailer [HD] | Netflix,2110616,7402,737,0,1062,Paramount,THE CLOVERFIELD PARADOX,
2011-10-28T20:19:48.000Z,MVpcszlYT7s,The Devil Inside- Official Trailer,4600949,3374,332,0,1039,Paramount,The Devil Inside,
2011-12-14T18:19:07.000Z,cYplvwBvGA4,The Dictator - Official Trailer,20980720,56062,3593,0,10589,Paramount,The Dictator ,
2014-11-05T19:21:30.000Z,Y5gPQXbFs9Y,"The Gambler Official Trailer #1 (2014) - Mark Wahlberg, Jessica Lange Movie HD",6549758,9128,676,0,814,Paramount,The Gambler ,
2016-07-05T16:10:21.000Z,UzMhfMxRKQg,The Intervention Official Trailer 1 (2016) - Cobie Smulders Movie,1288490,4120,763,0,439,Paramount,The Intervention,
2010-02-18T19:20:15.000Z,-egQ79OrYCs,The Last Airbender Trailer 2 HD,9096176,12910,3810,0,9656,Paramount,The Last Airbender ,
2015-04-21T16:16:58.000Z,fEPqgSNLfK8,"The Little Prince Official Trailer #1 (2015) - Marion Cotillard, Jeff Bridges Animated Movie HD",5207000,42130,548,0,3621,Paramount,The Little Prince,
2014-07-31T14:27:35.000Z,e9awLSibQ80,The SpongeBob Movie: Sponge Out of Water Official Trailer #1 (2015) - Animated Movie HD,1669556,12646,724,0,1439,Paramount,The SpongeBob Movie: Sponge Out of Water ,
2013-06-17T05:40:12.000Z,iszwuX1AK6A,The Wolf of Wall Street Official Trailer,23197842,83406,3242,0,10897,Paramount,The Wolf of Wall Street,
2011-07-11T17:37:03.000Z,xz3j8gKRUTg,TINTIN Official Trailer # 2 [Spielberg],1765045,3982,214,0,1305,Paramount,The Adventures of Tintin ,
2014-11-25T19:14:58.000Z,wJ0Qhbm3Xj8,"Top Five Official Extended Trailer (2014) - Chris Rock, Kevin Hart Comedy Movie HD",1838391,3263,226,0,346,Paramount,Top Five,
2011-04-29T13:01:53.000Z,kHRf01Gjosk,Transformers 3 Dark of the Moon Trailer 3 Official (HD),23408157,49263,2207,0,18525,Paramount,Transformers 3 Dark of the Moon,
2014-03-05T00:37:21.000Z,dYDGqmxMZFI,Transformers: Age of Extinction Official Trailer #1 (2014) - Michael Bay Movie HD,10320847,26115,1416,0,3787,Paramount,Transformers: Age of Extinction,
2016-12-06T03:10:32.000Z,AntcyqJ6brc,Transformers: The Last Knight Official Trailer 1 (2017) - Michael Bay Movie,19673987,127059,10358,0,29696,Paramount,Transformers: The Last Knight ,
2017-04-25T19:47:08.000Z,2djWwOK0Im8,"Tulip Fever Official Trailer #1 (2017) Cara Delevingne, Alicia Vikander Drama Movie HD",3848144,31018,889,0,1161,Paramount,Tulip Fever,
2015-12-17T16:20:03.000Z,2V8V6-VjnWw,"Whiskey Tango Foxtrot Official Trailer #1 (2016) - Tina Fey, Billy Bob Thorton Comedy HD",2664876,10242,755,0,853,Paramount,Whiskey Tango Foxtrot ,
2016-11-01T22:54:01.000Z,xEuM4IUFWu8,xXx: The Return of Xander Cage Official Trailer #1 (2017) Vin Diesel Action Movie HD,15552116,74033,5227,0,8214,Paramount,xXx: The Return of Xander Cage,
2011-10-08T05:22:33.000Z,Ar_-v7dEEoo,YOUNG ADULT Trailer 2011 Official [HD],7128710,5100,1147,0,900,Paramount,YOUNG ADULT ,
2015-11-18T13:00:52.000Z,4CL4LNWHegk,Zoolander 2 Trailer (2016) - Paramount Pictures,21972647,83700,5377,0,8802,Paramount,Zoolander 2,
2016-11-03T15:21:59.000Z,z4PHjxRiT2I,Office Christmas Party Official Trailer 2 (2016) - Jennifer Aniston Movie,3489466,11436,642,0,761,Paramount,Office Christmas Party ,
2011-11-01T22:27:12.000Z,RLoKtb4c4W0,21 JUMP STREET - Official Red Band Trailer - In Theaters 3/16/12!,2895230,12389,709,0,194,Sony,21 JUMP STREET,
2012-12-10T19:54:23.000Z,CZIt20emgLY,After Earth Official Trailer #1 (2013) - Will Smith Movie HD,17955176,44786,3621,0,10941,Sony,After Earth,
2015-02-12T01:28:41.000Z,O3mf_ewjc7s,"Aloha Official Trailer #1 (2015) - Bradley Cooper, Emma Stone Movie HD",10459911,23693,1678,0,2320,Sony,Aloha,
2013-08-01T16:21:51.000Z,ST7a1aK_lG0,"American Hustle Official TRAILER 1 (2013) - Bradley Cooper, Jennifer Lawrence Movie HD",9035026,12168,968,0,2326,Sony,American Hustle,
2017-06-13T13:00:02.000Z,gUDV0CUzG0k,FLATLINERS - Official Trailer (HD),7674109,17404,2287,0,2668,Sony,FLATLINERS,
2014-06-25T07:05:02.000Z,q94n3eWOWXM,FURY - Official Trailer,8009511,13150,1136,0,1468,Sony,FURY,
2012-06-21T16:27:06.000Z,q4RK3jY7AVk,HOTEL TRANSYLVANIA (3D) - Official Trailer - In Theaters 9/28,4422859,11451,642,0,1608,Sony,HOTEL TRANSYLVANIA ,
2015-06-17T15:00:39.000Z,T3nqmGgnJe8,HOTEL TRANSYLVANIA 2 - Official Trailer (HD),39952151,101168,6296,0,4073,Sony,HOTEL TRANSYLVANIA 2 ,
2017-06-29T13:00:01.000Z,2QKg5SZ_35I,JUMANJI: WELCOME TO THE JUNGLE - Official Trailer (HD),32472000,171949,52810,0,22452,Sony,JUMANJI: WELCOME TO THE JUNGLE,
2017-02-05T19:45:15.000Z,cuA-xqBw4jE,LIFE - Official Trailer #2 (HD),9822375,23664,1667,0,3450,Sony,LIFE ,
2011-12-11T01:46:22.000Z,IyaFEBI_L24,MEN IN BLACK 3 - Official Trailer (HD),17879649,70221,1360,0,11634,Sony,MEN IN BLACK 3,
2017-10-04T16:00:08.000Z,mQj4BkYf-HM,ONLY THE BRAVE - Official Trailer #3 (HD),694022,2115,291,0,208,Sony,ONLY THE BRAVE,
2016-09-20T10:00:06.000Z,7BWWWQzTpNU,PASSENGERS - Official Trailer (HD),30363531,143165,6335,0,17113,Sony,PASSENGERS,
2015-03-17T23:28:01.000Z,XAHprLW48no,PIXELS - Official Trailer (HD),21945333,93762,13867,0,14776,Sony,PIXELS,
2013-09-05T23:25:45.000Z,UuVphAuRo7Q,"RoboCop TRAILER 1 (2014) - Samuel L. Jackson, Abbie Cornish Movie HD",3942597,13930,1363,0,2945,Sony,RoboCop,
2017-03-08T19:00:05.000Z,oIB4jNYeRY4,ROUGH NIGHT - Official Restricted Trailer (HD),5631794,25994,14014,0,4363,Sony,ROUGH NIGHT,
2016-05-19T17:17:23.000Z,WVAcTZKTgmc,"Sausage Party Official Trailer #1 (2016) - Seth Rogen, James Franco Animated Movie HD",12702652,56114,6609,0,7120,Sony,Sausage Party,
2014-03-31T23:33:26.000Z,eJTct8eHKYE,SEX TAPE MOVIE - Official Red Band Trailer (HD),9301991,22363,7119,0,2402,Sony,SEX TAPE,
2013-06-20T06:52:20.000Z,W-yEIIMtwCA,SMURFS 2 (3D) - Official Trailer - In Theaters JULY 31st,2016410,3031,715,0,523,Sony,Smurfs 2,
2016-12-10T04:55:39.000Z,rk-dF1lIbIg,SPIDER-MAN: HOMECOMING - Official Trailer (HD),9229408,41280,1990,0,2593,Sony,SPIDER-MAN: HOMECOMING,
2015-09-14T23:00:32.000Z,kmxLybfGNC4,THE 5TH WAVE - Official Trailer (HD),17651805,67008,3205,0,7257,Sony,THE 5TH WAVE,
2013-12-05T13:26:27.000Z,nbp3Ra3Yp74,THE AMAZING SPIDER-MAN 2 - Official Trailer (HD),37594401,135469,9581,0,23684,Sony,THE AMAZING SPIDER-MAN 2 ,
2012-02-05T01:58:08.000Z,-tnxzJ0SSOw,THE AMAZING SPIDER-MAN 3D - Official Trailer,14631658,47556,4467,0,18463,Sony,THE AMAZING SPIDER-MAN 3D ,
2016-01-27T00:00:15.000Z,QRmKa7vvct4,THE ANGRY BIRDS MOVIE -  Official Theatrical Trailer (HD),17282437,39062,5575,0,577,Sony,THE ANGRY BIRDS MOVIE,
2017-05-03T13:19:17.000Z,GjwfqXTebIY,THE DARK TOWER - Official Trailer (HD),27425916,130067,16624,0,19241,Sony,THE DARK TOWER,
2017-05-16T13:30:01.000Z,r8pJt4dK_s4,THE EMOJI MOVIE - Official Trailer (HD),16798203,38454,138751,0,34729,Sony,THE EMOJI MOVIE,
2014-06-16T16:07:14.000Z,VjctHUEmutw,THE EQUALIZER - Official Trailer (HD),11245194,19739,774,0,1798,Sony,THE EQUALIZER,
2014-11-25T00:30:14.000Z,KpyVENBPj5c,The Interview Final Trailer - Meet Kim Jong-Un,6794290,20031,1439,0,5809,Sony,The Interview ,
2015-09-02T20:02:47.000Z,kOBdxkhJvHQ,THE NIGHT BEFORE - Official Trailer (HD),14685137,4428,595,0,444,Sony,THE NIGHT BEFORE ,
2012-04-01T23:46:05.000Z,GljhR5rk5eY,TOTAL RECALL - Official Trailer - In Theaters August 3rd,6867664,12374,1687,0,4446,Sony,TOTAL RECALL ,
2018-04-24T03:45:03.000Z,u9Mv98Gr5pY,VENOM - Official Trailer (HD),79691518,1405670,51771,0,130150,Sony,VENOM,
2013-05-03T04:00:12.000Z,WfaTlmYvTA8,WHITE HOUSE DOWN - Official Trailer,8275307,3966,353,0,625,Sony,WHITE HOUSE DOWN ,
2011-02-02T19:04:11.000Z,FNppLrmdyug,Bridesmaids - Trailer,4011761,5791,413,0,559,Universal,Bridesmaids,
2017-09-28T14:00:00.000Z,LtJ60u7SUSw,Darkest Hour - Official International Trailer (Universal Pictures) HD,5295278,13458,834,0,2480,Universal,Darkest Hour ,
2013-05-14T15:40:59.000Z,yM9sKpQOuEw,Despicable Me 2 - Trailer 2,8923673,26603,3034,0,839,Universal,Despicable Me 2 ,
2011-10-27T17:56:20.000Z,1bHdzTUNw-4,Dr. Seuss&#39; The Lorax (2012)  EXCLUSIVE Trailer - HD Movie,7186658,14366,1432,0,2888,Universal,Dr. Seuss The Lorax ,
2010-12-14T21:13:04.000Z,uSDNZeRX_1Y,Fast Five - Teaser Trailer,3935273,5926,180,0,2055,Universal,Fast Five,
2016-12-07T16:00:08.000Z,TUnylyz5mqQ,Fifty Shades Darker - Official Trailer 2 (HD),24292508,88048,6960,0,4956,Universal,Fifty Shades Darker ,
